COUNTRY,VARIABLE,UNIT,MEASURE,TIME_FORMAT,obsTime,obsValue,OBS_STATUS
KOR,17_T185,PERCENTAGE,SE,P1Y,2018,5.1584353,NA
KOR,17_T186,PERCENTAGE,SE,P1Y,2018,4.271812,NA
KOR,18_T168,PERCENTAGE,SE,P1Y,2013,0.85630614,NA
KOR,18_T168,PERCENTAGE,SE,P1Y,2018,1.0022194,NA
KOR,18_T169,PERCENTAGE,SE,P1Y,2013,0.48275369,NA
KOR,18_T169,PERCENTAGE,SE,P1Y,2018,0.61584234,NA
KOR,18_T170,PERCENTAGE,SE,P1Y,2013,1.1613854,NA
KOR,18_T170,PERCENTAGE,SE,P1Y,2018,1.6917844,NA
KOR,18_T171,PERCENTAGE,SE,P1Y,2018,0.8800022,NA
KOR,18_T172,PERCENTAGE,SE,P1Y,2018,1.0292449,NA
KOR,18_T173,PERCENTAGE,SE,P1Y,2018,0.60141331,NA
KOR,19_T174,PERCENTAGE,SE,P1Y,2013,1.2335073,NA
KOR,19_T174,PERCENTAGE,SE,P1Y,2018,1.2083589,NA
KOR,19_T175,PERCENTAGE,SE,P1Y,2013,0.60747409,NA
KOR,19_T175,PERCENTAGE,SE,P1Y,2018,0.82167137,NA
KOR,19_T177,PERCENTAGE,SE,P1Y,2018,0.40849555,NA
KOR,19_T179,PERCENTAGE,SE,P1Y,2013,1.3237334,NA
KOR,19_T179,PERCENTAGE,SE,P1Y,2018,1.4116094,NA
KOR,19_T187,PERCENTAGE,SE,P1Y,2018,4.3498864,NA
KOR,19_T188,PERCENTAGE,SE,P1Y,2013,0.87461311,NA
KOR,19_T188,PERCENTAGE,SE,P1Y,2018,0.91746652,NA
KOR,20_T016,PERCENTAGE,SE,P1Y,2018,0.94790727,NA
KOR,20_T176,PERCENTAGE,SE,P1Y,2018,1.0252731,NA
KOR,20_T180,PERCENTAGE,SE,P1Y,2013,0,NA
KOR,20_T180,PERCENTAGE,SE,P1Y,2018,0.66827279,NA
KOR,20_T189,PERCENTAGE,SE,P1Y,2018,0.56589752,NA
KOR,1_T001,YEARS,SE,P1Y,2018,0.27363256,NA
KOR,1_T002,YEARS,SE,P1Y,2018,0.28822553,NA
KOR,2_T005,YEARS,SE,P1Y,2018,0.19551517,NA
KOR,2_T006,YEARS,SE,P1Y,2018,0.408546,NA
LVA,1_T000,PERCENTAGE,VAL,P1Y,2013,88.699997,NA
LVA,1_T000,PERCENTAGE,VAL,P1Y,2018,89.199997,NA
LVA,1_T029,PERCENTAGE,VAL,P1Y,2013,43.599998,NA
LVA,1_T029,PERCENTAGE,VAL,P1Y,2018,51.200001,NA
LVA,2_T004,PERCENTAGE,VAL,P1Y,2013,77,NA
LVA,2_T004,PERCENTAGE,VAL,P1Y,2018,83.800003,NA
LVA,2_T030,PERCENTAGE,VAL,P1Y,2013,17.1,NA
LVA,2_T030,PERCENTAGE,VAL,P1Y,2018,24.700001,NA
LVA,3_T022,PERCENTAGE,VAL,P1Y,2018,5.8000002,NA
LVA,3_T023,PERCENTAGE,VAL,P1Y,2018,9.6999998,NA
LVA,3_T024,PERCENTAGE,VAL,P1Y,2013,84.5,NA
LVA,3_T024,PERCENTAGE,VAL,P1Y,2018,84.300003,NA
LVA,3_T078,PERCENTAGE,VAL,P1Y,2018,57.400002,NA
LVA,3_T079,PERCENTAGE,VAL,P1Y,2018,73.400002,NA
LVA,4_T072,PERCENTAGE,VAL,P1Y,2018,27.9,NA
LVA,4_T073,PERCENTAGE,VAL,P1Y,2018,19.799999,NA
LVA,5_T032,PERCENTAGE,VAL,P1Y,2018,84.5,NA
LVA,5_T033,PERCENTAGE,VAL,P1Y,2018,55.599998,NA
LVA,5_T034,PERCENTAGE,VAL,P1Y,2018,16,NA
LVA,6_T035,PERCENTAGE,VAL,P1Y,2018,10.6,NA
LVA,6_T092,PERCENTAGE,VAL,P1Y,2018,14.3,NA
LVA,6_T094,PERCENTAGE,VAL,P1Y,2018,16.9,NA
LVA,7_T012,PERCENTAGE,VAL,P1Y,2018,98.599998,NA
LVA,7_T105,PERCENTAGE,VAL,P1Y,2018,61.099998,NA
LVA,7_T106,PERCENTAGE,VAL,P1Y,2018,37.799999,NA
LVA,7_T107,PERCENTAGE,VAL,P1Y,2018,88.599998,NA
LVA,8_T031,PERCENTAGE,VAL,P1Y,2018,100,NA
LVA,8_T036,PERCENTAGE,VAL,P1Y,2018,7.4000001,NA
LVA,9_T025,PERCENTAGE,VAL,P1Y,2018,79.699997,NA
LVA,9_T026,PERCENTAGE,VAL,P1Y,2018,85.699997,NA
LVA,10_T101,PERCENTAGE,VAL,P1Y,2018,73.900002,NA
LVA,10_T102,PERCENTAGE,VAL,P1Y,2018,93.199997,NA
LVA,10_T103,PERCENTAGE,VAL,P1Y,2018,92.599998,NA
LVA,11_T096,PERCENTAGE,VAL,P1Y,2018,95.300003,NA
LVA,11_T097,PERCENTAGE,VAL,P1Y,2018,9,NA
LVA,12_T053,PERCENTAGE,VAL,P1Y,2018,19.700001,NA
LVA,12_T054,PERCENTAGE,VAL,P1Y,2018,20.700001,NA
LVA,12_T055,PERCENTAGE,VAL,P1Y,2018,80.599998,NA
LVA,12_T056,PERCENTAGE,VAL,P1Y,2018,66.900002,NA
LVA,12_T058,PERCENTAGE,VAL,P1Y,2018,85.699997,NA
LVA,13_T013,PERCENTAGE,VAL,P1Y,2013,19.4,NA
LVA,13_T013,PERCENTAGE,VAL,P1Y,2018,22.6,NA
LVA,13_T037,PERCENTAGE,VAL,P1Y,2018,41.299999,NA
LVA,13_T038,PERCENTAGE,VAL,P1Y,2018,48.299999,NA
LVA,13_T039,PERCENTAGE,VAL,P1Y,2018,54.599998,NA
LVA,13_T040,PERCENTAGE,VAL,P1Y,2018,48,NA
LVA,14_T042,PERCENTAGE,VAL,P1Y,2018,88.800003,NA
LVA,14_T043,PERCENTAGE,VAL,P1Y,2013,4.8000002,NA
LVA,14_T043,PERCENTAGE,VAL,P1Y,2018,11.1,NA
LVA,14_T044,PERCENTAGE,VAL,P1Y,2018,22.6,NA
LVA,14_T045,PERCENTAGE,VAL,P1Y,2018,33,NA
LVA,14_T046,PERCENTAGE,VAL,P1Y,2018,32,NA
LVA,15_T014,PERCENTAGE,VAL,P1Y,2013,12.1,NA
LVA,15_T014,PERCENTAGE,VAL,P1Y,2018,19.6,NA
LVA,15_T048,PERCENTAGE,VAL,P1Y,2018,26,NA
LVA,15_T049,PERCENTAGE,VAL,P1Y,2018,8.8999996,NA
LVA,15_T050,PERCENTAGE,VAL,P1Y,2018,49.799999,NA
LVA,15_T051,PERCENTAGE,VAL,P1Y,2018,42.099998,NA
LVA,16_T027,PERCENTAGE,VAL,P1Y,2013,22.799999,NA
LVA,16_T027,PERCENTAGE,VAL,P1Y,2018,23.299999,NA
LVA,16_T028,PERCENTAGE,VAL,P1Y,2013,91,NA
LVA,16_T028,PERCENTAGE,VAL,P1Y,2018,90.599998,NA
LVA,16_T166,PERCENTAGE,VAL,P1Y,2018,22,NA
LVA,16_T167,PERCENTAGE,VAL,P1Y,2018,81.400002,NA
LVA,17_T007,PERCENTAGE,VAL,P1Y,2013,37.799999,NA
LVA,17_T007,PERCENTAGE,VAL,P1Y,2018,27.299999,NA
LVA,17_T008,PERCENTAGE,VAL,P1Y,2013,97.800003,NA
LVA,17_T008,PERCENTAGE,VAL,P1Y,2018,97.400002,NA
LVA,17_T185,PERCENTAGE,VAL,P1Y,2018,41.599998,NA
LVA,17_T186,PERCENTAGE,VAL,P1Y,2018,86.800003,NA
LVA,18_T168,PERCENTAGE,VAL,P1Y,2013,93.099998,NA
LVA,18_T168,PERCENTAGE,VAL,P1Y,2018,92.900002,NA
LVA,18_T169,PERCENTAGE,VAL,P1Y,2013,2.8,NA
LVA,18_T169,PERCENTAGE,VAL,P1Y,2018,2.3,NA
LVA,18_T170,PERCENTAGE,VAL,P1Y,2013,15.7,NA
LVA,18_T170,PERCENTAGE,VAL,P1Y,2018,13.8,NA
LVA,18_T171,PERCENTAGE,VAL,P1Y,2018,22.700001,NA
LVA,18_T172,PERCENTAGE,VAL,P1Y,2018,39.5,NA
LVA,18_T173,PERCENTAGE,VAL,P1Y,2018,26.1,NA
LVA,19_T174,PERCENTAGE,VAL,P1Y,2013,87.699997,NA
LVA,19_T174,PERCENTAGE,VAL,P1Y,2018,91.099998,NA
LVA,19_T175,PERCENTAGE,VAL,P1Y,2013,10,NA
LVA,19_T175,PERCENTAGE,VAL,P1Y,2018,12.5,NA
LVA,19_T177,PERCENTAGE,VAL,P1Y,2018,82,NA
LVA,19_T179,PERCENTAGE,VAL,P1Y,2013,86.300003,NA
LVA,19_T179,PERCENTAGE,VAL,P1Y,2018,87.699997,NA
LVA,19_T187,PERCENTAGE,VAL,P1Y,2018,69.199997,NA
LVA,19_T188,PERCENTAGE,VAL,P1Y,2013,25.5,NA
LVA,19_T188,PERCENTAGE,VAL,P1Y,2018,17.200001,NA
LVA,20_T016,PERCENTAGE,VAL,P1Y,2018,88,NA
LVA,20_T176,PERCENTAGE,VAL,P1Y,2018,86,NA
LVA,20_T180,PERCENTAGE,VAL,P1Y,2013,2,NA
LVA,20_T180,PERCENTAGE,VAL,P1Y,2018,0,NA
LVA,20_T189,PERCENTAGE,VAL,P1Y,2018,1.9,NA
LVA,1_T001,YEARS,VAL,P1Y,2018,48.400002,NA
LVA,1_T002,YEARS,VAL,P1Y,2018,23.700001,NA
LVA,2_T005,YEARS,VAL,P1Y,2018,54.099998,NA
LVA,2_T006,YEARS,VAL,P1Y,2018,13.9,NA
LVA,1_T000,PERCENTAGE,SE,P1Y,2013,0.61793327,NA
LVA,1_T000,PERCENTAGE,SE,P1Y,2018,0.65218407,NA
LVA,1_T029,PERCENTAGE,SE,P1Y,2013,1.345084,NA
LVA,1_T029,PERCENTAGE,SE,P1Y,2018,1.3076911,NA
LVA,2_T004,PERCENTAGE,SE,P1Y,2013,4.1968822,NA
LVA,2_T004,PERCENTAGE,SE,P1Y,2018,3.0069489,NA
LVA,2_T030,PERCENTAGE,SE,P1Y,2013,3.4494913,NA
LVA,2_T030,PERCENTAGE,SE,P1Y,2018,4.5985003,NA
LVA,3_T022,PERCENTAGE,SE,P1Y,2018,0.17212865,NA
LVA,3_T023,PERCENTAGE,SE,P1Y,2018,0.36341339,NA
LVA,3_T024,PERCENTAGE,SE,P1Y,2013,0.47616693,NA
LVA,3_T024,PERCENTAGE,SE,P1Y,2018,0.44953543,NA
LVA,3_T078,PERCENTAGE,SE,P1Y,2018,1.5360444,NA
LVA,3_T079,PERCENTAGE,SE,P1Y,2018,1.0673825,NA
LVA,4_T072,PERCENTAGE,SE,P1Y,2018,2.774452,NA
LVA,4_T073,PERCENTAGE,SE,P1Y,2018,0.83016908,NA
LVA,5_T032,PERCENTAGE,SE,P1Y,2018,1.0350589,NA
LVA,5_T033,PERCENTAGE,SE,P1Y,2018,1.198736,NA
LVA,5_T034,PERCENTAGE,SE,P1Y,2018,2.2200308,NA
LVA,6_T035,PERCENTAGE,SE,P1Y,2018,3.3389413,NA
LVA,6_T092,PERCENTAGE,SE,P1Y,2018,4.204792,NA
LVA,6_T094,PERCENTAGE,SE,P1Y,2018,4.0065475,NA
LVA,7_T012,PERCENTAGE,SE,P1Y,2018,0.43775809,NA
LVA,7_T105,PERCENTAGE,SE,P1Y,2018,1.8649299,NA
LVA,7_T106,PERCENTAGE,SE,P1Y,2018,1.3775191,NA
LVA,7_T107,PERCENTAGE,SE,P1Y,2018,0.72009063,NA
LVA,8_T031,PERCENTAGE,SE,P1Y,2018,0,NA
LVA,8_T036,PERCENTAGE,SE,P1Y,2018,1.6937836,NA
LVA,9_T025,PERCENTAGE,SE,P1Y,2018,1.4384149,NA
LVA,9_T026,PERCENTAGE,SE,P1Y,2018,1.264201,NA
LVA,10_T101,PERCENTAGE,SE,P1Y,2018,1.0793939,NA
LVA,10_T102,PERCENTAGE,SE,P1Y,2018,0.57649451,NA
LVA,10_T103,PERCENTAGE,SE,P1Y,2018,0.4923389,NA
LVA,11_T096,PERCENTAGE,SE,P1Y,2018,0.87949222,NA
LVA,11_T097,PERCENTAGE,SE,P1Y,2018,3.1323538,NA
LVA,12_T053,PERCENTAGE,SE,P1Y,2018,1.2322265,NA
LVA,12_T054,PERCENTAGE,SE,P1Y,2018,1.2951093,NA
LVA,12_T055,PERCENTAGE,SE,P1Y,2018,1.1115946,NA
LVA,12_T056,PERCENTAGE,SE,P1Y,2018,1.4926761,NA
LVA,12_T058,PERCENTAGE,SE,P1Y,2018,1.0715587,NA
LVA,13_T013,PERCENTAGE,SE,P1Y,2013,1.1102096,NA
LVA,13_T013,PERCENTAGE,SE,P1Y,2018,1.0730394,NA
LVA,13_T037,PERCENTAGE,SE,P1Y,2018,4.6880698,NA
LVA,13_T038,PERCENTAGE,SE,P1Y,2018,1.8001835,NA
LVA,13_T039,PERCENTAGE,SE,P1Y,2018,1.4289817,NA
LVA,13_T040,PERCENTAGE,SE,P1Y,2018,1.5573641,NA
LVA,14_T042,PERCENTAGE,SE,P1Y,2018,1.2946124,NA
LVA,14_T043,PERCENTAGE,SE,P1Y,2013,0.71317333,NA
LVA,14_T043,PERCENTAGE,SE,P1Y,2018,1.1135119,NA
LVA,14_T044,PERCENTAGE,SE,P1Y,2018,2.9667425,NA
LVA,14_T045,PERCENTAGE,SE,P1Y,2018,1.9050169,NA
LVA,14_T046,PERCENTAGE,SE,P1Y,2018,2.0731716,NA
LVA,15_T014,PERCENTAGE,SE,P1Y,2013,1.3383911,NA
LVA,15_T014,PERCENTAGE,SE,P1Y,2018,0.99605012,NA
LVA,15_T048,PERCENTAGE,SE,P1Y,2018,3.9192057,NA
LVA,15_T049,PERCENTAGE,SE,P1Y,2018,1.111303,NA
LVA,15_T050,PERCENTAGE,SE,P1Y,2018,1.3444473,NA
LVA,15_T051,PERCENTAGE,SE,P1Y,2018,1.4694469,NA
LVA,16_T027,PERCENTAGE,SE,P1Y,2013,1.5056211,NA
LVA,16_T027,PERCENTAGE,SE,P1Y,2018,1.1725274,NA
LVA,16_T028,PERCENTAGE,SE,P1Y,2013,0.95468915,NA
LVA,16_T028,PERCENTAGE,SE,P1Y,2018,0.71379197,NA
LVA,16_T166,PERCENTAGE,SE,P1Y,2018,1.3444544,NA
LVA,16_T167,PERCENTAGE,SE,P1Y,2018,1.1529428,NA
LVA,17_T007,PERCENTAGE,SE,P1Y,2013,4.6414247,NA
LVA,17_T007,PERCENTAGE,SE,P1Y,2018,4.1908665,NA
LVA,17_T008,PERCENTAGE,SE,P1Y,2013,1.5354882,NA
LVA,17_T008,PERCENTAGE,SE,P1Y,2018,1.8130126,NA
LVA,17_T185,PERCENTAGE,SE,P1Y,2018,5.6029882,NA
LVA,17_T186,PERCENTAGE,SE,P1Y,2018,3.8431754,NA
LVA,18_T168,PERCENTAGE,SE,P1Y,2013,0.55355161,NA
LVA,18_T168,PERCENTAGE,SE,P1Y,2018,0.89780456,NA
LVA,18_T169,PERCENTAGE,SE,P1Y,2013,0.45189667,NA
LVA,18_T169,PERCENTAGE,SE,P1Y,2018,0.31343392,NA
LVA,18_T170,PERCENTAGE,SE,P1Y,2013,1.0894531,NA
LVA,18_T170,PERCENTAGE,SE,P1Y,2018,0.81610715,NA
LVA,18_T171,PERCENTAGE,SE,P1Y,2018,1.1462897,NA
LVA,18_T172,PERCENTAGE,SE,P1Y,2018,1.6661597,NA
LVA,18_T173,PERCENTAGE,SE,P1Y,2018,2.2150068,NA
LVA,19_T174,PERCENTAGE,SE,P1Y,2013,1.0803804,NA
LVA,19_T174,PERCENTAGE,SE,P1Y,2018,0.74387574,NA
LVA,19_T175,PERCENTAGE,SE,P1Y,2013,0.88539159,NA
LVA,19_T175,PERCENTAGE,SE,P1Y,2018,1.0513742,NA
LVA,19_T177,PERCENTAGE,SE,P1Y,2018,1.8442749,NA
LVA,19_T179,PERCENTAGE,SE,P1Y,2013,1.1478877,NA
LVA,19_T179,PERCENTAGE,SE,P1Y,2018,0.88686073,NA
LVA,19_T187,PERCENTAGE,SE,P1Y,2018,5.0951376,NA
LVA,19_T188,PERCENTAGE,SE,P1Y,2013,1.3980461,NA
LVA,19_T188,PERCENTAGE,SE,P1Y,2018,1.1881061,NA
LVA,20_T016,PERCENTAGE,SE,P1Y,2018,0.74615616,NA
LVA,20_T176,PERCENTAGE,SE,P1Y,2018,1.4801738,NA
LVA,20_T180,PERCENTAGE,SE,P1Y,2013,1.5330914,NA
LVA,20_T180,PERCENTAGE,SE,P1Y,2018,0,NA
LVA,20_T189,PERCENTAGE,SE,P1Y,2018,0.50645745,NA
LVA,1_T001,YEARS,SE,P1Y,2018,0.32041648,NA
LVA,1_T002,YEARS,SE,P1Y,2018,0.378079,NA
LVA,2_T005,YEARS,SE,P1Y,2018,0.78760117,NA
LVA,2_T006,YEARS,SE,P1Y,2018,1.0792965,NA
LTU,1_T000,PERCENTAGE,VAL,P1Y,2013,NA,a
LTU,1_T000,PERCENTAGE,VAL,P1Y,2018,84.900002,NA
LTU,1_T029,PERCENTAGE,VAL,P1Y,2013,NA,a
LTU,1_T029,PERCENTAGE,VAL,P1Y,2018,56.700001,NA
LTU,2_T004,PERCENTAGE,VAL,P1Y,2013,NA,a
LTU,2_T004,PERCENTAGE,VAL,P1Y,2018,57.200001,NA
LTU,2_T030,PERCENTAGE,VAL,P1Y,2013,NA,a
LTU,2_T030,PERCENTAGE,VAL,P1Y,2018,28.9,NA
LTU,3_T022,PERCENTAGE,VAL,P1Y,2018,6,NA
LTU,3_T023,PERCENTAGE,VAL,P1Y,2018,7.9000001,NA
LTU,3_T024,PERCENTAGE,VAL,P1Y,2013,NA,a
LTU,3_T024,PERCENTAGE,VAL,P1Y,2018,84.599998,NA
LTU,3_T078,PERCENTAGE,VAL,P1Y,2018,13.4,NA
LTU,3_T079,PERCENTAGE,VAL,P1Y,2018,76.599998,NA
LTU,4_T072,PERCENTAGE,VAL,P1Y,2018,27.799999,NA
LTU,4_T073,PERCENTAGE,VAL,P1Y,2018,22.299999,NA
LTU,5_T032,PERCENTAGE,VAL,P1Y,2018,81.800003,NA
LTU,5_T033,PERCENTAGE,VAL,P1Y,2018,78.699997,NA
LTU,5_T034,PERCENTAGE,VAL,P1Y,2018,9,NA
LTU,6_T035,PERCENTAGE,VAL,P1Y,2018,36.5,NA
LTU,6_T092,PERCENTAGE,VAL,P1Y,2018,17.5,NA
LTU,6_T094,PERCENTAGE,VAL,P1Y,2018,9.1999998,NA
LTU,7_T012,PERCENTAGE,VAL,P1Y,2018,99.400002,NA
LTU,7_T105,PERCENTAGE,VAL,P1Y,2018,69.099998,NA
LTU,7_T106,PERCENTAGE,VAL,P1Y,2018,55.5,NA
LTU,7_T107,PERCENTAGE,VAL,P1Y,2018,89,NA
LTU,8_T031,PERCENTAGE,VAL,P1Y,2018,100,NA
LTU,8_T036,PERCENTAGE,VAL,P1Y,2018,32.900002,NA
LTU,9_T025,PERCENTAGE,VAL,P1Y,2018,85.099998,NA
LTU,9_T026,PERCENTAGE,VAL,P1Y,2018,80,NA
LTU,10_T101,PERCENTAGE,VAL,P1Y,2018,79.900002,NA
LTU,10_T102,PERCENTAGE,VAL,P1Y,2018,91.400002,NA
LTU,10_T103,PERCENTAGE,VAL,P1Y,2018,85.5,NA
LTU,11_T096,PERCENTAGE,VAL,P1Y,2018,96.300003,NA
LTU,11_T097,PERCENTAGE,VAL,P1Y,2018,18.200001,NA
LTU,12_T053,PERCENTAGE,VAL,P1Y,2018,20.9,NA
LTU,12_T054,PERCENTAGE,VAL,P1Y,2018,16.4,NA
LTU,12_T055,PERCENTAGE,VAL,P1Y,2018,70.5,NA
LTU,12_T056,PERCENTAGE,VAL,P1Y,2018,72.099998,NA
LTU,12_T058,PERCENTAGE,VAL,P1Y,2018,89.300003,NA
LTU,13_T013,PERCENTAGE,VAL,P1Y,2013,NA,a
LTU,13_T013,PERCENTAGE,VAL,P1Y,2018,23.6,NA
LTU,13_T037,PERCENTAGE,VAL,P1Y,2018,29.799999,NA
LTU,13_T038,PERCENTAGE,VAL,P1Y,2018,61.799999,NA
LTU,13_T039,PERCENTAGE,VAL,P1Y,2018,45.299999,NA
LTU,13_T040,PERCENTAGE,VAL,P1Y,2018,56.5,NA
LTU,14_T042,PERCENTAGE,VAL,P1Y,2018,66.699997,NA
LTU,14_T043,PERCENTAGE,VAL,P1Y,2013,NA,a
LTU,14_T043,PERCENTAGE,VAL,P1Y,2018,9.5,NA
LTU,14_T044,PERCENTAGE,VAL,P1Y,2018,6,NA
LTU,14_T045,PERCENTAGE,VAL,P1Y,2018,23,NA
LTU,14_T046,PERCENTAGE,VAL,P1Y,2018,34.700001,NA
LTU,15_T014,PERCENTAGE,VAL,P1Y,2013,NA,a
LTU,15_T014,PERCENTAGE,VAL,P1Y,2018,20.799999,NA
LTU,15_T048,PERCENTAGE,VAL,P1Y,2018,19.9,NA
LTU,15_T049,PERCENTAGE,VAL,P1Y,2018,11.2,NA
LTU,15_T050,PERCENTAGE,VAL,P1Y,2018,45.299999,NA
LTU,15_T051,PERCENTAGE,VAL,P1Y,2018,52.099998,NA
LTU,16_T027,PERCENTAGE,VAL,P1Y,2013,NA,a
LTU,16_T027,PERCENTAGE,VAL,P1Y,2018,14.1,NA
LTU,16_T028,PERCENTAGE,VAL,P1Y,2013,NA,a
LTU,16_T028,PERCENTAGE,VAL,P1Y,2018,82.699997,NA
LTU,16_T166,PERCENTAGE,VAL,P1Y,2018,11.1,NA
LTU,16_T167,PERCENTAGE,VAL,P1Y,2018,77.300003,NA
LTU,17_T007,PERCENTAGE,VAL,P1Y,2013,NA,a
LTU,17_T007,PERCENTAGE,VAL,P1Y,2018,23.9,NA
LTU,17_T008,PERCENTAGE,VAL,P1Y,2013,NA,a
LTU,17_T008,PERCENTAGE,VAL,P1Y,2018,93.699997,NA
LTU,17_T185,PERCENTAGE,VAL,P1Y,2018,32.599998,NA
LTU,17_T186,PERCENTAGE,VAL,P1Y,2018,74,NA
LTU,18_T168,PERCENTAGE,VAL,P1Y,2013,NA,a
LTU,18_T168,PERCENTAGE,VAL,P1Y,2018,92.400002,NA
LTU,18_T169,PERCENTAGE,VAL,P1Y,2013,NA,a
LTU,18_T169,PERCENTAGE,VAL,P1Y,2018,2.7,NA
LTU,18_T170,PERCENTAGE,VAL,P1Y,2013,NA,a
LTU,18_T170,PERCENTAGE,VAL,P1Y,2018,15.2,NA
LTU,18_T171,PERCENTAGE,VAL,P1Y,2018,10.4,NA
LTU,18_T172,PERCENTAGE,VAL,P1Y,2018,53.700001,NA
LTU,18_T173,PERCENTAGE,VAL,P1Y,2018,28.5,NA
LTU,19_T174,PERCENTAGE,VAL,P1Y,2013,NA,a
LTU,19_T174,PERCENTAGE,VAL,P1Y,2018,87.099998,NA
LTU,19_T175,PERCENTAGE,VAL,P1Y,2013,NA,a
LTU,19_T175,PERCENTAGE,VAL,P1Y,2018,11.3,NA
LTU,19_T177,PERCENTAGE,VAL,P1Y,2018,85.599998,NA
LTU,19_T179,PERCENTAGE,VAL,P1Y,2013,NA,a
LTU,19_T179,PERCENTAGE,VAL,P1Y,2018,84.800003,NA
LTU,19_T187,PERCENTAGE,VAL,P1Y,2018,51.700001,NA
LTU,19_T188,PERCENTAGE,VAL,P1Y,2013,NA,a
LTU,19_T188,PERCENTAGE,VAL,P1Y,2018,5.4000001,NA
LTU,20_T016,PERCENTAGE,VAL,P1Y,2018,74.699997,NA
LTU,20_T176,PERCENTAGE,VAL,P1Y,2018,84.400002,NA
LTU,20_T180,PERCENTAGE,VAL,P1Y,2013,NA,a
LTU,20_T180,PERCENTAGE,VAL,P1Y,2018,0.30000001,NA
LTU,20_T189,PERCENTAGE,VAL,P1Y,2018,1.8,NA
LTU,1_T001,YEARS,VAL,P1Y,2018,49.900002,NA
LTU,1_T002,YEARS,VAL,P1Y,2018,24.700001,NA
LTU,2_T005,YEARS,VAL,P1Y,2018,54.599998,NA
LTU,2_T006,YEARS,VAL,P1Y,2018,15.9,NA
LTU,1_T000,PERCENTAGE,SE,P1Y,2013,NA,a
LTU,1_T000,PERCENTAGE,SE,P1Y,2018,0.54393882,NA
LTU,1_T029,PERCENTAGE,SE,P1Y,2013,NA,a
LTU,1_T029,PERCENTAGE,SE,P1Y,2018,0.9189617,NA
LTU,2_T004,PERCENTAGE,SE,P1Y,2013,NA,a
LTU,2_T004,PERCENTAGE,SE,P1Y,2018,4.4492021,NA
LTU,2_T030,PERCENTAGE,SE,P1Y,2013,NA,a
LTU,2_T030,PERCENTAGE,SE,P1Y,2018,3.8759406,NA
LTU,3_T022,PERCENTAGE,SE,P1Y,2018,0.12966467,NA
LTU,3_T023,PERCENTAGE,SE,P1Y,2018,0.19797292,NA
LTU,3_T024,PERCENTAGE,SE,P1Y,2013,NA,a
LTU,3_T024,PERCENTAGE,SE,P1Y,2018,0.33644208,NA
LTU,3_T078,PERCENTAGE,SE,P1Y,2018,0.73916835,NA
LTU,3_T079,PERCENTAGE,SE,P1Y,2018,0.88429427,NA
LTU,4_T072,PERCENTAGE,SE,P1Y,2018,1.1547973,NA
LTU,4_T073,PERCENTAGE,SE,P1Y,2018,0.62825042,NA
LTU,5_T032,PERCENTAGE,SE,P1Y,2018,0.76299036,NA
LTU,5_T033,PERCENTAGE,SE,P1Y,2018,0.64695072,NA
LTU,5_T034,PERCENTAGE,SE,P1Y,2018,2.3896699,NA
LTU,6_T035,PERCENTAGE,SE,P1Y,2018,4.1024899,NA
LTU,6_T092,PERCENTAGE,SE,P1Y,2018,3.7807782,NA
LTU,6_T094,PERCENTAGE,SE,P1Y,2018,2.6281934,NA
LTU,7_T012,PERCENTAGE,SE,P1Y,2018,0.15662,NA
LTU,7_T105,PERCENTAGE,SE,P1Y,2018,1.3641782,NA
LTU,7_T106,PERCENTAGE,SE,P1Y,2018,1.0411915,NA
LTU,7_T107,PERCENTAGE,SE,P1Y,2018,0.61142641,NA
LTU,8_T031,PERCENTAGE,SE,P1Y,2018,0,NA
LTU,8_T036,PERCENTAGE,SE,P1Y,2018,4.2587705,NA
LTU,9_T025,PERCENTAGE,SE,P1Y,2018,0.73881072,NA
LTU,9_T026,PERCENTAGE,SE,P1Y,2018,0.86726481,NA
LTU,10_T101,PERCENTAGE,SE,P1Y,2018,0.7146681,NA
LTU,10_T102,PERCENTAGE,SE,P1Y,2018,0.42028153,NA
LTU,10_T103,PERCENTAGE,SE,P1Y,2018,0.61090958,NA
LTU,11_T096,PERCENTAGE,SE,P1Y,2018,0.40280035,NA
LTU,11_T097,PERCENTAGE,SE,P1Y,2018,3.0176663,NA
LTU,12_T053,PERCENTAGE,SE,P1Y,2018,0.97103834,NA
LTU,12_T054,PERCENTAGE,SE,P1Y,2018,0.93227798,NA
LTU,12_T055,PERCENTAGE,SE,P1Y,2018,0.83954877000000006,NA
LTU,12_T056,PERCENTAGE,SE,P1Y,2018,0.88727289,NA
LTU,12_T058,PERCENTAGE,SE,P1Y,2018,0.57736468,NA
LTU,13_T013,PERCENTAGE,SE,P1Y,2013,NA,a
LTU,13_T013,PERCENTAGE,SE,P1Y,2018,0.75218445,NA
LTU,13_T037,PERCENTAGE,SE,P1Y,2018,4.1357956,NA
LTU,13_T038,PERCENTAGE,SE,P1Y,2018,1.0039719,NA
LTU,13_T039,PERCENTAGE,SE,P1Y,2018,1.0263014,NA
LTU,13_T040,PERCENTAGE,SE,P1Y,2018,0.98404002,NA
LTU,14_T042,PERCENTAGE,SE,P1Y,2018,2.0729246,NA
LTU,14_T043,PERCENTAGE,SE,P1Y,2013,NA,a
LTU,14_T043,PERCENTAGE,SE,P1Y,2018,0.51371509,NA
LTU,14_T044,PERCENTAGE,SE,P1Y,2018,0.91348487,NA
