COU,SEX,IND,TIME_FORMAT,UNIT,POWERCODE,obsTime,obsValue
SVK,TOTAL,FAM12B,P1Y,WEEK,0,2004,0
SVK,TOTAL,FAM12B,P1Y,WEEK,0,2005,0
SVK,TOTAL,FAM12B,P1Y,WEEK,0,2006,0
SVK,TOTAL,FAM12B,P1Y,WEEK,0,2007,0
SVK,TOTAL,FAM12B,P1Y,WEEK,0,2008,0
SVK,TOTAL,FAM12B,P1Y,WEEK,0,2009,0
SVK,TOTAL,FAM12B,P1Y,WEEK,0,2010,0
SVK,TOTAL,FAM12B,P1Y,WEEK,0,2011,0
SVK,TOTAL,FAM12B,P1Y,WEEK,0,2012,0
SVK,TOTAL,FAM12B,P1Y,WEEK,0,2013,0
SVK,TOTAL,FAM12B,P1Y,WEEK,0,2014,0
SVK,TOTAL,FAM12B,P1Y,WEEK,0,2015,0
SVK,TOTAL,FAM12B,P1Y,WEEK,0,2016,0
SVK,TOTAL,FAM12B,P1Y,WEEK,0,2017,0
SVK,TOTAL,FAM12B,P1Y,WEEK,0,2018,0
HUN,TOTAL,FAM5A,P1Y,PC,0,2005,79.9
HUN,TOTAL,FAM5A,P1Y,PC,0,2006,80
HUN,TOTAL,FAM5A,P1Y,PC,0,2007,81.3
HUN,TOTAL,FAM5A,P1Y,PC,0,2008,82.3
HUN,TOTAL,FAM5A,P1Y,PC,0,2009,80.1
HUN,TOTAL,FAM5A,P1Y,PC,0,2010,80.6
HUN,TOTAL,FAM5A,P1Y,PC,0,2011,80.4
HUN,TOTAL,FAM5A,P1Y,PC,0,2012,81
HUN,TOTAL,FAM5A,P1Y,PC,0,2013,79.7
HUN,TOTAL,FAM5A,P1Y,PC,0,2014,78
HUN,TOTAL,FAM5A,P1Y,PC,0,2015,76.3
HUN,TOTAL,FAM5A,P1Y,PC,0,2016,75.8
HUN,TOTAL,FAM5A,P1Y,PC,0,2017,77.8
USA,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2004,4.5
USA,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2005,4.5
USA,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2006,4.5
USA,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2007,4.4
USA,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2008,4.3
USA,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2009,4.2
USA,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2010,4.1
USA,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2011,4.1
USA,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2012,4.1
USA,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2013,4
USA,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2014,4
USA,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2015,3.9
USA,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2016,3.9
USA,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2017,3.9
AUT,TOTAL,FAM19A,P1Y,PC,0,2004,12.4
AUT,TOTAL,FAM19A,P1Y,PC,0,2005,11.4
AUT,TOTAL,FAM19A,P1Y,PC,0,2006,12
AUT,TOTAL,FAM19A,P1Y,PC,0,2007,11.3
AUT,TOTAL,FAM19A,P1Y,PC,0,2008,10.7
AUT,TOTAL,FAM19A,P1Y,PC,0,2009,11.4
AUT,TOTAL,FAM19A,P1Y,PC,0,2010,11.7
AUT,TOTAL,FAM19A,P1Y,PC,0,2011,10.3
AUT,TOTAL,FAM19A,P1Y,PC,0,2012,10.3
AUT,TOTAL,FAM19A,P1Y,PC,0,2013,10.7
AUT,TOTAL,FAM19A,P1Y,PC,0,2014,11.6
AUT,TOTAL,FAM19A,P1Y,PC,0,2015,10.4
AUT,TOTAL,FAM19A,P1Y,PC,0,2016,10.9
AUT,TOTAL,FAM19A,P1Y,PC,0,2017,10.8
AUT,TOTAL,FAM19A,P1Y,PC,0,2018,11.1
DEU,TOTAL,FAM19D,P1Y,PC,0,2004,19.6
DEU,TOTAL,FAM19D,P1Y,PC,0,2005,21.2
DEU,TOTAL,FAM19D,P1Y,PC,0,2006,20
DEU,TOTAL,FAM19D,P1Y,PC,0,2007,18.5
DEU,TOTAL,FAM19D,P1Y,PC,0,2008,17
DEU,TOTAL,FAM19D,P1Y,PC,0,2009,16.9
DEU,TOTAL,FAM19D,P1Y,PC,0,2010,17.8
DEU,TOTAL,FAM19D,P1Y,PC,0,2011,15.7
DEU,TOTAL,FAM19D,P1Y,PC,0,2012,14.6
DEU,TOTAL,FAM19D,P1Y,PC,0,2013,14.7
DEU,TOTAL,FAM19D,P1Y,PC,0,2014,13.4
DEU,TOTAL,FAM19D,P1Y,PC,0,2015,12.8
DEU,TOTAL,FAM19D,P1Y,PC,0,2016,13.5
DEU,TOTAL,FAM19D,P1Y,PC,0,2017,13.1
DEU,TOTAL,FAM19D,P1Y,PC,0,2018,12.8
CHE,TOTAL,FAM15A,P1Y,PC,0,2004,-4.3
CHE,TOTAL,FAM15A,P1Y,PC,0,2005,-2.8
CHE,TOTAL,FAM15A,P1Y,PC,0,2006,-2.3
CHE,TOTAL,FAM15A,P1Y,PC,0,2007,-2
CHE,TOTAL,FAM15A,P1Y,PC,0,2008,-2.8
CHE,TOTAL,FAM15A,P1Y,PC,0,2009,-3.5
CHE,TOTAL,FAM15A,P1Y,PC,0,2010,-2.9
CHE,TOTAL,FAM15A,P1Y,PC,0,2011,-3
CHE,TOTAL,FAM15A,P1Y,PC,0,2012,-2.1
CHE,TOTAL,FAM15A,P1Y,PC,0,2013,-3.1
CHE,TOTAL,FAM15A,P1Y,PC,0,2014,-3
CZE,TOTAL,FAM12A,P1Y,WEEK,0,2004,162
CZE,TOTAL,FAM12A,P1Y,WEEK,0,2005,162
CZE,TOTAL,FAM12A,P1Y,WEEK,0,2006,162
CZE,TOTAL,FAM12A,P1Y,WEEK,0,2007,162
CZE,TOTAL,FAM12A,P1Y,WEEK,0,2008,110
CZE,TOTAL,FAM12A,P1Y,WEEK,0,2009,110
CZE,TOTAL,FAM12A,P1Y,WEEK,0,2010,110
CZE,TOTAL,FAM12A,P1Y,WEEK,0,2011,110
CZE,TOTAL,FAM12A,P1Y,WEEK,0,2012,110
CZE,TOTAL,FAM12A,P1Y,WEEK,0,2013,110
CZE,TOTAL,FAM12A,P1Y,WEEK,0,2014,110
CZE,TOTAL,FAM12A,P1Y,WEEK,0,2015,110
CZE,TOTAL,FAM12A,P1Y,WEEK,0,2016,110
CZE,TOTAL,FAM12A,P1Y,WEEK,0,2017,110
CZE,TOTAL,FAM12A,P1Y,WEEK,0,2018,63.3
ITA,TOTAL,FAM6A,P1Y,PC_PNT,0,2004,24.3
ITA,TOTAL,FAM6A,P1Y,PC_PNT,0,2005,24.3
ITA,TOTAL,FAM6A,P1Y,PC_PNT,0,2006,24.1
ITA,TOTAL,FAM6A,P1Y,PC_PNT,0,2007,23.9
ITA,TOTAL,FAM6A,P1Y,PC_PNT,0,2008,22.9
ITA,TOTAL,FAM6A,P1Y,PC_PNT,0,2009,22.1
ITA,TOTAL,FAM6A,P1Y,PC_PNT,0,2010,21.4
ITA,TOTAL,FAM6A,P1Y,PC_PNT,0,2011,20.8
ITA,TOTAL,FAM6A,P1Y,PC_PNT,0,2012,19.3
ITA,TOTAL,FAM6A,P1Y,PC_PNT,0,2013,18.2
ITA,TOTAL,FAM6A,P1Y,PC_PNT,0,2014,17.8
ITA,TOTAL,FAM6A,P1Y,PC_PNT,0,2015,18.3
ITA,TOTAL,FAM6A,P1Y,PC_PNT,0,2016,18.4
ITA,TOTAL,FAM6A,P1Y,PC_PNT,0,2017,18.2
ITA,TOTAL,FAM6A,P1Y,PC_PNT,0,2018,18.1
DEU,TOTAL,FAM6A,P1Y,PC_PNT,0,2004,11.6
DEU,TOTAL,FAM6A,P1Y,PC_PNT,0,2005,11.8
DEU,TOTAL,FAM6A,P1Y,PC_PNT,0,2006,11.4
DEU,TOTAL,FAM6A,P1Y,PC_PNT,0,2007,11.5
DEU,TOTAL,FAM6A,P1Y,PC_PNT,0,2008,11.6
DEU,TOTAL,FAM6A,P1Y,PC_PNT,0,2009,10.3
DEU,TOTAL,FAM6A,P1Y,PC_PNT,0,2010,10
DEU,TOTAL,FAM6A,P1Y,PC_PNT,0,2011,9.8
DEU,TOTAL,FAM6A,P1Y,PC_PNT,0,2012,9.8
DEU,TOTAL,FAM6A,P1Y,PC_PNT,0,2013,9
DEU,TOTAL,FAM6A,P1Y,PC_PNT,0,2014,8.6
DEU,TOTAL,FAM6A,P1Y,PC_PNT,0,2015,8
DEU,TOTAL,FAM6A,P1Y,PC_PNT,0,2016,7.6
DEU,TOTAL,FAM6A,P1Y,PC_PNT,0,2017,7.4
DEU,TOTAL,FAM6A,P1Y,PC_PNT,0,2018,7.6
ROU,TOTAL,FAM8C,P1Y,PC,0,2004,67.5
ROU,TOTAL,FAM8C,P1Y,PC,0,2005,61.7
ROU,TOTAL,FAM8C,P1Y,PC,0,2006,61.5
ROU,TOTAL,FAM8C,P1Y,PC,0,2007,63.1
ROU,TOTAL,FAM8C,P1Y,PC,0,2008,65.2
ROU,TOTAL,FAM8C,P1Y,PC,0,2009,67.8
ROU,TOTAL,FAM8C,P1Y,PC,0,2010,66.1
ROU,TOTAL,FAM8C,P1Y,PC,0,2011,60.6
ROU,TOTAL,FAM8C,P1Y,PC,0,2012,60.2
ROU,TOTAL,FAM8C,P1Y,PC,0,2013,62.8
ROU,TOTAL,FAM8C,P1Y,PC,0,2014,62.6
LTU,TOTAL,FAM7,P1Y,PC,0,2006,16
LTU,TOTAL,FAM7,P1Y,PC,0,2010,10.6
LTU,TOTAL,FAM7,P1Y,PC,0,2014,12.5
BGR,TOTAL,FAM14,P1Y,PC,0,2013,80.6
BGR,TOTAL,FAM14,P1Y,PC,0,2014,82
BGR,TOTAL,FAM14,P1Y,PC,0,2015,81.4
BGR,TOTAL,FAM14,P1Y,PC,0,2016,78.6
BGR,TOTAL,FAM14,P1Y,PC,0,2017,77.2
JPN,TOTAL,FAM5C,P1Y,PC,0,2005,0.7
JPN,TOTAL,FAM5C,P1Y,PC,0,2010,0.7
JPN,TOTAL,FAM5C,P1Y,PC,0,2015,0.6
ESP,TOTAL,FAM20,P1Y,CHLD,0,2004,10.7
ESP,TOTAL,FAM20,P1Y,CHLD,0,2005,11.4
ESP,TOTAL,FAM20,P1Y,CHLD,0,2006,12
ESP,TOTAL,FAM20,P1Y,CHLD,0,2007,12.8
ESP,TOTAL,FAM20,P1Y,CHLD,0,2008,13.3
ESP,TOTAL,FAM20,P1Y,CHLD,0,2009,11.8
ESP,TOTAL,FAM20,P1Y,CHLD,0,2010,10.6
ESP,TOTAL,FAM20,P1Y,CHLD,0,2011,9.5
ESP,TOTAL,FAM20,P1Y,CHLD,0,2012,9
ESP,TOTAL,FAM20,P1Y,CHLD,0,2013,8.4
ESP,TOTAL,FAM20,P1Y,CHLD,0,2014,8.1
ESP,TOTAL,FAM20,P1Y,CHLD,0,2015,7.7
ESP,TOTAL,FAM20,P1Y,CHLD,0,2016,7.3
ESP,TOTAL,FAM20,P1Y,CHLD,0,2017,7
NLD,TOTAL,FAM11A,P1Y,PC,0,2005,2.4
NLD,TOTAL,FAM11A,P1Y,PC,0,2007,2.6
NLD,TOTAL,FAM11A,P1Y,PC,0,2009,2.1
NLD,TOTAL,FAM11A,P1Y,PC,0,2011,2
CHN,TOTAL,FAM1,P1Y,CHLD,0,2004,1.6
CHN,TOTAL,FAM1,P1Y,CHLD,0,2005,1.6
CHN,TOTAL,FAM1,P1Y,CHLD,0,2006,1.6
CHN,TOTAL,FAM1,P1Y,CHLD,0,2007,1.6
CHN,TOTAL,FAM1,P1Y,CHLD,0,2008,1.6
CHN,TOTAL,FAM1,P1Y,CHLD,0,2009,1.6
CHN,TOTAL,FAM1,P1Y,CHLD,0,2010,1.6
CHN,TOTAL,FAM1,P1Y,CHLD,0,2011,1.6
CHN,TOTAL,FAM1,P1Y,CHLD,0,2012,1.6
CHN,TOTAL,FAM1,P1Y,CHLD,0,2013,1.6
CHN,TOTAL,FAM1,P1Y,CHLD,0,2014,1.7
CHN,TOTAL,FAM1,P1Y,CHLD,0,2015,1.7
CHN,TOTAL,FAM1,P1Y,CHLD,0,2016,1.7
CHN,TOTAL,FAM1,P1Y,CHLD,0,2017,1.7
CHN,TOTAL,FAM1,P1Y,CHLD,0,2018,1.7
MEX,TOTAL,FAM2,P1Y,YR,0,2007,26.8
MEX,TOTAL,FAM2,P1Y,YR,0,2008,26.7
MEX,TOTAL,FAM2,P1Y,YR,0,2009,26.6
MEX,TOTAL,FAM2,P1Y,YR,0,2011,26.6
MEX,TOTAL,FAM2,P1Y,YR,0,2013,26.5
MEX,TOTAL,FAM2,P1Y,YR,0,2014,26.6
ESP,TOTAL,FAM4A,P1Y,_1000,0,2004,5
ESP,TOTAL,FAM4A,P1Y,_1000,0,2005,4.7
ESP,TOTAL,FAM4A,P1Y,_1000,0,2006,4.5
ESP,TOTAL,FAM4A,P1Y,_1000,0,2007,4.4
ESP,TOTAL,FAM4A,P1Y,_1000,0,2008,4.2
ESP,TOTAL,FAM4A,P1Y,_1000,0,2009,3.7
ESP,TOTAL,FAM4A,P1Y,_1000,0,2010,3.6
ESP,TOTAL,FAM4A,P1Y,_1000,0,2011,3.4
ESP,TOTAL,FAM4A,P1Y,_1000,0,2012,3.5
ESP,TOTAL,FAM4A,P1Y,_1000,0,2013,3.3
ESP,TOTAL,FAM4A,P1Y,_1000,0,2014,3.4
ESP,TOTAL,FAM4A,P1Y,_1000,0,2015,3.6
ESP,TOTAL,FAM4A,P1Y,_1000,0,2016,3.7
ESP,TOTAL,FAM4A,P1Y,_1000,0,2017,3.7
ITA,TOTAL,FAM1,P1Y,CHLD,0,2004,1.3
ITA,TOTAL,FAM1,P1Y,CHLD,0,2005,1.3
ITA,TOTAL,FAM1,P1Y,CHLD,0,2006,1.4
ITA,TOTAL,FAM1,P1Y,CHLD,0,2007,1.4
ITA,TOTAL,FAM1,P1Y,CHLD,0,2008,1.4
ITA,TOTAL,FAM1,P1Y,CHLD,0,2009,1.4
ITA,TOTAL,FAM1,P1Y,CHLD,0,2010,1.4
ITA,TOTAL,FAM1,P1Y,CHLD,0,2011,1.4
ITA,TOTAL,FAM1,P1Y,CHLD,0,2012,1.4
ITA,TOTAL,FAM1,P1Y,CHLD,0,2013,1.4
ITA,TOTAL,FAM1,P1Y,CHLD,0,2014,1.4
ITA,TOTAL,FAM1,P1Y,CHLD,0,2015,1.4
ITA,TOTAL,FAM1,P1Y,CHLD,0,2016,1.3
ITA,TOTAL,FAM1,P1Y,CHLD,0,2017,1.3
ITA,TOTAL,FAM1,P1Y,CHLD,0,2018,1.3
POL,TOTAL,FAM9C,P1Y,PC,0,2006,11
POL,TOTAL,FAM9C,P1Y,PC,0,2007,9.5
POL,TOTAL,FAM9C,P1Y,PC,0,2008,8
POL,TOTAL,FAM9C,P1Y,PC,0,2009,7.8
POL,TOTAL,FAM9C,P1Y,PC,0,2011,8.5
POL,TOTAL,FAM9C,P1Y,PC,0,2012,9
POL,TOTAL,FAM9C,P1Y,PC,0,2013,9.6
POL,TOTAL,FAM9C,P1Y,PC,0,2014,9.2
POL,TOTAL,FAM9C,P1Y,PC,0,2015,8.8
POL,TOTAL,FAM9C,P1Y,PC,0,2016,8.6
POL,TOTAL,FAM9C,P1Y,PC,0,2017,8.2
POL,TOTAL,FAM9C,P1Y,PC,0,2018,8.1
SVK,TOTAL,FAM8A,P1Y,PC,0,2004,58.8
SVK,TOTAL,FAM8A,P1Y,PC,0,2005,57.3
SVK,TOTAL,FAM8A,P1Y,PC,0,2006,57.6
SVK,TOTAL,FAM8A,P1Y,PC,0,2007,58.3
SVK,TOTAL,FAM8A,P1Y,PC,0,2008,60
SVK,TOTAL,FAM8A,P1Y,PC,0,2009,57.4
SVK,TOTAL,FAM8A,P1Y,PC,0,2010,56
SVK,TOTAL,FAM8A,P1Y,PC,0,2011,55.9
SVK,TOTAL,FAM8A,P1Y,PC,0,2012,55.8
SVK,TOTAL,FAM8A,P1Y,PC,0,2013,55.6
SVK,TOTAL,FAM8A,P1Y,PC,0,2014,56.6
SWE,TOTAL,FAM19C,P1Y,PC,0,2004,13.6
SWE,TOTAL,FAM19C,P1Y,PC,0,2005,13.4
SWE,TOTAL,FAM19C,P1Y,PC,0,2006,15.2
SWE,TOTAL,FAM19C,P1Y,PC,0,2007,13.1
SWE,TOTAL,FAM19C,P1Y,PC,0,2008,12.9
SWE,TOTAL,FAM19C,P1Y,PC,0,2009,16.5
SWE,TOTAL,FAM19C,P1Y,PC,0,2010,14.2
SWE,TOTAL,FAM19C,P1Y,PC,0,2011,12.9
SWE,TOTAL,FAM19C,P1Y,PC,0,2012,13.5
SWE,TOTAL,FAM19C,P1Y,PC,0,2013,12.9
SWE,TOTAL,FAM19C,P1Y,PC,0,2014,12
SWE,TOTAL,FAM19C,P1Y,PC,0,2015,11.8
SWE,TOTAL,FAM19C,P1Y,PC,0,2016,10.8
SWE,TOTAL,FAM19C,P1Y,PC,0,2017,10.5
SWE,TOTAL,FAM19C,P1Y,PC,0,2018,10
IRL,TOTAL,FAM20,P1Y,CHLD,0,2004,17.3
IRL,TOTAL,FAM20,P1Y,CHLD,0,2005,16.8
IRL,TOTAL,FAM20,P1Y,CHLD,0,2006,16.2
IRL,TOTAL,FAM20,P1Y,CHLD,0,2007,17.3
IRL,TOTAL,FAM20,P1Y,CHLD,0,2008,16.5
IRL,TOTAL,FAM20,P1Y,CHLD,0,2009,15.7
IRL,TOTAL,FAM20,P1Y,CHLD,0,2010,14.6
IRL,TOTAL,FAM20,P1Y,CHLD,0,2011,12.3
IRL,TOTAL,FAM20,P1Y,CHLD,0,2012,11.7
IRL,TOTAL,FAM20,P1Y,CHLD,0,2013,9.8
IRL,TOTAL,FAM20,P1Y,CHLD,0,2014,8.6
IRL,TOTAL,FAM20,P1Y,CHLD,0,2015,8.3
IRL,TOTAL,FAM20,P1Y,CHLD,0,2016,7.4
IRL,TOTAL,FAM20,P1Y,CHLD,0,2017,6.8
GBR,TOTAL,FAM4B,P1Y,_1000,0,2004,2.8
GBR,TOTAL,FAM4B,P1Y,_1000,0,2005,2.6
GBR,TOTAL,FAM4B,P1Y,_1000,0,2006,2.4
GBR,TOTAL,FAM4B,P1Y,_1000,0,2007,2.3
GBR,TOTAL,FAM4B,P1Y,_1000,0,2008,2.2
GBR,TOTAL,FAM4B,P1Y,_1000,0,2009,2
GBR,TOTAL,FAM4B,P1Y,_1000,0,2010,2.1
GBR,TOTAL,FAM4B,P1Y,_1000,0,2011,2.1
GBR,TOTAL,FAM4B,P1Y,_1000,0,2012,2
GBR,TOTAL,FAM4B,P1Y,_1000,0,2013,2
GBR,TOTAL,FAM4B,P1Y,_1000,0,2014,1.9
GBR,TOTAL,FAM4B,P1Y,_1000,0,2015,1.7
GBR,TOTAL,FAM4B,P1Y,_1000,0,2016,1.8
TUR,TOTAL,FAM5B,P1Y,PC,0,2006,7
TUR,TOTAL,FAM5B,P1Y,PC,0,2007,5.9
TUR,TOTAL,FAM5B,P1Y,PC,0,2008,6.3
TUR,TOTAL,FAM5B,P1Y,PC,0,2009,5.9
TUR,TOTAL,FAM5B,P1Y,PC,0,2011,5.9
TUR,TOTAL,FAM5B,P1Y,PC,0,2012,5.6
TUR,TOTAL,FAM5B,P1Y,PC,0,2013,5.5
TUR,TOTAL,FAM5B,P1Y,PC,0,2014,5.3
TUR,TOTAL,FAM5B,P1Y,PC,0,2015,5.7
TUR,TOTAL,FAM5B,P1Y,PC,0,2016,5.6
TUR,TOTAL,FAM5B,P1Y,PC,0,2017,5.8
LUX,TOTAL,FAM12A,P1Y,WEEK,0,2004,42
LUX,TOTAL,FAM12A,P1Y,WEEK,0,2005,42
LUX,TOTAL,FAM12A,P1Y,WEEK,0,2006,42
LUX,TOTAL,FAM12A,P1Y,WEEK,0,2007,42
LUX,TOTAL,FAM12A,P1Y,WEEK,0,2008,42
LUX,TOTAL,FAM12A,P1Y,WEEK,0,2009,42
LUX,TOTAL,FAM12A,P1Y,WEEK,0,2010,42
LUX,TOTAL,FAM12A,P1Y,WEEK,0,2011,42
LUX,TOTAL,FAM12A,P1Y,WEEK,0,2012,42
LUX,TOTAL,FAM12A,P1Y,WEEK,0,2013,42
LUX,TOTAL,FAM12A,P1Y,WEEK,0,2014,42
LUX,TOTAL,FAM12A,P1Y,WEEK,0,2015,42
LUX,TOTAL,FAM12A,P1Y,WEEK,0,2016,42
LUX,TOTAL,FAM12A,P1Y,WEEK,0,2017,33.3
LUX,TOTAL,FAM12A,P1Y,WEEK,0,2018,37.3
AUS,TOTAL,FAM3,P1Y,PC,0,2004,32.2
AUS,TOTAL,FAM3,P1Y,PC,0,2005,32.6
AUS,TOTAL,FAM3,P1Y,PC,0,2006,33.1
AUS,TOTAL,FAM3,P1Y,PC,0,2007,33.9
AUS,TOTAL,FAM3,P1Y,PC,0,2008,34.9
AUS,TOTAL,FAM3,P1Y,PC,0,2009,35.1
AUS,TOTAL,FAM3,P1Y,PC,0,2010,34.4
AUS,TOTAL,FAM3,P1Y,PC,0,2011,34.2
AUS,TOTAL,FAM3,P1Y,PC,0,2012,34.5
AUS,TOTAL,FAM3,P1Y,PC,0,2013,34.4
AUS,TOTAL,FAM3,P1Y,PC,0,2014,34.4
AUS,TOTAL,FAM3,P1Y,PC,0,2015,34.5
AUS,TOTAL,FAM3,P1Y,PC,0,2016,34
AUS,TOTAL,FAM3,P1Y,PC,0,2017,34.8
AUS,TOTAL,FAM3,P1Y,PC,0,2018,35.3
OAVG,TOTAL,FAM1,P1Y,CHLD,0,2004,1.7
OAVG,TOTAL,FAM1,P1Y,CHLD,0,2005,1.7
OAVG,TOTAL,FAM1,P1Y,CHLD,0,2006,1.7
OAVG,TOTAL,FAM1,P1Y,CHLD,0,2007,1.7
OAVG,TOTAL,FAM1,P1Y,CHLD,0,2008,1.8
OAVG,TOTAL,FAM1,P1Y,CHLD,0,2009,1.7
OAVG,TOTAL,FAM1,P1Y,CHLD,0,2010,1.7
OAVG,TOTAL,FAM1,P1Y,CHLD,0,2011,1.7
OAVG,TOTAL,FAM1,P1Y,CHLD,0,2012,1.7
OAVG,TOTAL,FAM1,P1Y,CHLD,0,2013,1.7
OAVG,TOTAL,FAM1,P1Y,CHLD,0,2014,1.7
OAVG,TOTAL,FAM1,P1Y,CHLD,0,2015,1.7
OAVG,TOTAL,FAM1,P1Y,CHLD,0,2016,1.7
OAVG,TOTAL,FAM1,P1Y,CHLD,0,2017,1.7
OAVG,TOTAL,FAM1,P1Y,CHLD,0,2018,1.6
ARG,TOTAL,FAM1,P1Y,CHLD,0,2004,2.4
ARG,TOTAL,FAM1,P1Y,CHLD,0,2005,2.4
ARG,TOTAL,FAM1,P1Y,CHLD,0,2006,2.4
ARG,TOTAL,FAM1,P1Y,CHLD,0,2007,2.4
ARG,TOTAL,FAM1,P1Y,CHLD,0,2008,2.4
ARG,TOTAL,FAM1,P1Y,CHLD,0,2009,2.4
ARG,TOTAL,FAM1,P1Y,CHLD,0,2010,2.3
ARG,TOTAL,FAM1,P1Y,CHLD,0,2011,2.3
ARG,TOTAL,FAM1,P1Y,CHLD,0,2012,2.3
ARG,TOTAL,FAM1,P1Y,CHLD,0,2013,2.3
ARG,TOTAL,FAM1,P1Y,CHLD,0,2014,2.3
ARG,TOTAL,FAM1,P1Y,CHLD,0,2015,2.3
ARG,TOTAL,FAM1,P1Y,CHLD,0,2016,2.3
ARG,TOTAL,FAM1,P1Y,CHLD,0,2017,2.3
ARG,TOTAL,FAM1,P1Y,CHLD,0,2018,2.3
SAU,TOTAL,FAM1,P1Y,CHLD,0,2004,3.5
SAU,TOTAL,FAM1,P1Y,CHLD,0,2005,3.4
SAU,TOTAL,FAM1,P1Y,CHLD,0,2006,3.3
SAU,TOTAL,FAM1,P1Y,CHLD,0,2007,3.2
SAU,TOTAL,FAM1,P1Y,CHLD,0,2008,3.2
SAU,TOTAL,FAM1,P1Y,CHLD,0,2009,3.1
SAU,TOTAL,FAM1,P1Y,CHLD,0,2010,3
SAU,TOTAL,FAM1,P1Y,CHLD,0,2011,2.9
SAU,TOTAL,FAM1,P1Y,CHLD,0,2012,2.8
SAU,TOTAL,FAM1,P1Y,CHLD,0,2013,2.7
SAU,TOTAL,FAM1,P1Y,CHLD,0,2014,2.6
SAU,TOTAL,FAM1,P1Y,CHLD,0,2015,2.5
SAU,TOTAL,FAM1,P1Y,CHLD,0,2016,2.4
SAU,TOTAL,FAM1,P1Y,CHLD,0,2017,2.4
SAU,TOTAL,FAM1,P1Y,CHLD,0,2018,2.3
CHL,TOTAL,FAM12A,P1Y,WEEK,0,2014,30
CHL,TOTAL,FAM12A,P1Y,WEEK,0,2015,30
CHL,TOTAL,FAM12A,P1Y,WEEK,0,2016,30
CHL,TOTAL,FAM12A,P1Y,WEEK,0,2017,30
CHL,TOTAL,FAM12B,P1Y,WEEK,0,2014,1
CHL,TOTAL,FAM12B,P1Y,WEEK,0,2015,1
CHL,TOTAL,FAM12B,P1Y,WEEK,0,2016,1
CHL,TOTAL,FAM12B,P1Y,WEEK,0,2017,1
EST,TOTAL,FAM12A,P1Y,WEEK,0,2012,166
EST,TOTAL,FAM12A,P1Y,WEEK,0,2013,166
EST,TOTAL,FAM12A,P1Y,WEEK,0,2014,166
EST,TOTAL,FAM12A,P1Y,WEEK,0,2015,166
EST,TOTAL,FAM12A,P1Y,WEEK,0,2016,166
EST,TOTAL,FAM12A,P1Y,WEEK,0,2017,166
EST,TOTAL,FAM12A,P1Y,WEEK,0,2018,166
EST,TOTAL,FAM12B,P1Y,WEEK,0,2012,2
EST,TOTAL,FAM12B,P1Y,WEEK,0,2013,2
EST,TOTAL,FAM12B,P1Y,WEEK,0,2014,2
EST,TOTAL,FAM12B,P1Y,WEEK,0,2015,2
EST,TOTAL,FAM12B,P1Y,WEEK,0,2016,2
EST,TOTAL,FAM12B,P1Y,WEEK,0,2017,2
EST,TOTAL,FAM12B,P1Y,WEEK,0,2018,2
ISR,TOTAL,FAM12A,P1Y,WEEK,0,2014,14
ISR,TOTAL,FAM12A,P1Y,WEEK,0,2015,14
ISR,TOTAL,FAM12A,P1Y,WEEK,0,2016,14
ISR,TOTAL,FAM12A,P1Y,WEEK,0,2017,15
ISR,TOTAL,FAM12A,P1Y,WEEK,0,2018,15
ISR,TOTAL,FAM12B,P1Y,WEEK,0,2014,0
ISR,TOTAL,FAM12B,P1Y,WEEK,0,2015,0
ISR,TOTAL,FAM12B,P1Y,WEEK,0,2016,0
ISR,TOTAL,FAM12B,P1Y,WEEK,0,2017,0
ISR,TOTAL,FAM12B,P1Y,WEEK,0,2018,0
SVN,TOTAL,FAM12A,P1Y,WEEK,0,2012,52.1
SVN,TOTAL,FAM12A,P1Y,WEEK,0,2013,52.1
SVN,TOTAL,FAM12A,P1Y,WEEK,0,2014,52.1
SVN,TOTAL,FAM12A,P1Y,WEEK,0,2015,52.1
SVN,TOTAL,FAM12A,P1Y,WEEK,0,2016,52.1
SVN,TOTAL,FAM12A,P1Y,WEEK,0,2017,52.1
SVN,TOTAL,FAM12A,P1Y,WEEK,0,2018,52.1
SVN,TOTAL,FAM12B,P1Y,WEEK,0,2012,2.1
SVN,TOTAL,FAM12B,P1Y,WEEK,0,2013,2.1
SVN,TOTAL,FAM12B,P1Y,WEEK,0,2014,2.1
SVN,TOTAL,FAM12B,P1Y,WEEK,0,2015,2.1
SVN,TOTAL,FAM12B,P1Y,WEEK,0,2016,2.9
