LOCATION,VAR,TIME_FORMAT,UNIT,POWERCODE,obsTime,obsValue
BEL,BBW-SUBS-FIXW,P1Y,SUBS,0,2016-Q2,234
BEL,BBW-SUBS-FIXW,P1Y,SUBS,0,2016-Q4,214
BEL,BBW-SUBS-FIXW,P1Y,SUBS,0,2017-Q2,0
BEL,BBW-SUBS-STAN,P1Y,SUBS,0,2009,432217
BEL,BBW-SUBS-STAN,P1Y,SUBS,0,2009-Q4,432217
BEL,BBW-SUBS-STAN,P1Y,SUBS,0,2010,792559
BEL,BBW-SUBS-STAN,P1Y,SUBS,0,2010-Q2,498506
BEL,BBW-SUBS-STAN,P1Y,SUBS,0,2010-Q4,792559
BEL,BBW-SUBS-STAN,P1Y,SUBS,0,2011,1717918
BEL,BBW-SUBS-STAN,P1Y,SUBS,0,2011-Q2,1099759
BEL,BBW-SUBS-STAN,P1Y,SUBS,0,2011-Q4,1717918
BEL,BBW-SUBS-STAN,P1Y,SUBS,0,2012,3165431
BEL,BBW-SUBS-STAN,P1Y,SUBS,0,2012-Q2,2423209
BEL,BBW-SUBS-STAN,P1Y,SUBS,0,2012-Q4,3165431
BEL,BBW-SUBS-STAN,P1Y,SUBS,0,2013,5251009
BEL,BBW-SUBS-STAN,P1Y,SUBS,0,2013-Q2,4589320
BEL,BBW-SUBS-STAN,P1Y,SUBS,0,2013-Q4,5251009
BEL,BBW-SUBS-STAN,P1Y,SUBS,0,2014,5340596
BEL,BBW-SUBS-STAN,P1Y,SUBS,0,2014-Q2,5372950
BEL,BBW-SUBS-STAN,P1Y,SUBS,0,2014-Q4,5340596
BEL,BBW-SUBS-STAN,P1Y,SUBS,0,2015,6286640
BEL,BBW-SUBS-STAN,P1Y,SUBS,0,2015-Q2,5718238
BEL,BBW-SUBS-STAN,P1Y,SUBS,0,2015-Q4,6286640
BEL,BBW-SUBS-STAN,P1Y,SUBS,0,2016,6869761
BEL,BBW-SUBS-STAN,P1Y,SUBS,0,2016-Q2,6599740
BEL,BBW-SUBS-STAN,P1Y,SUBS,0,2016-Q4,6869761
BEL,BBW-SUBS-STAN,P1Y,SUBS,0,2017,8001292
BEL,BBW-SUBS-STAN,P1Y,SUBS,0,2017-Q2,7540112
BEL,BBW-SUBS-STAN,P1Y,SUBS,0,2017-Q4,8001292
BEL,BBW-SUBS-STAN,P1Y,SUBS,0,2018,8275775
BEL,BBW-SUBS-STAN,P1Y,SUBS,0,2018-Q2,8009325
BEL,BBW-SUBS-STAN,P1Y,SUBS,0,2018-Q4,8275775
BEL,BBW-SUBS-STAN,P1Y,SUBS,0,2019,9644287
BEL,BBW-SUBS-STAN,P1Y,SUBS,0,2019-Q2,8527612
BEL,BBW-SUBS-STAN,P1Y,SUBS,0,2019-Q4,9644287
BEL,BBW-SUBS-DEDI,P1Y,SUBS,0,2009,182614
BEL,BBW-SUBS-DEDI,P1Y,SUBS,0,2009-Q4,182614
BEL,BBW-SUBS-DEDI,P1Y,SUBS,0,2010,247987
BEL,BBW-SUBS-DEDI,P1Y,SUBS,0,2010-Q2,233510
BEL,BBW-SUBS-DEDI,P1Y,SUBS,0,2010-Q4,247987
BEL,BBW-SUBS-DEDI,P1Y,SUBS,0,2011,363405
BEL,BBW-SUBS-DEDI,P1Y,SUBS,0,2011-Q2,310042
BEL,BBW-SUBS-DEDI,P1Y,SUBS,0,2011-Q4,363405
BEL,BBW-SUBS-DEDI,P1Y,SUBS,0,2012,473003
BEL,BBW-SUBS-DEDI,P1Y,SUBS,0,2012-Q2,407429
BEL,BBW-SUBS-DEDI,P1Y,SUBS,0,2012-Q4,473003
BEL,BBW-SUBS-DEDI,P1Y,SUBS,0,2013,468874
BEL,BBW-SUBS-DEDI,P1Y,SUBS,0,2013-Q2,471568
BEL,BBW-SUBS-DEDI,P1Y,SUBS,0,2013-Q4,468874
BEL,BBW-SUBS-DEDI,P1Y,SUBS,0,2014,651613
BEL,BBW-SUBS-DEDI,P1Y,SUBS,0,2014-Q2,645265
BEL,BBW-SUBS-DEDI,P1Y,SUBS,0,2014-Q4,651613
BEL,BBW-SUBS-DEDI,P1Y,SUBS,0,2015,653637
BEL,BBW-SUBS-DEDI,P1Y,SUBS,0,2015-Q2,660531
BEL,BBW-SUBS-DEDI,P1Y,SUBS,0,2015-Q4,653637
BEL,BBW-SUBS-DEDI,P1Y,SUBS,0,2016,610636
BEL,BBW-SUBS-DEDI,P1Y,SUBS,0,2016-Q2,630637
BEL,BBW-SUBS-DEDI,P1Y,SUBS,0,2016-Q4,610636
BEL,BBW-SUBS-DEDI,P1Y,SUBS,0,2017,587484
BEL,BBW-SUBS-DEDI,P1Y,SUBS,0,2017-Q2,598109
BEL,BBW-SUBS-DEDI,P1Y,SUBS,0,2017-Q4,587484
BEL,BBW-SUBS-DEDI,P1Y,SUBS,0,2018,420792
BEL,BBW-SUBS-DEDI,P1Y,SUBS,0,2018-Q2,567077
BEL,BBW-SUBS-DEDI,P1Y,SUBS,0,2018-Q4,420792
BEL,BBW-SUBS-DEDI,P1Y,SUBS,0,2019,392924
BEL,BBW-SUBS-DEDI,P1Y,SUBS,0,2019-Q2,416255
BEL,BBW-SUBS-DEDI,P1Y,SUBS,0,2019-Q4,392924
BEL,BBW-SUBS-TOT,P1Y,SUBS,0,2009,614831
BEL,BBW-SUBS-TOT,P1Y,SUBS,0,2009-Q4,614831
BEL,BBW-SUBS-TOT,P1Y,SUBS,0,2010,1040546
BEL,BBW-SUBS-TOT,P1Y,SUBS,0,2010-Q2,732016
BEL,BBW-SUBS-TOT,P1Y,SUBS,0,2010-Q4,1040546
BEL,BBW-SUBS-TOT,P1Y,SUBS,0,2011,2081323
BEL,BBW-SUBS-TOT,P1Y,SUBS,0,2011-Q2,1409801
BEL,BBW-SUBS-TOT,P1Y,SUBS,0,2011-Q4,2081323
BEL,BBW-SUBS-TOT,P1Y,SUBS,0,2012,3638434
BEL,BBW-SUBS-TOT,P1Y,SUBS,0,2012-Q2,2830638
BEL,BBW-SUBS-TOT,P1Y,SUBS,0,2012-Q4,3638434
BEL,BBW-SUBS-TOT,P1Y,SUBS,0,2013,5719883
BEL,BBW-SUBS-TOT,P1Y,SUBS,0,2013-Q2,5060888
BEL,BBW-SUBS-TOT,P1Y,SUBS,0,2013-Q4,5719883
BEL,BBW-SUBS-TOT,P1Y,SUBS,0,2014,5992209
BEL,BBW-SUBS-TOT,P1Y,SUBS,0,2014-Q2,6018215
BEL,BBW-SUBS-TOT,P1Y,SUBS,0,2014-Q4,5992209
BEL,BBW-SUBS-TOT,P1Y,SUBS,0,2015,6940277
BEL,BBW-SUBS-TOT,P1Y,SUBS,0,2015-Q2,6378769
BEL,BBW-SUBS-TOT,P1Y,SUBS,0,2015-Q4,6940277
BEL,BBW-SUBS-TOT,P1Y,SUBS,0,2016,7480397
BEL,BBW-SUBS-TOT,P1Y,SUBS,0,2016-Q2,7230377
BEL,BBW-SUBS-TOT,P1Y,SUBS,0,2016-Q4,7480397
BEL,BBW-SUBS-TOT,P1Y,SUBS,0,2017,8588776
BEL,BBW-SUBS-TOT,P1Y,SUBS,0,2017-Q2,8138221
BEL,BBW-SUBS-TOT,P1Y,SUBS,0,2017-Q4,8588776
BEL,BBW-SUBS-TOT,P1Y,SUBS,0,2018,8696567
BEL,BBW-SUBS-TOT,P1Y,SUBS,0,2018-Q2,8576402
BEL,BBW-SUBS-TOT,P1Y,SUBS,0,2018-Q4,8696567
BEL,BBW-SUBS-TOT,P1Y,SUBS,0,2019,10037211
BEL,BBW-SUBS-TOT,P1Y,SUBS,0,2019-Q2,8943867
BEL,BBW-SUBS-TOT,P1Y,SUBS,0,2019-Q4,10037211
CAN,BBW-P100-FIXW,P1Y,100HAB,0,2009,0.922
CAN,BBW-P100-FIXW,P1Y,100HAB,0,2009-Q4,0.922
CAN,BBW-P100-FIXW,P1Y,100HAB,0,2010,0.998
CAN,BBW-P100-FIXW,P1Y,100HAB,0,2010-Q2,1.002
CAN,BBW-P100-FIXW,P1Y,100HAB,0,2010-Q4,0.998
CAN,BBW-P100-FIXW,P1Y,100HAB,0,2011,1.006
CAN,BBW-P100-FIXW,P1Y,100HAB,0,2011-Q2,1.045
CAN,BBW-P100-FIXW,P1Y,100HAB,0,2011-Q4,1.006
CAN,BBW-P100-FIXW,P1Y,100HAB,0,2012,1.085
CAN,BBW-P100-FIXW,P1Y,100HAB,0,2012-Q2,1.016
CAN,BBW-P100-FIXW,P1Y,100HAB,0,2012-Q4,1.085
CAN,BBW-P100-FIXW,P1Y,100HAB,0,2013,1.177
CAN,BBW-P100-FIXW,P1Y,100HAB,0,2013-Q2,1.156
CAN,BBW-P100-FIXW,P1Y,100HAB,0,2013-Q4,1.177
CAN,BBW-P100-FIXW,P1Y,100HAB,0,2014,1.36
CAN,BBW-P100-FIXW,P1Y,100HAB,0,2014-Q2,1.229
CAN,BBW-P100-FIXW,P1Y,100HAB,0,2014-Q4,1.36
CAN,BBW-P100-FIXW,P1Y,100HAB,0,2015,1.506
CAN,BBW-P100-FIXW,P1Y,100HAB,0,2015-Q2,1.457
CAN,BBW-P100-FIXW,P1Y,100HAB,0,2015-Q4,1.506
CAN,BBW-P100-FIXW,P1Y,100HAB,0,2016,1.518
CAN,BBW-P100-FIXW,P1Y,100HAB,0,2016-Q2,1.515
CAN,BBW-P100-FIXW,P1Y,100HAB,0,2016-Q4,1.518
CAN,BBW-P100-FIXW,P1Y,100HAB,0,2017,1.664
CAN,BBW-P100-FIXW,P1Y,100HAB,0,2017-Q2,1.527
CAN,BBW-P100-FIXW,P1Y,100HAB,0,2017-Q4,1.664
CAN,BBW-P100-FIXW,P1Y,100HAB,0,2018,1.792
CAN,BBW-P100-FIXW,P1Y,100HAB,0,2018-Q2,1.719
CAN,BBW-P100-FIXW,P1Y,100HAB,0,2018-Q4,1.792
CAN,BBW-P100-FIXW,P1Y,100HAB,0,2019,2.213
CAN,BBW-P100-FIXW,P1Y,100HAB,0,2019-Q2,1.842
CAN,BBW-P100-FIXW,P1Y,100HAB,0,2019-Q4,2.213
CAN,BBW-P100-STAN,P1Y,100HAB,0,2010,26.681
CAN,BBW-P100-STAN,P1Y,100HAB,0,2010-Q2,14.481
CAN,BBW-P100-STAN,P1Y,100HAB,0,2010-Q4,26.681
CAN,BBW-P100-STAN,P1Y,100HAB,0,2011,34.948
CAN,BBW-P100-STAN,P1Y,100HAB,0,2011-Q2,27.528
CAN,BBW-P100-STAN,P1Y,100HAB,0,2011-Q4,34.948
CAN,BBW-P100-STAN,P1Y,100HAB,0,2012,41.399
CAN,BBW-P100-STAN,P1Y,100HAB,0,2012-Q2,36.735
CAN,BBW-P100-STAN,P1Y,100HAB,0,2012-Q4,41.399
CAN,BBW-P100-STAN,P1Y,100HAB,0,2013,47.488
CAN,BBW-P100-STAN,P1Y,100HAB,0,2013-Q2,45.064
CAN,BBW-P100-STAN,P1Y,100HAB,0,2013-Q4,47.488
CAN,BBW-P100-STAN,P1Y,100HAB,0,2014,49.823
CAN,BBW-P100-STAN,P1Y,100HAB,0,2014-Q2,49.177
CAN,BBW-P100-STAN,P1Y,100HAB,0,2014-Q4,49.823
CAN,BBW-P100-STAN,P1Y,100HAB,0,2015,56.582
CAN,BBW-P100-STAN,P1Y,100HAB,0,2015-Q2,49.724
CAN,BBW-P100-STAN,P1Y,100HAB,0,2015-Q4,56.582
CAN,BBW-P100-STAN,P1Y,100HAB,0,2016,63.563
CAN,BBW-P100-STAN,P1Y,100HAB,0,2016-Q2,58.768
CAN,BBW-P100-STAN,P1Y,100HAB,0,2016-Q4,63.563
CAN,BBW-P100-STAN,P1Y,100HAB,0,2017,66.24
CAN,BBW-P100-STAN,P1Y,100HAB,0,2017-Q2,65.119
CAN,BBW-P100-STAN,P1Y,100HAB,0,2017-Q4,66.24
CAN,BBW-P100-STAN,P1Y,100HAB,0,2018,69.666
CAN,BBW-P100-STAN,P1Y,100HAB,0,2018-Q2,68.444
CAN,BBW-P100-STAN,P1Y,100HAB,0,2018-Q4,69.666
CAN,BBW-P100-STAN,P1Y,100HAB,0,2019,75.172
CAN,BBW-P100-STAN,P1Y,100HAB,0,2019-Q2,71.481
CAN,BBW-P100-STAN,P1Y,100HAB,0,2019-Q4,75.172
CAN,BBW-P100-DEDI,P1Y,100HAB,0,2010,2.801
CAN,BBW-P100-DEDI,P1Y,100HAB,0,2010-Q2,2.374
CAN,BBW-P100-DEDI,P1Y,100HAB,0,2010-Q4,2.801
CAN,BBW-P100-DEDI,P1Y,100HAB,0,2011,3.451
CAN,BBW-P100-DEDI,P1Y,100HAB,0,2011-Q2,3.291
CAN,BBW-P100-DEDI,P1Y,100HAB,0,2011-Q4,3.451
CAN,BBW-P100-DEDI,P1Y,100HAB,0,2012,4.172
CAN,BBW-P100-DEDI,P1Y,100HAB,0,2012-Q2,3.834
CAN,BBW-P100-DEDI,P1Y,100HAB,0,2012-Q4,4.172
CAN,BBW-P100-DEDI,P1Y,100HAB,0,2013,4.3
CAN,BBW-P100-DEDI,P1Y,100HAB,0,2013-Q2,4.268
CAN,BBW-P100-DEDI,P1Y,100HAB,0,2013-Q4,4.3
CAN,BBW-P100-DEDI,P1Y,100HAB,0,2014,4.582
CAN,BBW-P100-DEDI,P1Y,100HAB,0,2014-Q2,5.005
CAN,BBW-P100-DEDI,P1Y,100HAB,0,2014-Q4,4.582
CAN,BBW-P100-DEDI,P1Y,100HAB,0,2015,5.131
CAN,BBW-P100-DEDI,P1Y,100HAB,0,2015-Q2,5.014
CAN,BBW-P100-DEDI,P1Y,100HAB,0,2015-Q4,5.131
CAN,BBW-P100-DEDI,P1Y,100HAB,0,2016,5.599
CAN,BBW-P100-DEDI,P1Y,100HAB,0,2016-Q2,5.405
CAN,BBW-P100-DEDI,P1Y,100HAB,0,2016-Q4,5.599
CAN,BBW-P100-DEDI,P1Y,100HAB,0,2017,6.095
CAN,BBW-P100-DEDI,P1Y,100HAB,0,2017-Q2,5.952
CAN,BBW-P100-DEDI,P1Y,100HAB,0,2017-Q4,6.095
CAN,BBW-P100-DEDI,P1Y,100HAB,0,2018,6.762
CAN,BBW-P100-DEDI,P1Y,100HAB,0,2018-Q2,6.406
CAN,BBW-P100-DEDI,P1Y,100HAB,0,2018-Q4,6.762
CAN,BBW-P100-DEDI,P1Y,100HAB,0,2019,7.141
CAN,BBW-P100-DEDI,P1Y,100HAB,0,2019-Q2,7.277
CAN,BBW-P100-DEDI,P1Y,100HAB,0,2019-Q4,7.141
CAN,BBW-P100-TOT,P1Y,100HAB,0,2010,29.482
CAN,BBW-P100-TOT,P1Y,100HAB,0,2010-Q2,16.855
CAN,BBW-P100-TOT,P1Y,100HAB,0,2010-Q4,29.482
CAN,BBW-P100-TOT,P1Y,100HAB,0,2011,38.399
CAN,BBW-P100-TOT,P1Y,100HAB,0,2011-Q2,30.819
CAN,BBW-P100-TOT,P1Y,100HAB,0,2011-Q4,38.399
CAN,BBW-P100-TOT,P1Y,100HAB,0,2012,45.571
CAN,BBW-P100-TOT,P1Y,100HAB,0,2012-Q2,40.569
CAN,BBW-P100-TOT,P1Y,100HAB,0,2012-Q4,45.571
CAN,BBW-P100-TOT,P1Y,100HAB,0,2013,51.788
CAN,BBW-P100-TOT,P1Y,100HAB,0,2013-Q2,49.333
CAN,BBW-P100-TOT,P1Y,100HAB,0,2013-Q4,51.788
CAN,BBW-P100-TOT,P1Y,100HAB,0,2014,54.405
CAN,BBW-P100-TOT,P1Y,100HAB,0,2014-Q2,54.182
CAN,BBW-P100-TOT,P1Y,100HAB,0,2014-Q4,54.405
CAN,BBW-P100-TOT,P1Y,100HAB,0,2015,61.714
CAN,BBW-P100-TOT,P1Y,100HAB,0,2015-Q2,54.739
CAN,BBW-P100-TOT,P1Y,100HAB,0,2015-Q4,61.714
CAN,BBW-P100-TOT,P1Y,100HAB,0,2016,69.162
CAN,BBW-P100-TOT,P1Y,100HAB,0,2016-Q2,64.173
CAN,BBW-P100-TOT,P1Y,100HAB,0,2016-Q4,69.162
CAN,BBW-P100-TOT,P1Y,100HAB,0,2017,72.335
CAN,BBW-P100-TOT,P1Y,100HAB,0,2017-Q2,71.071
CAN,BBW-P100-TOT,P1Y,100HAB,0,2017-Q4,72.335
CAN,BBW-P100-TOT,P1Y,100HAB,0,2018,76.429
CAN,BBW-P100-TOT,P1Y,100HAB,0,2018-Q2,74.85
CAN,BBW-P100-TOT,P1Y,100HAB,0,2018-Q4,76.429
CAN,BBW-P100-TOT,P1Y,100HAB,0,2019,82.313
CAN,BBW-P100-TOT,P1Y,100HAB,0,2019-Q2,78.757
CAN,BBW-P100-TOT,P1Y,100HAB,0,2019-Q4,82.313
CAN,BBW-SUBS-FIXW,P1Y,SUBS,0,2009,310000
CAN,BBW-SUBS-FIXW,P1Y,SUBS,0,2009-Q4,310000
CAN,BBW-SUBS-FIXW,P1Y,SUBS,0,2010,339217
CAN,BBW-SUBS-FIXW,P1Y,SUBS,0,2010-Q2,337000
CAN,BBW-SUBS-FIXW,P1Y,SUBS,0,2010-Q4,339217
CAN,BBW-SUBS-FIXW,P1Y,SUBS,0,2011,345603
CAN,BBW-SUBS-FIXW,P1Y,SUBS,0,2011-Q2,355202
CAN,BBW-SUBS-FIXW,P1Y,SUBS,0,2011-Q4,345603
CAN,BBW-SUBS-FIXW,P1Y,SUBS,0,2012,376693
CAN,BBW-SUBS-FIXW,P1Y,SUBS,0,2012-Q2,348796
CAN,BBW-SUBS-FIXW,P1Y,SUBS,0,2012-Q4,376693
CAN,BBW-SUBS-FIXW,P1Y,SUBS,0,2013,413012
CAN,BBW-SUBS-FIXW,P1Y,SUBS,0,2013-Q2,401451
CAN,BBW-SUBS-FIXW,P1Y,SUBS,0,2013-Q4,413012
CAN,BBW-SUBS-FIXW,P1Y,SUBS,0,2014,481849
CAN,BBW-SUBS-FIXW,P1Y,SUBS,0,2014-Q2,431172
CAN,BBW-SUBS-FIXW,P1Y,SUBS,0,2014-Q4,481849
CAN,BBW-SUBS-FIXW,P1Y,SUBS,0,2015,537545
CAN,BBW-SUBS-FIXW,P1Y,SUBS,0,2015-Q2,516268
CAN,BBW-SUBS-FIXW,P1Y,SUBS,0,2015-Q4,537545
CAN,BBW-SUBS-FIXW,P1Y,SUBS,0,2016,548006
CAN,BBW-SUBS-FIXW,P1Y,SUBS,0,2016-Q2,541032
CAN,BBW-SUBS-FIXW,P1Y,SUBS,0,2016-Q4,548006
CAN,BBW-SUBS-FIXW,P1Y,SUBS,0,2017,608129
CAN,BBW-SUBS-FIXW,P1Y,SUBS,0,2017-Q2,551493
CAN,BBW-SUBS-FIXW,P1Y,SUBS,0,2017-Q4,608129
CAN,BBW-SUBS-FIXW,P1Y,SUBS,0,2018,664002
CAN,BBW-SUBS-FIXW,P1Y,SUBS,0,2018-Q2,628170
CAN,BBW-SUBS-FIXW,P1Y,SUBS,0,2018-Q4,664002
CAN,BBW-SUBS-FIXW,P1Y,SUBS,0,2019,831713
CAN,BBW-SUBS-FIXW,P1Y,SUBS,0,2019-Q2,682626
CAN,BBW-SUBS-FIXW,P1Y,SUBS,0,2019-Q4,831713
CAN,BBW-SUBS-STAN,P1Y,SUBS,0,2010,9072971
CAN,BBW-SUBS-STAN,P1Y,SUBS,0,2010-Q2,4869670
CAN,BBW-SUBS-STAN,P1Y,SUBS,0,2010-Q4,9072971
CAN,BBW-SUBS-STAN,P1Y,SUBS,0,2011,12000800
CAN,BBW-SUBS-STAN,P1Y,SUBS,0,2011-Q2,9361039
CAN,BBW-SUBS-STAN,P1Y,SUBS,0,2011-Q4,12000800
CAN,BBW-SUBS-STAN,P1Y,SUBS,0,2012,14371118
CAN,BBW-SUBS-STAN,P1Y,SUBS,0,2012-Q2,12614358
CAN,BBW-SUBS-STAN,P1Y,SUBS,0,2012-Q4,14371118
CAN,BBW-SUBS-STAN,P1Y,SUBS,0,2013,16660283
CAN,BBW-SUBS-STAN,P1Y,SUBS,0,2013-Q2,15643622
CAN,BBW-SUBS-STAN,P1Y,SUBS,0,2013-Q4,16660283
CAN,BBW-SUBS-STAN,P1Y,SUBS,0,2014,17655828
CAN,BBW-SUBS-STAN,P1Y,SUBS,0,2014-Q2,17252697
CAN,BBW-SUBS-STAN,P1Y,SUBS,0,2014-Q4,17655828
CAN,BBW-SUBS-STAN,P1Y,SUBS,0,2015,20201558
CAN,BBW-SUBS-STAN,P1Y,SUBS,0,2015-Q2,17620771
CAN,BBW-SUBS-STAN,P1Y,SUBS,0,2015-Q4,20201558
CAN,BBW-SUBS-STAN,P1Y,SUBS,0,2016,22951922
CAN,BBW-SUBS-STAN,P1Y,SUBS,0,2016-Q2,20981908
CAN,BBW-SUBS-STAN,P1Y,SUBS,0,2016-Q4,22951922
CAN,BBW-SUBS-STAN,P1Y,SUBS,0,2017,24205922
CAN,BBW-SUBS-STAN,P1Y,SUBS,0,2017-Q2,23513798
CAN,BBW-SUBS-STAN,P1Y,SUBS,0,2017-Q4,24205922
CAN,BBW-SUBS-STAN,P1Y,SUBS,0,2018,25816843
CAN,BBW-SUBS-STAN,P1Y,SUBS,0,2018-Q2,25011638
CAN,BBW-SUBS-STAN,P1Y,SUBS,0,2018-Q4,25816843
CAN,BBW-SUBS-STAN,P1Y,SUBS,0,2019,28256386
CAN,BBW-SUBS-STAN,P1Y,SUBS,0,2019-Q2,26489291
CAN,BBW-SUBS-STAN,P1Y,SUBS,0,2019-Q4,28256386
CAN,BBW-SUBS-DEDI,P1Y,SUBS,0,2010,952332
CAN,BBW-SUBS-DEDI,P1Y,SUBS,0,2010-Q2,798472
CAN,BBW-SUBS-DEDI,P1Y,SUBS,0,2010-Q4,952332
CAN,BBW-SUBS-DEDI,P1Y,SUBS,0,2011,1184957
CAN,BBW-SUBS-DEDI,P1Y,SUBS,0,2011-Q2,1119130
CAN,BBW-SUBS-DEDI,P1Y,SUBS,0,2011-Q4,1184957
CAN,BBW-SUBS-DEDI,P1Y,SUBS,0,2012,1448419
CAN,BBW-SUBS-DEDI,P1Y,SUBS,0,2012-Q2,1316696
CAN,BBW-SUBS-DEDI,P1Y,SUBS,0,2012-Q4,1448419
CAN,BBW-SUBS-DEDI,P1Y,SUBS,0,2013,1508626
CAN,BBW-SUBS-DEDI,P1Y,SUBS,0,2013-Q2,1481709
CAN,BBW-SUBS-DEDI,P1Y,SUBS,0,2013-Q4,1508626
CAN,BBW-SUBS-DEDI,P1Y,SUBS,0,2014,1623586
CAN,BBW-SUBS-DEDI,P1Y,SUBS,0,2014-Q2,1755853
CAN,BBW-SUBS-DEDI,P1Y,SUBS,0,2014-Q4,1623586
CAN,BBW-SUBS-DEDI,P1Y,SUBS,0,2015,1832096
CAN,BBW-SUBS-DEDI,P1Y,SUBS,0,2015-Q2,1776984
CAN,BBW-SUBS-DEDI,P1Y,SUBS,0,2015-Q4,1832096
CAN,BBW-SUBS-DEDI,P1Y,SUBS,0,2016,2021887
CAN,BBW-SUBS-DEDI,P1Y,SUBS,0,2016-Q2,1929674
CAN,BBW-SUBS-DEDI,P1Y,SUBS,0,2016-Q4,2021887
CAN,BBW-SUBS-DEDI,P1Y,SUBS,0,2017,2227353
CAN,BBW-SUBS-DEDI,P1Y,SUBS,0,2017-Q2,2149298
CAN,BBW-SUBS-DEDI,P1Y,SUBS,0,2017-Q4,2227353
CAN,BBW-SUBS-DEDI,P1Y,SUBS,0,2018,2506043
CAN,BBW-SUBS-DEDI,P1Y,SUBS,0,2018-Q2,2340815
CAN,BBW-SUBS-DEDI,P1Y,SUBS,0,2018-Q4,2506043
CAN,BBW-SUBS-DEDI,P1Y,SUBS,0,2019,2684337
CAN,BBW-SUBS-DEDI,P1Y,SUBS,0,2019-Q2,2696649
CAN,BBW-SUBS-DEDI,P1Y,SUBS,0,2019-Q4,2684337
CAN,BBW-SUBS-TOT,P1Y,SUBS,0,2010,10025303
CAN,BBW-SUBS-TOT,P1Y,SUBS,0,2010-Q2,5668142
CAN,BBW-SUBS-TOT,P1Y,SUBS,0,2010-Q4,10025303
CAN,BBW-SUBS-TOT,P1Y,SUBS,0,2011,13185757
CAN,BBW-SUBS-TOT,P1Y,SUBS,0,2011-Q2,10480169
CAN,BBW-SUBS-TOT,P1Y,SUBS,0,2011-Q4,13185757
CAN,BBW-SUBS-TOT,P1Y,SUBS,0,2012,15819537
CAN,BBW-SUBS-TOT,P1Y,SUBS,0,2012-Q2,13931054
CAN,BBW-SUBS-TOT,P1Y,SUBS,0,2012-Q4,15819537
CAN,BBW-SUBS-TOT,P1Y,SUBS,0,2013,18168909
CAN,BBW-SUBS-TOT,P1Y,SUBS,0,2013-Q2,17125331
CAN,BBW-SUBS-TOT,P1Y,SUBS,0,2013-Q4,18168909
CAN,BBW-SUBS-TOT,P1Y,SUBS,0,2014,19279414
CAN,BBW-SUBS-TOT,P1Y,SUBS,0,2014-Q2,19008550
CAN,BBW-SUBS-TOT,P1Y,SUBS,0,2014-Q4,19279414
CAN,BBW-SUBS-TOT,P1Y,SUBS,0,2015,22033654
CAN,BBW-SUBS-TOT,P1Y,SUBS,0,2015-Q2,19397755
CAN,BBW-SUBS-TOT,P1Y,SUBS,0,2015-Q4,22033654
CAN,BBW-SUBS-TOT,P1Y,SUBS,0,2016,24973809
CAN,BBW-SUBS-TOT,P1Y,SUBS,0,2016-Q2,22911582
CAN,BBW-SUBS-TOT,P1Y,SUBS,0,2016-Q4,24973809
CAN,BBW-SUBS-TOT,P1Y,SUBS,0,2017,26433275
CAN,BBW-SUBS-TOT,P1Y,SUBS,0,2017-Q2,25663096
CAN,BBW-SUBS-TOT,P1Y,SUBS,0,2017-Q4,26433275
CAN,BBW-SUBS-TOT,P1Y,SUBS,0,2018,28322886
CAN,BBW-SUBS-TOT,P1Y,SUBS,0,2018-Q2,27352453
CAN,BBW-SUBS-TOT,P1Y,SUBS,0,2018-Q4,28322886
CAN,BBW-SUBS-TOT,P1Y,SUBS,0,2019,30940723
CAN,BBW-SUBS-TOT,P1Y,SUBS,0,2019-Q2,29185940
CAN,BBW-SUBS-TOT,P1Y,SUBS,0,2019-Q4,30940723
CZE,BBW-P100-SAT,P1Y,100HAB,0,2009,0.011
CZE,BBW-P100-SAT,P1Y,100HAB,0,2009-Q4,0.011
CZE,BBW-P100-SAT,P1Y,100HAB,0,2010,0.011
CZE,BBW-P100-SAT,P1Y,100HAB,0,2010-Q2,0.011
CZE,BBW-P100-SAT,P1Y,100HAB,0,2010-Q4,0.011
CZE,BBW-P100-SAT,P1Y,100HAB,0,2011,0.012
CZE,BBW-P100-SAT,P1Y,100HAB,0,2011-Q2,0.012
CZE,BBW-P100-SAT,P1Y,100HAB,0,2011-Q4,0.012
CZE,BBW-P100-SAT,P1Y,100HAB,0,2012,0.008
CZE,BBW-P100-SAT,P1Y,100HAB,0,2012-Q2,0.01
CZE,BBW-P100-SAT,P1Y,100HAB,0,2012-Q4,0.008
CZE,BBW-P100-SAT,P1Y,100HAB,0,2013,0.009
CZE,BBW-P100-SAT,P1Y,100HAB,0,2013-Q2,0.011
CZE,BBW-P100-SAT,P1Y,100HAB,0,2013-Q4,0.009
CZE,BBW-P100-SAT,P1Y,100HAB,0,2014,0.01
CZE,BBW-P100-SAT,P1Y,100HAB,0,2014-Q2,0.01
CZE,BBW-P100-SAT,P1Y,100HAB,0,2014-Q4,0.01
CZE,BBW-P100-SAT,P1Y,100HAB,0,2015,0.01
CZE,BBW-P100-SAT,P1Y,100HAB,0,2015-Q2,0.011
CZE,BBW-P100-SAT,P1Y,100HAB,0,2015-Q4,0.01
CZE,BBW-P100-SAT,P1Y,100HAB,0,2016,0.011
CZE,BBW-P100-SAT,P1Y,100HAB,0,2016-Q2,0.01
CZE,BBW-P100-SAT,P1Y,100HAB,0,2016-Q4,0.011
