LOCATION,SUBJECT,MEASURE,ACTIVITY,TIME_FORMAT,obsTime,obsValue
DEU,I3_GVAHRS,GRW,C29T33,P1Y,2007,6.6
DEU,I3_GVAHRS,GRW,C29T33,P1Y,2008,-5.3
DEU,I3_TOTK,GRW,C29T33,P1Y,2004,0.6
DEU,I3_TOTK,GRW,C29T33,P1Y,2005,1
DEU,I3_TOTK,GRW,C29T33,P1Y,2006,1.9
DEU,I3_TOTK,GRW,C29T33,P1Y,2007,3
DEU,I3_TOTK,GRW,C29T33,P1Y,2008,3.4
DEU,I3_HRSTO,GRW,C29T33,P1Y,2004,1.2
DEU,I3_HRSTO,GRW,C29T33,P1Y,2005,-2.6
DEU,I3_HRSTO,GRW,C29T33,P1Y,2006,0.8
DEU,I3_HRSTO,GRW,C29T33,P1Y,2007,1.3
DEU,I3_HRSTO,GRW,C29T33,P1Y,2008,5.1
DEU,I3_MFP,GRW,C29T33,P1Y,2004,6.1
DEU,I3_MFP,GRW,C29T33,P1Y,2005,4.9
DEU,I3_MFP,GRW,C29T33,P1Y,2006,7.6
DEU,I3_MFP,GRW,C29T33,P1Y,2007,6.3
DEU,I3_MFP,GRW,C29T33,P1Y,2008,-5
GRC,I3_LCOST,PCT,C29T33,P1Y,2004,81.7
GRC,I3_LCOST,PCT,C29T33,P1Y,2005,82.5
GRC,I3_LCOST,PCT,C29T33,P1Y,2006,82.9
GRC,I3_LCOST,PCT,C29T33,P1Y,2007,83.5
GRC,I3_LCOST,PCT,C29T33,P1Y,2008,82.8
GRC,I3_LCOST,PCT,C29T33,P1Y,2009,79.9
GRC,I3_GVA,GRW,C29T33,P1Y,2004,-5.7
GRC,I3_GVA,GRW,C29T33,P1Y,2005,0.1
GRC,I3_GVA,GRW,C29T33,P1Y,2006,1.9
GRC,I3_GVA,GRW,C29T33,P1Y,2007,3.5
GRC,I3_GVA,GRW,C29T33,P1Y,2008,0.3
GRC,I3_GVA,GRW,C29T33,P1Y,2009,-22.5
GRC,I3_GVAHRS,GRW,C29T33,P1Y,2004,-11.8
GRC,I3_GVAHRS,GRW,C29T33,P1Y,2005,4.1
GRC,I3_GVAHRS,GRW,C29T33,P1Y,2006,-8.3
GRC,I3_GVAHRS,GRW,C29T33,P1Y,2007,0.3
GRC,I3_GVAHRS,GRW,C29T33,P1Y,2008,4.2
GRC,I3_GVAHRS,GRW,C29T33,P1Y,2009,-7.1
GRC,I3_TOTK,GRW,C29T33,P1Y,2004,0.8
GRC,I3_TOTK,GRW,C29T33,P1Y,2005,2.1
GRC,I3_TOTK,GRW,C29T33,P1Y,2006,5.4
GRC,I3_TOTK,GRW,C29T33,P1Y,2007,7.4
GRC,I3_TOTK,GRW,C29T33,P1Y,2008,8
GRC,I3_TOTK,GRW,C29T33,P1Y,2009,4.6
GRC,I3_HRSTO,GRW,C29T33,P1Y,2004,6.1
GRC,I3_HRSTO,GRW,C29T33,P1Y,2005,-4
GRC,I3_HRSTO,GRW,C29T33,P1Y,2006,10.2
GRC,I3_HRSTO,GRW,C29T33,P1Y,2007,3.2
GRC,I3_HRSTO,GRW,C29T33,P1Y,2008,-3.9
GRC,I3_HRSTO,GRW,C29T33,P1Y,2009,-15.3
GRC,I3_MFP,GRW,C29T33,P1Y,2004,-10.8
GRC,I3_MFP,GRW,C29T33,P1Y,2005,3
GRC,I3_MFP,GRW,C29T33,P1Y,2006,-7.5
GRC,I3_MFP,GRW,C29T33,P1Y,2007,-0.4
GRC,I3_MFP,GRW,C29T33,P1Y,2008,2.2
GRC,I3_MFP,GRW,C29T33,P1Y,2009,-11.1
ISL,I3_GVA,GRW,C29T33,P1Y,2004,7.7
ISL,I3_GVA,GRW,C29T33,P1Y,2005,-12.2
ISL,I3_GVA,GRW,C29T33,P1Y,2006,1.2
ISL,I3_GVA,GRW,C29T33,P1Y,2007,-23.7
ISL,I3_GVA,GRW,C29T33,P1Y,2008,28.5
ISL,I3_GVA,GRW,C29T33,P1Y,2009,-11.5
ISL,I3_TOTK,GRW,C29T33,P1Y,2004,-7.3
ISL,I3_TOTK,GRW,C29T33,P1Y,2005,-6.7
ISL,I3_TOTK,GRW,C29T33,P1Y,2006,-4.8
ISL,I3_TOTK,GRW,C29T33,P1Y,2007,-0.5
ISL,I3_TOTK,GRW,C29T33,P1Y,2008,39.5
ISL,I3_TOTK,GRW,C29T33,P1Y,2009,5.9
IRL,I3_LCOST,PCT,C29T33,P1Y,2004,69.4
IRL,I3_LCOST,PCT,C29T33,P1Y,2005,69.2
IRL,I3_LCOST,PCT,C29T33,P1Y,2006,69.4
IRL,I3_LCOST,PCT,C29T33,P1Y,2007,71.7
IRL,I3_LCOST,PCT,C29T33,P1Y,2008,73.8
IRL,I3_TOTK,GRW,C29T33,P1Y,2004,3.4
IRL,I3_TOTK,GRW,C29T33,P1Y,2005,7.9
IRL,I3_TOTK,GRW,C29T33,P1Y,2006,2
IRL,I3_TOTK,GRW,C29T33,P1Y,2007,-1.3
IRL,I3_TOTK,GRW,C29T33,P1Y,2008,-0.8
IRL,I3_HRSTO,GRW,C29T33,P1Y,2004,0
IRL,I3_HRSTO,GRW,C29T33,P1Y,2005,-1.3
IRL,I3_HRSTO,GRW,C29T33,P1Y,2006,2.6
IRL,I3_HRSTO,GRW,C29T33,P1Y,2007,-0.4
IRL,I3_HRSTO,GRW,C29T33,P1Y,2008,-6
IRL,I3_HRSTO,GRW,C29T33,P1Y,2009,-14.7
ITA,I3_LCOST,PCT,C29T33,P1Y,2004,73
ITA,I3_LCOST,PCT,C29T33,P1Y,2005,73.5
ITA,I3_LCOST,PCT,C29T33,P1Y,2006,74
ITA,I3_LCOST,PCT,C29T33,P1Y,2007,74.7
ITA,I3_GVA,GRW,C29T33,P1Y,2004,4.2
ITA,I3_GVA,GRW,C29T33,P1Y,2005,1.6
ITA,I3_GVA,GRW,C29T33,P1Y,2006,5.2
ITA,I3_GVA,GRW,C29T33,P1Y,2007,3.3
ITA,I3_GVA,GRW,C29T33,P1Y,2008,-5.7
ITA,I3_GVA,GRW,C29T33,P1Y,2009,-23.3
ITA,I3_GVAHRS,GRW,C29T33,P1Y,2004,3.5
ITA,I3_GVAHRS,GRW,C29T33,P1Y,2005,0.8
ITA,I3_GVAHRS,GRW,C29T33,P1Y,2006,1.8
ITA,I3_GVAHRS,GRW,C29T33,P1Y,2007,1.7
ITA,I3_GVAHRS,GRW,C29T33,P1Y,2008,-2.4
ITA,I3_GVAHRS,GRW,C29T33,P1Y,2009,-13.9
ITA,I3_TOTK,GRW,C29T33,P1Y,2004,1.7
ITA,I3_TOTK,GRW,C29T33,P1Y,2005,1.3
ITA,I3_TOTK,GRW,C29T33,P1Y,2006,0.8
ITA,I3_TOTK,GRW,C29T33,P1Y,2007,1.1
ITA,I3_HRSTO,GRW,C29T33,P1Y,2004,0.8
ITA,I3_HRSTO,GRW,C29T33,P1Y,2005,0.8
ITA,I3_HRSTO,GRW,C29T33,P1Y,2006,3.4
ITA,I3_HRSTO,GRW,C29T33,P1Y,2007,1.6
ITA,I3_HRSTO,GRW,C29T33,P1Y,2008,-3.3
ITA,I3_HRSTO,GRW,C29T33,P1Y,2009,-9.4
ITA,I3_MFP,GRW,C29T33,P1Y,2004,3.2
ITA,I3_MFP,GRW,C29T33,P1Y,2005,0.6
ITA,I3_MFP,GRW,C29T33,P1Y,2006,2.5
ITA,I3_MFP,GRW,C29T33,P1Y,2007,1.8
KOR,I3_GVA,GRW,C29T33,P1Y,2004,16.9
KOR,I3_GVA,GRW,C29T33,P1Y,2005,10.9
KOR,I3_GVA,GRW,C29T33,P1Y,2006,14.1
KOR,I3_GVA,GRW,C29T33,P1Y,2007,11.3
KOR,I3_GVA,GRW,C29T33,P1Y,2008,7.1
KOR,I3_GVA,GRW,C29T33,P1Y,2009,1
NLD,I3_LCOST,PCT,C29T33,P1Y,2004,79.2
NLD,I3_LCOST,PCT,C29T33,P1Y,2005,80.2
NLD,I3_LCOST,PCT,C29T33,P1Y,2006,80.7
NLD,I3_LCOST,PCT,C29T33,P1Y,2007,81
NLD,I3_GVA,GRW,C29T33,P1Y,2004,7.4
NLD,I3_GVA,GRW,C29T33,P1Y,2005,2.1
NLD,I3_GVA,GRW,C29T33,P1Y,2006,6
NLD,I3_GVA,GRW,C29T33,P1Y,2007,8.4
NLD,I3_GVA,GRW,C29T33,P1Y,2008,-5.7
NLD,I3_GVA,GRW,C29T33,P1Y,2009,-15.3
NLD,I3_GVAHRS,GRW,C29T33,P1Y,2004,10.6
NLD,I3_GVAHRS,GRW,C29T33,P1Y,2005,3.5
NLD,I3_GVAHRS,GRW,C29T33,P1Y,2006,5.3
NLD,I3_GVAHRS,GRW,C29T33,P1Y,2007,6.4
NLD,I3_GVAHRS,GRW,C29T33,P1Y,2008,-7.4
NLD,I3_GVAHRS,GRW,C29T33,P1Y,2009,-10.8
NLD,I3_TOTK,GRW,C29T33,P1Y,2004,0.2
NLD,I3_TOTK,GRW,C29T33,P1Y,2005,0.7
NLD,I3_TOTK,GRW,C29T33,P1Y,2006,1.6
NLD,I3_TOTK,GRW,C29T33,P1Y,2007,2.7
NLD,I3_HRSTO,GRW,C29T33,P1Y,2004,-3.2
NLD,I3_HRSTO,GRW,C29T33,P1Y,2005,-1.4
NLD,I3_HRSTO,GRW,C29T33,P1Y,2006,0.7
NLD,I3_HRSTO,GRW,C29T33,P1Y,2007,2
NLD,I3_HRSTO,GRW,C29T33,P1Y,2008,1.7
NLD,I3_HRSTO,GRW,C29T33,P1Y,2009,-4.5
NLD,I3_MFP,GRW,C29T33,P1Y,2004,9.9
NLD,I3_MFP,GRW,C29T33,P1Y,2005,3.1
NLD,I3_MFP,GRW,C29T33,P1Y,2006,5.2
NLD,I3_MFP,GRW,C29T33,P1Y,2007,6.3
NOR,I3_LCOST,PCT,C29T33,P1Y,2004,86.7
NOR,I3_LCOST,PCT,C29T33,P1Y,2005,87.9
NOR,I3_LCOST,PCT,C29T33,P1Y,2006,90
NOR,I3_LCOST,PCT,C29T33,P1Y,2007,90.9
NOR,I3_GVA,GRW,C29T33,P1Y,2004,0.2
NOR,I3_GVA,GRW,C29T33,P1Y,2005,11.8
NOR,I3_GVA,GRW,C29T33,P1Y,2006,11.8
NOR,I3_GVA,GRW,C29T33,P1Y,2007,16.5
NOR,I3_GVA,GRW,C29T33,P1Y,2008,12.2
NOR,I3_GVA,GRW,C29T33,P1Y,2009,0.5
NOR,I3_GVAHRS,GRW,C29T33,P1Y,2004,1.1
NOR,I3_GVAHRS,GRW,C29T33,P1Y,2005,4.4
NOR,I3_GVAHRS,GRW,C29T33,P1Y,2006,7.1
NOR,I3_GVAHRS,GRW,C29T33,P1Y,2007,9.6
NOR,I3_GVAHRS,GRW,C29T33,P1Y,2008,7.1
NOR,I3_GVAHRS,GRW,C29T33,P1Y,2009,6.3
NOR,I3_TOTK,GRW,C29T33,P1Y,2004,7.6
NOR,I3_TOTK,GRW,C29T33,P1Y,2005,3.9
NOR,I3_TOTK,GRW,C29T33,P1Y,2006,5.5
NOR,I3_TOTK,GRW,C29T33,P1Y,2007,8.1
NOR,I3_TOTK,GRW,C29T33,P1Y,2008,8.3
NOR,I3_TOTK,GRW,C29T33,P1Y,2009,1.4
NOR,I3_HRSTO,GRW,C29T33,P1Y,2004,-1
NOR,I3_HRSTO,GRW,C29T33,P1Y,2005,7.5
NOR,I3_HRSTO,GRW,C29T33,P1Y,2006,4.8
NOR,I3_HRSTO,GRW,C29T33,P1Y,2007,6.9
NOR,I3_HRSTO,GRW,C29T33,P1Y,2008,5.1
NOR,I3_HRSTO,GRW,C29T33,P1Y,2009,-5.7
NOR,I3_MFP,GRW,C29T33,P1Y,2004,0
NOR,I3_MFP,GRW,C29T33,P1Y,2005,4.8
NOR,I3_MFP,GRW,C29T33,P1Y,2006,7
NOR,I3_MFP,GRW,C29T33,P1Y,2007,9.5
POL,I3_HRSTO,GRW,C29T33,P1Y,2004,7.8
POL,I3_HRSTO,GRW,C29T33,P1Y,2005,1.3
POL,I3_HRSTO,GRW,C29T33,P1Y,2006,5.3
POL,I3_HRSTO,GRW,C29T33,P1Y,2007,15.7
POL,I3_HRSTO,GRW,C29T33,P1Y,2008,8.4
ESP,I3_LCOST,PCT,C29T33,P1Y,2004,79.9
ESP,I3_LCOST,PCT,C29T33,P1Y,2005,79.2
ESP,I3_LCOST,PCT,C29T33,P1Y,2006,78.5
ESP,I3_LCOST,PCT,C29T33,P1Y,2007,78.4
ESP,I3_LCOST,PCT,C29T33,P1Y,2008,78.2
ESP,I3_LCOST,PCT,C29T33,P1Y,2009,77.3
ESP,I3_GVA,GRW,C29T33,P1Y,2004,2.1
ESP,I3_GVA,GRW,C29T33,P1Y,2005,-1.9
ESP,I3_GVA,GRW,C29T33,P1Y,2006,5.8
ESP,I3_GVA,GRW,C29T33,P1Y,2007,0.7
ESP,I3_GVA,GRW,C29T33,P1Y,2008,0.3
ESP,I3_GVA,GRW,C29T33,P1Y,2009,-18.4
ESP,I3_GVAHRS,GRW,C29T33,P1Y,2004,3.7
ESP,I3_GVAHRS,GRW,C29T33,P1Y,2005,-4.1
ESP,I3_GVAHRS,GRW,C29T33,P1Y,2006,5
ESP,I3_GVAHRS,GRW,C29T33,P1Y,2007,1
ESP,I3_GVAHRS,GRW,C29T33,P1Y,2008,1.2
ESP,I3_GVAHRS,GRW,C29T33,P1Y,2009,-9.7
ESP,I3_TOTK,GRW,C29T33,P1Y,2004,2.9
ESP,I3_TOTK,GRW,C29T33,P1Y,2005,2.1
ESP,I3_TOTK,GRW,C29T33,P1Y,2006,1.5
ESP,I3_TOTK,GRW,C29T33,P1Y,2007,2.3
ESP,I3_TOTK,GRW,C29T33,P1Y,2008,1.5
ESP,I3_TOTK,GRW,C29T33,P1Y,2009,-0.3
ESP,I3_HRSTO,GRW,C29T33,P1Y,2004,-1.5
ESP,I3_HRSTO,GRW,C29T33,P1Y,2005,2.2
ESP,I3_HRSTO,GRW,C29T33,P1Y,2006,0.8
ESP,I3_HRSTO,GRW,C29T33,P1Y,2007,-0.4
ESP,I3_HRSTO,GRW,C29T33,P1Y,2008,-1
ESP,I3_HRSTO,GRW,C29T33,P1Y,2009,-8.6
ESP,I3_MFP,GRW,C29T33,P1Y,2004,2.8
ESP,I3_MFP,GRW,C29T33,P1Y,2005,-4.1
ESP,I3_MFP,GRW,C29T33,P1Y,2006,4.8
ESP,I3_MFP,GRW,C29T33,P1Y,2007,0.5
ESP,I3_MFP,GRW,C29T33,P1Y,2008,0.7
ESP,I3_MFP,GRW,C29T33,P1Y,2009,-11.6
SWE,I3_LCOST,PCT,C29T33,P1Y,2004,82.5
SWE,I3_LCOST,PCT,C29T33,P1Y,2005,82.2
SWE,I3_LCOST,PCT,C29T33,P1Y,2006,82.5
SWE,I3_LCOST,PCT,C29T33,P1Y,2007,83.7
SWE,I3_LCOST,PCT,C29T33,P1Y,2008,84.1
SWE,I3_GVA,GRW,C29T33,P1Y,2004,23.6
SWE,I3_GVA,GRW,C29T33,P1Y,2005,11.2
SWE,I3_GVA,GRW,C29T33,P1Y,2006,10.9
SWE,I3_GVA,GRW,C29T33,P1Y,2007,9.9
SWE,I3_GVA,GRW,C29T33,P1Y,2008,-1.6
SWE,I3_GVA,GRW,C29T33,P1Y,2009,-23.9
SWE,I3_GVAHRS,GRW,C29T33,P1Y,2004,26.8
SWE,I3_GVAHRS,GRW,C29T33,P1Y,2005,13
SWE,I3_GVAHRS,GRW,C29T33,P1Y,2006,11.6
SWE,I3_GVAHRS,GRW,C29T33,P1Y,2007,6.1
SWE,I3_GVAHRS,GRW,C29T33,P1Y,2008,-0.9
SWE,I3_GVAHRS,GRW,C29T33,P1Y,2009,-12.5
SWE,I3_TOTK,GRW,C29T33,P1Y,2004,1.1
SWE,I3_TOTK,GRW,C29T33,P1Y,2005,0.9
SWE,I3_TOTK,GRW,C29T33,P1Y,2006,0.9
SWE,I3_TOTK,GRW,C29T33,P1Y,2007,3.3
SWE,I3_TOTK,GRW,C29T33,P1Y,2008,1.8
SWE,I3_HRSTO,GRW,C29T33,P1Y,2004,-3.1
SWE,I3_HRSTO,GRW,C29T33,P1Y,2005,-1.8
SWE,I3_HRSTO,GRW,C29T33,P1Y,2006,-0.7
SWE,I3_HRSTO,GRW,C29T33,P1Y,2007,3.7
SWE,I3_HRSTO,GRW,C29T33,P1Y,2008,-0.7
SWE,I3_HRSTO,GRW,C29T33,P1Y,2009,-11.4
SWE,I3_MFP,GRW,C29T33,P1Y,2004,26
SWE,I3_MFP,GRW,C29T33,P1Y,2005,12.5
SWE,I3_MFP,GRW,C29T33,P1Y,2006,11.3
SWE,I3_MFP,GRW,C29T33,P1Y,2007,6.2
SWE,I3_MFP,GRW,C29T33,P1Y,2008,-1.3
GBR,I3_LCOST,PCT,C29T33,P1Y,2004,82.2
GBR,I3_LCOST,PCT,C29T33,P1Y,2005,82.5
GBR,I3_LCOST,PCT,C29T33,P1Y,2006,83.3
GBR,I3_LCOST,PCT,C29T33,P1Y,2007,84.1
GBR,I3_GVA,GRW,C29T33,P1Y,2004,3.7
GBR,I3_GVA,GRW,C29T33,P1Y,2005,-0.7
GBR,I3_GVA,GRW,C29T33,P1Y,2006,2.7
GBR,I3_GVA,GRW,C29T33,P1Y,2007,1.4
GBR,I3_GVA,GRW,C29T33,P1Y,2008,-3.5
GBR,I3_GVAHRS,GRW,C29T33,P1Y,2004,9.7
GBR,I3_GVAHRS,GRW,C29T33,P1Y,2005,3.2
GBR,I3_GVAHRS,GRW,C29T33,P1Y,2006,6.8
GBR,I3_GVAHRS,GRW,C29T33,P1Y,2007,2.3
GBR,I3_GVAHRS,GRW,C29T33,P1Y,2008,-2.1
GBR,I3_TOTK,GRW,C29T33,P1Y,2004,-4.5
GBR,I3_TOTK,GRW,C29T33,P1Y,2005,-4.2
GBR,I3_TOTK,GRW,C29T33,P1Y,2006,-4.4
GBR,I3_TOTK,GRW,C29T33,P1Y,2007,-4.1
GBR,I3_TOTK,GRW,C29T33,P1Y,2008,-4
GBR,I3_HRSTO,GRW,C29T33,P1Y,2004,-6
GBR,I3_HRSTO,GRW,C29T33,P1Y,2005,-3.8
GBR,I3_HRSTO,GRW,C29T33,P1Y,2006,-4.1
GBR,I3_HRSTO,GRW,C29T33,P1Y,2007,-0.9
GBR,I3_HRSTO,GRW,C29T33,P1Y,2008,-1.3
GBR,I3_MFP,GRW,C29T33,P1Y,2004,9.4
GBR,I3_MFP,GRW,C29T33,P1Y,2005,3.2
GBR,I3_MFP,GRW,C29T33,P1Y,2006,6.9
GBR,I3_MFP,GRW,C29T33,P1Y,2007,2.8
USA,I3_LCOST,PCT,C29T33,P1Y,2004,76.4
USA,I3_LCOST,PCT,C29T33,P1Y,2005,77.1
USA,I3_LCOST,PCT,C29T33,P1Y,2006,77.7
USA,I3_LCOST,PCT,C29T33,P1Y,2007,78
USA,I3_LCOST,PCT,C29T33,P1Y,2008,77.8
USA,I3_LCOST,PCT,C29T33,P1Y,2009,76.4
USA,I3_GVA,GRW,C29T33,P1Y,2004,16.9
USA,I3_GVA,GRW,C29T33,P1Y,2005,14.9
USA,I3_GVA,GRW,C29T33,P1Y,2006,14.4
USA,I3_GVA,GRW,C29T33,P1Y,2007,6.5
USA,I3_GVA,GRW,C29T33,P1Y,2008,8.5
USA,I3_GVA,GRW,C29T33,P1Y,2009,-7.6
USA,I3_GVAHRS,GRW,C29T33,P1Y,2004,18.8
USA,I3_GVAHRS,GRW,C29T33,P1Y,2005,15.1
USA,I3_GVAHRS,GRW,C29T33,P1Y,2006,13.9
USA,I3_GVAHRS,GRW,C29T33,P1Y,2007,7.5
USA,I3_GVAHRS,GRW,C29T33,P1Y,2008,10.1
USA,I3_GVAHRS,GRW,C29T33,P1Y,2009,5.7
USA,I3_TOTK,GRW,C29T33,P1Y,2004,-0.1
USA,I3_TOTK,GRW,C29T33,P1Y,2005,2.1
USA,I3_TOTK,GRW,C29T33,P1Y,2006,1.6
USA,I3_TOTK,GRW,C29T33,P1Y,2007,3.2
USA,I3_TOTK,GRW,C29T33,P1Y,2008,4.8
USA,I3_TOTK,GRW,C29T33,P1Y,2009,2.5
USA,I3_HRSTO,GRW,C29T33,P1Y,2004,-1.8
USA,I3_HRSTO,GRW,C29T33,P1Y,2005,-0.2
USA,I3_HRSTO,GRW,C29T33,P1Y,2006,0.5
USA,I3_HRSTO,GRW,C29T33,P1Y,2007,-1
USA,I3_HRSTO,GRW,C29T33,P1Y,2008,-1.6
USA,I3_HRSTO,GRW,C29T33,P1Y,2009,-13.3
USA,I3_MFP,GRW,C29T33,P1Y,2004,18.4
USA,I3_MFP,GRW,C29T33,P1Y,2005,14.6
USA,I3_MFP,GRW,C29T33,P1Y,2006,13.6
USA,I3_MFP,GRW,C29T33,P1Y,2007,6.6
USA,I3_MFP,GRW,C29T33,P1Y,2008,8.6
USA,I3_MFP,GRW,C29T33,P1Y,2009,2
AUT,I3_LCOST,PCT,C34T35,P1Y,2004,77.2
AUT,I3_LCOST,PCT,C34T35,P1Y,2005,78.7
AUT,I3_LCOST,PCT,C34T35,P1Y,2006,80
AUT,I3_LCOST,PCT,C34T35,P1Y,2007,80.6
AUT,I3_LCOST,PCT,C34T35,P1Y,2008,81.3
AUT,I3_LCOST,PCT,C34T35,P1Y,2009,81.1
AUT,I3_GVA,GRW,C34T35,P1Y,2004,4.4
AUT,I3_GVA,GRW,C34T35,P1Y,2005,17.3
AUT,I3_GVA,GRW,C34T35,P1Y,2006,6.9
AUT,I3_GVA,GRW,C34T35,P1Y,2007,6.2
AUT,I3_GVA,GRW,C34T35,P1Y,2008,1.8
AUT,I3_GVA,GRW,C34T35,P1Y,2009,-24.8
AUT,I3_GVAHRS,GRW,C34T35,P1Y,2004,0.4
AUT,I3_GVAHRS,GRW,C34T35,P1Y,2005,10.7
AUT,I3_GVAHRS,GRW,C34T35,P1Y,2006,8.7
AUT,I3_GVAHRS,GRW,C34T35,P1Y,2007,6.5
AUT,I3_GVAHRS,GRW,C34T35,P1Y,2008,1.9
AUT,I3_GVAHRS,GRW,C34T35,P1Y,2009,-9.4
AUT,I3_TOTK,GRW,C34T35,P1Y,2004,2.7
AUT,I3_TOTK,GRW,C34T35,P1Y,2005,1.1
AUT,I3_TOTK,GRW,C34T35,P1Y,2006,0.6
AUT,I3_TOTK,GRW,C34T35,P1Y,2007,-1
AUT,I3_TOTK,GRW,C34T35,P1Y,2008,-1.2
AUT,I3_TOTK,GRW,C34T35,P1Y,2009,-2.7
AUT,I3_HRSTO,GRW,C34T35,P1Y,2004,4
AUT,I3_HRSTO,GRW,C34T35,P1Y,2005,6.6
AUT,I3_HRSTO,GRW,C34T35,P1Y,2006,-1.7
AUT,I3_HRSTO,GRW,C34T35,P1Y,2007,-0.4
AUT,I3_HRSTO,GRW,C34T35,P1Y,2008,-0.1
AUT,I3_HRSTO,GRW,C34T35,P1Y,2009,-15.4
AUT,I3_MFP,GRW,C34T35,P1Y,2004,0.7
AUT,I3_MFP,GRW,C34T35,P1Y,2005,11.9
AUT,I3_MFP,GRW,C34T35,P1Y,2006,8.2
AUT,I3_MFP,GRW,C34T35,P1Y,2007,6.6
AUT,I3_MFP,GRW,C34T35,P1Y,2008,2.1
AUT,I3_MFP,GRW,C34T35,P1Y,2009,-11.8
BEL,I3_LCOST,PCT,C34T35,P1Y,2004,76.4
BEL,I3_LCOST,PCT,C34T35,P1Y,2005,77.1
BEL,I3_LCOST,PCT,C34T35,P1Y,2006,76.4
BEL,I3_LCOST,PCT,C34T35,P1Y,2007,76.1
BEL,I3_LCOST,PCT,C34T35,P1Y,2008,75
BEL,I3_LCOST,PCT,C34T35,P1Y,2009,71.9
BEL,I3_GVA,GRW,C34T35,P1Y,2004,0.4
BEL,I3_GVA,GRW,C34T35,P1Y,2005,9.5
BEL,I3_GVA,GRW,C34T35,P1Y,2006,-17.7
BEL,I3_GVA,GRW,C34T35,P1Y,2007,-8.7
BEL,I3_GVA,GRW,C34T35,P1Y,2008,0.5
BEL,I3_GVA,GRW,C34T35,P1Y,2009,-16.8
BEL,I3_GVAHRS,GRW,C34T35,P1Y,2004,1.6
BEL,I3_GVAHRS,GRW,C34T35,P1Y,2005,11.2
BEL,I3_GVAHRS,GRW,C34T35,P1Y,2006,-16.3
BEL,I3_GVAHRS,GRW,C34T35,P1Y,2007,0.1
BEL,I3_GVAHRS,GRW,C34T35,P1Y,2008,7.1
BEL,I3_GVAHRS,GRW,C34T35,P1Y,2009,2.4
BEL,I3_TOTK,GRW,C34T35,P1Y,2004,-1
BEL,I3_TOTK,GRW,C34T35,P1Y,2005,0.4
BEL,I3_TOTK,GRW,C34T35,P1Y,2006,1.6
BEL,I3_TOTK,GRW,C34T35,P1Y,2007,-0.7
BEL,I3_TOTK,GRW,C34T35,P1Y,2008,-1.9
BEL,I3_TOTK,GRW,C34T35,P1Y,2009,-3.8
BEL,I3_HRSTO,GRW,C34T35,P1Y,2004,-1.3
BEL,I3_HRSTO,GRW,C34T35,P1Y,2005,-1.7
BEL,I3_HRSTO,GRW,C34T35,P1Y,2006,-1.4
BEL,I3_HRSTO,GRW,C34T35,P1Y,2007,-8.9
BEL,I3_HRSTO,GRW,C34T35,P1Y,2008,-6.6
BEL,I3_HRSTO,GRW,C34T35,P1Y,2009,-19.2
BEL,I3_MFP,GRW,C34T35,P1Y,2004,1.6
BEL,I3_MFP,GRW,C34T35,P1Y,2005,10.7
BEL,I3_MFP,GRW,C34T35,P1Y,2006,-17
BEL,I3_MFP,GRW,C34T35,P1Y,2007,-1.8
BEL,I3_MFP,GRW,C34T35,P1Y,2008,5.9
BEL,I3_MFP,GRW,C34T35,P1Y,2009,-1.9
CAN,I3_LCOST,PCT,C34T35,P1Y,2004,71.3
CAN,I3_LCOST,PCT,C34T35,P1Y,2005,71.8
CAN,I3_GVA,GRW,C34T35,P1Y,2004,2.8
CAN,I3_GVA,GRW,C34T35,P1Y,2005,4.6
CAN,I3_GVA,GRW,C34T35,P1Y,2006,0.2
CAN,I3_GVA,GRW,C34T35,P1Y,2007,-1.7
CAN,I3_GVAHRS,GRW,C34T35,P1Y,2004,0.4
CAN,I3_GVAHRS,GRW,C34T35,P1Y,2005,4.8
CAN,I3_GVAHRS,GRW,C34T35,P1Y,2006,4.3
CAN,I3_GVAHRS,GRW,C34T35,P1Y,2007,0.7
CAN,I3_TOTK,GRW,C34T35,P1Y,2004,1.7
CAN,I3_TOTK,GRW,C34T35,P1Y,2005,1.9
CAN,I3_TOTK,GRW,C34T35,P1Y,2006,3.5
CAN,I3_TOTK,GRW,C34T35,P1Y,2007,4.5
CAN,I3_TOTK,GRW,C34T35,P1Y,2008,2
CAN,I3_HRSTO,GRW,C34T35,P1Y,2004,2.3
CAN,I3_HRSTO,GRW,C34T35,P1Y,2005,-0.2
CAN,I3_HRSTO,GRW,C34T35,P1Y,2006,-4.1
CAN,I3_HRSTO,GRW,C34T35,P1Y,2007,-2.5
CAN,I3_HRSTO,GRW,C34T35,P1Y,2008,-6
CAN,I3_MFP,GRW,C34T35,P1Y,2004,0.6
CAN,I3_MFP,GRW,C34T35,P1Y,2005,4.2
CZE,I3_LCOST,PCT,C34T35,P1Y,2004,53
CZE,I3_LCOST,PCT,C34T35,P1Y,2005,54.9
CZE,I3_LCOST,PCT,C34T35,P1Y,2006,56.8
CZE,I3_LCOST,PCT,C34T35,P1Y,2007,57.9
CZE,I3_LCOST,PCT,C34T35,P1Y,2008,59.5
CZE,I3_LCOST,PCT,C34T35,P1Y,2009,58.3
CZE,I3_GVA,GRW,C34T35,P1Y,2004,36.9
CZE,I3_GVA,GRW,C34T35,P1Y,2005,18
CZE,I3_GVA,GRW,C34T35,P1Y,2006,26.5
