COUNTRY,VARIABLE,TIME_FORMAT,UNIT,POWERCODE,obsTime,obsValue,OBS_STATUS
KOR,T-PASS-RD-BUS,P1Y,PKM,6,2013,109503,NA
KOR,T-PASS-RD-BUS,P1Y,PKM,6,2014,110296,NA
KOR,T-PASS-RD-BUS,P1Y,PKM,6,2015,109260,NA
KOR,T-PASS-RD-BUS,P1Y,PKM,6,2016,102648,NA
KOR,T-PASS-RD-BUS,P1Y,PKM,6,2017,103257,NA
KOR,T-PASS-RD-BUS,P1Y,PKM,6,2018,101254,NA
POL,T-PASS-RD-BUS,P1Y,PKM,6,2004,51068,E
POL,T-PASS-RD-BUS,P1Y,PKM,6,2005,49189,E
POL,T-PASS-RD-BUS,P1Y,PKM,6,2006,48654,E
POL,T-PASS-RD-BUS,P1Y,PKM,6,2007,47679,E
POL,T-PASS-RD-BUS,P1Y,PKM,6,2008,47723,E
POL,T-PASS-RD-BUS,P1Y,PKM,6,2009,43903,E
POL,T-PASS-RD-BUS,P1Y,PKM,6,2010,41651,E
POL,T-PASS-RD-BUS,P1Y,PKM,6,2011,40126,E
POL,T-PASS-RD-BUS,P1Y,PKM,6,2012,39419,E
POL,T-PASS-RD-BUS,P1Y,PKM,6,2013,37781,E
POL,T-PASS-RD-BUS,P1Y,PKM,6,2014,39158,E
POL,T-PASS-RD-BUS,P1Y,PKM,6,2015,37580,E
POL,T-PASS-RD-BUS,P1Y,PKM,6,2016,36774,E
POL,T-PASS-RD-BUS,P1Y,PKM,6,2017,36065,E
POL,T-PASS-RD-BUS,P1Y,PKM,6,2018,34544,E
POL,T-PASS-RD-BUS,P1Y,PKM,6,2019,36236,E
ARM,T-PASS-RD-BUS,P1Y,PKM,6,2004,92,E
ARM,T-PASS-RD-BUS,P1Y,PKM,6,2005,92,E
ARM,T-PASS-RD-BUS,P1Y,PKM,6,2006,92,E
ARM,T-PASS-RD-BUS,P1Y,PKM,6,2007,95,E
ARM,T-PASS-RD-BUS,P1Y,PKM,6,2008,95,E
EST,T-PASS-RD-BUS,P1Y,PKM,6,2004,2714,NA
EST,T-PASS-RD-BUS,P1Y,PKM,6,2005,2938,NA
EST,T-PASS-RD-BUS,P1Y,PKM,6,2006,3112,NA
EST,T-PASS-RD-BUS,P1Y,PKM,6,2007,2909,NA
EST,T-PASS-RD-BUS,P1Y,PKM,6,2008,2676,NA
EST,T-PASS-RD-BUS,P1Y,PKM,6,2009,2336,NA
EST,T-PASS-RD-BUS,P1Y,PKM,6,2010,2266,NA
EST,T-PASS-RD-BUS,P1Y,PKM,6,2011,2260,NA
EST,T-PASS-RD-BUS,P1Y,PKM,6,2012,2490,NA
EST,T-PASS-RD-BUS,P1Y,PKM,6,2013,2619,NA
EST,T-PASS-RD-BUS,P1Y,PKM,6,2014,2569,NA
EST,T-PASS-RD-BUS,P1Y,PKM,6,2015,3315,NA
EST,T-PASS-RD-BUS,P1Y,PKM,6,2016,2995,B
EST,T-PASS-RD-BUS,P1Y,PKM,6,2017,2929,NA
EST,T-PASS-RD-BUS,P1Y,PKM,6,2018,2924,NA
EST,T-PASS-RD-BUS,P1Y,PKM,6,2019,3240,NA
BGR,T-PASS-RL-TOT,P1Y,PKM,6,2004,2404,NA
BGR,T-PASS-RL-TOT,P1Y,PKM,6,2005,2389,NA
BGR,T-PASS-RL-TOT,P1Y,PKM,6,2006,2422,NA
BGR,T-PASS-RL-TOT,P1Y,PKM,6,2007,2424,NA
BGR,T-PASS-RL-TOT,P1Y,PKM,6,2008,2335,NA
BGR,T-PASS-RL-TOT,P1Y,PKM,6,2009,2144,NA
BGR,T-PASS-RL-TOT,P1Y,PKM,6,2010,2100,NA
BGR,T-PASS-RL-TOT,P1Y,PKM,6,2011,2068,NA
BGR,T-PASS-RL-TOT,P1Y,PKM,6,2012,1876,NA
BGR,T-PASS-RL-TOT,P1Y,PKM,6,2013,1826,NA
BGR,T-PASS-RL-TOT,P1Y,PKM,6,2014,1702,NA
BGR,T-PASS-RL-TOT,P1Y,PKM,6,2015,1552,NA
BGR,T-PASS-RL-TOT,P1Y,PKM,6,2016,1458,NA
BGR,T-PASS-RL-TOT,P1Y,PKM,6,2017,1438,NA
BGR,T-PASS-RL-TOT,P1Y,PKM,6,2018,1479,NA
BGR,T-PASS-RL-TOT,P1Y,PKM,6,2019,1523.8,NA
ESP,T-PASS-RL-TOT,P1Y,PKM,6,2004,20386,NA
ESP,T-PASS-RL-TOT,P1Y,PKM,6,2005,21624,NA
ESP,T-PASS-RL-TOT,P1Y,PKM,6,2006,22105,NA
ESP,T-PASS-RL-TOT,P1Y,PKM,6,2007,21857,NA
ESP,T-PASS-RL-TOT,P1Y,PKM,6,2008,23969,NA
ESP,T-PASS-RL-TOT,P1Y,PKM,6,2009,23137,NA
ESP,T-PASS-RL-TOT,P1Y,PKM,6,2010,22456,NA
ESP,T-PASS-RL-TOT,P1Y,PKM,6,2011,22795,NA
ESP,T-PASS-RL-TOT,P1Y,PKM,6,2012,22476,NA
ESP,T-PASS-RL-TOT,P1Y,PKM,6,2013,23788,NA
ESP,T-PASS-RL-TOT,P1Y,PKM,6,2014,25072,NA
ESP,T-PASS-RL-TOT,P1Y,PKM,6,2015,26142,NA
ESP,T-PASS-RL-TOT,P1Y,PKM,6,2016,26670,NA
ESP,T-PASS-RL-TOT,P1Y,PKM,6,2017,27487,NA
ESP,T-PASS-RL-TOT,P1Y,PKM,6,2018,28434,NA
ITA,T-PASS-RD-BUS,P1Y,PKM,6,2004,99760,NA
ITA,T-PASS-RD-BUS,P1Y,PKM,6,2005,100954,NA
ITA,T-PASS-RD-BUS,P1Y,PKM,6,2006,103049,NA
ITA,T-PASS-RD-BUS,P1Y,PKM,6,2007,102657,NA
ITA,T-PASS-RD-BUS,P1Y,PKM,6,2008,102438,NA
ITA,T-PASS-RD-BUS,P1Y,PKM,6,2009,101706,NA
ITA,T-PASS-RD-BUS,P1Y,PKM,6,2010,102219,NA
ITA,T-PASS-RD-BUS,P1Y,PKM,6,2011,102444,NA
ITA,T-PASS-RD-BUS,P1Y,PKM,6,2012,101512,NA
ITA,T-PASS-RD-BUS,P1Y,PKM,6,2013,101770,NA
ITA,T-PASS-RD-BUS,P1Y,PKM,6,2014,102806,NA
ITA,T-PASS-RD-BUS,P1Y,PKM,6,2015,102640,NA
ITA,T-PASS-RD-BUS,P1Y,PKM,6,2016,103099,NA
ITA,T-PASS-RD-BUS,P1Y,PKM,6,2017,103174,E
ITA,T-PASS-RD-BUS,P1Y,PKM,6,2018,103390,NA
ITA,T-PASS-RD-BUS,P1Y,PKM,6,2019,103570,P
RUS,T-PASS-RD-TOT,P1Y,PKM,6,2004,168462,NA
RUS,T-PASS-RD-TOT,P1Y,PKM,6,2005,142007,NA
RUS,T-PASS-RD-TOT,P1Y,PKM,6,2006,135711,NA
RUS,T-PASS-RD-TOT,P1Y,PKM,6,2007,149674,NA
RUS,T-PASS-RD-TOT,P1Y,PKM,6,2008,151897,NA
RUS,T-PASS-RD-TOT,P1Y,PKM,6,2009,141300,NA
RUS,T-PASS-RD-TOT,P1Y,PKM,6,2010,140628,B
RUS,T-PASS-RD-TOT,P1Y,PKM,6,2011,138567,NA
RUS,T-PASS-RD-TOT,P1Y,PKM,6,2012,133306,NA
RUS,T-PASS-RD-TOT,P1Y,PKM,6,2013,126379,NA
RUS,T-PASS-RD-TOT,P1Y,PKM,6,2014,127353,NA
RUS,T-PASS-RD-TOT,P1Y,PKM,6,2015,126622,NA
RUS,T-PASS-RD-TOT,P1Y,PKM,6,2016,124427,NA
RUS,T-PASS-RD-TOT,P1Y,PKM,6,2017,123442,NA
RUS,T-PASS-RD-TOT,P1Y,PKM,6,2018,122539,NA
RUS,T-PASS-RD-TOT,P1Y,PKM,6,2019,121942,NA
AZE,T-PASS-RD-TOT,P1Y,PKM,6,2004,10279,NA
AZE,T-PASS-RD-TOT,P1Y,PKM,6,2005,10892,NA
AZE,T-PASS-RD-TOT,P1Y,PKM,6,2006,11786,NA
AZE,T-PASS-RD-TOT,P1Y,PKM,6,2007,12893,NA
AZE,T-PASS-RD-TOT,P1Y,PKM,6,2008,14041,NA
AZE,T-PASS-RD-TOT,P1Y,PKM,6,2009,15291,NA
AZE,T-PASS-RD-TOT,P1Y,PKM,6,2010,16633,NA
AZE,T-PASS-RD-TOT,P1Y,PKM,6,2011,18264,NA
AZE,T-PASS-RD-TOT,P1Y,PKM,6,2012,20034,NA
AZE,T-PASS-RD-TOT,P1Y,PKM,6,2013,21880,NA
AZE,T-PASS-RD-TOT,P1Y,PKM,6,2014,22992,NA
AZE,T-PASS-RD-TOT,P1Y,PKM,6,2015,23825,NA
AZE,T-PASS-RD-TOT,P1Y,PKM,6,2016,24429,NA
AZE,T-PASS-RD-TOT,P1Y,PKM,6,2017,24886,NA
AZE,T-PASS-RD-TOT,P1Y,PKM,6,2018,25276,NA
AZE,T-PASS-RD-TOT,P1Y,PKM,6,2019,25950,NA
MLT,T-PASS-RL-TOT,P1Y,PKM,6,2004,NA,M
MLT,T-PASS-RL-TOT,P1Y,PKM,6,2005,NA,M
MLT,T-PASS-RL-TOT,P1Y,PKM,6,2006,NA,M
MLT,T-PASS-RL-TOT,P1Y,PKM,6,2007,NA,M
MLT,T-PASS-RL-TOT,P1Y,PKM,6,2008,NA,M
MLT,T-PASS-RL-TOT,P1Y,PKM,6,2009,NA,M
MLT,T-PASS-RL-TOT,P1Y,PKM,6,2010,NA,M
MLT,T-PASS-RL-TOT,P1Y,PKM,6,2011,NA,M
MLT,T-PASS-RL-TOT,P1Y,PKM,6,2012,NA,M
MLT,T-PASS-RL-TOT,P1Y,PKM,6,2013,NA,M
MLT,T-PASS-RL-TOT,P1Y,PKM,6,2014,NA,M
MLT,T-PASS-RL-TOT,P1Y,PKM,6,2015,NA,M
MLT,T-PASS-RL-TOT,P1Y,PKM,6,2016,NA,M
MLT,T-PASS-RL-TOT,P1Y,PKM,6,2017,NA,M
FRA,T-PASS-RL-TOT,P1Y,PKM,6,2004,88567,NA
FRA,T-PASS-RL-TOT,P1Y,PKM,6,2005,90859,NA
FRA,T-PASS-RL-TOT,P1Y,PKM,6,2006,94590,NA
FRA,T-PASS-RL-TOT,P1Y,PKM,6,2007,96709,NA
FRA,T-PASS-RL-TOT,P1Y,PKM,6,2008,102721,NA
FRA,T-PASS-RL-TOT,P1Y,PKM,6,2009,101821,NA
FRA,T-PASS-RL-TOT,P1Y,PKM,6,2010,102167,NA
FRA,T-PASS-RL-TOT,P1Y,PKM,6,2011,105596,NA
FRA,T-PASS-RL-TOT,P1Y,PKM,6,2012,105956,NA
FRA,T-PASS-RL-TOT,P1Y,PKM,6,2013,105215,NA
FRA,T-PASS-RL-TOT,P1Y,PKM,6,2014,104589,NA
FRA,T-PASS-RL-TOT,P1Y,PKM,6,2015,104849,NA
FRA,T-PASS-RL-TOT,P1Y,PKM,6,2016,104207,NA
FRA,T-PASS-RL-TOT,P1Y,PKM,6,2017,110469,NA
FRA,T-PASS-RL-TOT,P1Y,PKM,6,2018,107920,NA
FRA,T-PASS-RL-TOT,P1Y,PKM,6,2019,112614,NA
DNK,T-PASS-RD-CAR,P1Y,PKM,6,2004,58152,NA
DNK,T-PASS-RD-CAR,P1Y,PKM,6,2005,58348,NA
DNK,T-PASS-RD-CAR,P1Y,PKM,6,2006,59137,NA
DNK,T-PASS-RD-CAR,P1Y,PKM,6,2007,60958,NA
DNK,T-PASS-RD-CAR,P1Y,PKM,6,2008,61009,NA
DNK,T-PASS-RD-CAR,P1Y,PKM,6,2009,60455,NA
DNK,T-PASS-RD-CAR,P1Y,PKM,6,2010,59759,NA
DNK,T-PASS-RD-CAR,P1Y,PKM,6,2011,59759,NA
DNK,T-PASS-RD-CAR,P1Y,PKM,6,2012,60190,NA
DNK,T-PASS-RD-CAR,P1Y,PKM,6,2013,60854,NA
DNK,T-PASS-RD-CAR,P1Y,PKM,6,2014,60195.47809189,NA
DNK,T-PASS-RD-CAR,P1Y,PKM,6,2015,60862.410201287,NA
DNK,T-PASS-RD-CAR,P1Y,PKM,6,2016,60071.223744757,NA
GBR,T-PASS-RD-BUS,P1Y,PKM,6,2004,41026.703650225,NA
GBR,T-PASS-RD-BUS,P1Y,PKM,6,2005,42464.035097145,NA
GBR,T-PASS-RD-BUS,P1Y,PKM,6,2006,40470.421339182,NA
GBR,T-PASS-RD-BUS,P1Y,PKM,6,2007,40697.97657213,NA
GBR,T-PASS-RD-BUS,P1Y,PKM,6,2008,43209.530214968,NA
GBR,T-PASS-RD-BUS,P1Y,PKM,6,2009,44219.152266578,NA
GBR,T-PASS-RD-BUS,P1Y,PKM,6,2010,44723.40623386,NA
GBR,T-PASS-RD-BUS,P1Y,PKM,6,2011,42607.020027267,NA
GBR,T-PASS-RD-BUS,P1Y,PKM,6,2012,42226.389866547,NA
GBR,T-PASS-RD-BUS,P1Y,PKM,6,2013,40381.516480213,NA
GBR,T-PASS-RD-BUS,P1Y,PKM,6,2014,39617.897343081,NA
GBR,T-PASS-RD-BUS,P1Y,PKM,6,2015,39366.880151348,NA
GBR,T-PASS-RD-BUS,P1Y,PKM,6,2016,34364.239151523,NA
GBR,T-PASS-RD-BUS,P1Y,PKM,6,2017,37978.844989944,NA
GBR,T-PASS-RD-BUS,P1Y,PKM,6,2018,35267.40274046,NA
LVA,T-PASS-RD-TOT,P1Y,PKM,6,2004,2655,NA
LVA,T-PASS-RD-TOT,P1Y,PKM,6,2005,2891,NA
LVA,T-PASS-RD-TOT,P1Y,PKM,6,2006,2800,NA
LVA,T-PASS-RD-TOT,P1Y,PKM,6,2007,2644,NA
LVA,T-PASS-RD-TOT,P1Y,PKM,6,2008,2517,NA
LVA,T-PASS-RD-TOT,P1Y,PKM,6,2009,2143,NA
LVA,T-PASS-RD-TOT,P1Y,PKM,6,2010,2311,NA
LVA,T-PASS-RD-TOT,P1Y,PKM,6,2011,2412,NA
LVA,T-PASS-RD-TOT,P1Y,PKM,6,2012,2358,NA
LVA,T-PASS-RD-TOT,P1Y,PKM,6,2013,2325,NA
LVA,T-PASS-RD-TOT,P1Y,PKM,6,2014,2345,NA
LVA,T-PASS-RD-TOT,P1Y,PKM,6,2015,2232,NA
LVA,T-PASS-RD-TOT,P1Y,PKM,6,2016,2187,NA
LVA,T-PASS-RD-TOT,P1Y,PKM,6,2017,2146,NA
LVA,T-PASS-RD-TOT,P1Y,PKM,6,2018,2156,NA
LVA,T-PASS-RD-TOT,P1Y,PKM,6,2019,2191,NA
ALB,T-PASS-RD-CAR,P1Y,PKM,6,2004,6340,E
ALB,T-PASS-RD-CAR,P1Y,PKM,6,2005,6645,E
ALB,T-PASS-RD-CAR,P1Y,PKM,6,2006,6870,E
ALB,T-PASS-RD-CAR,P1Y,PKM,6,2007,6377,E
ALB,T-PASS-RD-CAR,P1Y,PKM,6,2008,5647,E
ALB,T-PASS-RD-CAR,P1Y,PKM,6,2009,6068,E
ALB,T-PASS-RD-CAR,P1Y,PKM,6,2010,5535,E
ALB,T-PASS-RD-CAR,P1Y,PKM,6,2011,6726,NA
ALB,T-PASS-RD-CAR,P1Y,PKM,6,2012,6654,NA
ALB,T-PASS-RD-CAR,P1Y,PKM,6,2013,7587,NA
CHN,T-PASS-RD-BUS,P1Y,PKM,6,2014,1099680,NA
CHN,T-PASS-RD-BUS,P1Y,PKM,6,2015,1074270,NA
CHN,T-PASS-RD-BUS,P1Y,PKM,6,2016,1022870,NA
CHN,T-PASS-RD-BUS,P1Y,PKM,6,2017,976520,NA
CHN,T-PASS-RD-BUS,P1Y,PKM,6,2018,927970,NA
NOR,T-PASS-RD-CAR,P1Y,PKM,6,2004,52606,NA
NOR,T-PASS-RD-CAR,P1Y,PKM,6,2005,52400,NA
NOR,T-PASS-RD-CAR,P1Y,PKM,6,2006,53302,NA
NOR,T-PASS-RD-CAR,P1Y,PKM,6,2007,54866,NA
NOR,T-PASS-RD-CAR,P1Y,PKM,6,2008,55956,NA
NOR,T-PASS-RD-CAR,P1Y,PKM,6,2009,56536,NA
NOR,T-PASS-RD-CAR,P1Y,PKM,6,2010,57087,NA
NOR,T-PASS-RD-CAR,P1Y,PKM,6,2011,58029,NA
NOR,T-PASS-RD-CAR,P1Y,PKM,6,2012,58701,NA
NOR,T-PASS-RD-CAR,P1Y,PKM,6,2013,59407,NA
NOR,T-PASS-RD-CAR,P1Y,PKM,6,2014,61288,NA
NOR,T-PASS-RD-CAR,P1Y,PKM,6,2015,62391,NA
NOR,T-PASS-RD-CAR,P1Y,PKM,6,2016,62630,NA
NOR,T-PASS-RD-CAR,P1Y,PKM,6,2017,63828,NA
NOR,T-PASS-RD-CAR,P1Y,PKM,6,2018,64014,NA
NOR,T-PASS-RD-CAR,P1Y,PKM,6,2019,64192,NA
AUT,T-PASS-RL-TOT,P1Y,PKM,6,2004,8295,NA
AUT,T-PASS-RL-TOT,P1Y,PKM,6,2005,8470,NA
AUT,T-PASS-RL-TOT,P1Y,PKM,6,2006,9296,B
AUT,T-PASS-RL-TOT,P1Y,PKM,6,2007,9580,NA
AUT,T-PASS-RL-TOT,P1Y,PKM,6,2008,10837,NA
AUT,T-PASS-RL-TOT,P1Y,PKM,6,2009,10653,NA
AUT,T-PASS-RL-TOT,P1Y,PKM,6,2010,10737,NA
AUT,T-PASS-RL-TOT,P1Y,PKM,6,2011,10875,NA
AUT,T-PASS-RL-TOT,P1Y,PKM,6,2012,11323,NA
AUT,T-PASS-RL-TOT,P1Y,PKM,6,2013,11915,NA
AUT,T-PASS-RL-TOT,P1Y,PKM,6,2014,12092,NA
AUT,T-PASS-RL-TOT,P1Y,PKM,6,2015,12208,NA
AUT,T-PASS-RL-TOT,P1Y,PKM,6,2016,12578,NA
AUT,T-PASS-RL-TOT,P1Y,PKM,6,2017,12656.7,NA
AUT,T-PASS-RL-TOT,P1Y,PKM,6,2018,13204.7,NA
AUT,T-PASS-RL-TOT,P1Y,PKM,6,2019,13350,NA
CZE,T-PASS-RD-TOT,P1Y,PKM,6,2004,76086,NA
CZE,T-PASS-RD-TOT,P1Y,PKM,6,2005,77248,NA
CZE,T-PASS-RD-TOT,P1Y,PKM,6,2006,79131,NA
CZE,T-PASS-RD-TOT,P1Y,PKM,6,2007,81059,NA
CZE,T-PASS-RD-TOT,P1Y,PKM,6,2008,81749,NA
CZE,T-PASS-RD-TOT,P1Y,PKM,6,2009,81784,NA
CZE,T-PASS-RD-TOT,P1Y,PKM,6,2010,74386,B
CZE,T-PASS-RD-TOT,P1Y,PKM,6,2011,74757,NA
CZE,T-PASS-RD-TOT,P1Y,PKM,6,2012,73275,NA
CZE,T-PASS-RD-TOT,P1Y,PKM,6,2013,73676,NA
CZE,T-PASS-RD-TOT,P1Y,PKM,6,2014,76270,NA
CZE,T-PASS-RD-TOT,P1Y,PKM,6,2015,79700.9,NA
CZE,T-PASS-RD-TOT,P1Y,PKM,6,2016,82512.1,NA
CZE,T-PASS-RD-TOT,P1Y,PKM,6,2017,85504.8,NA
CZE,T-PASS-RD-TOT,P1Y,PKM,6,2018,88921.4,NA
CZE,T-PASS-RD-TOT,P1Y,PKM,6,2019,91726,NA
GRC,T-PASS-RD-BUS,P1Y,PKM,6,2004,6193,E
GRC,T-PASS-RD-BUS,P1Y,PKM,6,2005,6226,E
GRC,T-PASS-RD-BUS,P1Y,PKM,6,2006,6069,E
GRC,T-PASS-RD-BUS,P1Y,PKM,6,2007,6253,E
GRC,T-PASS-RD-BUS,P1Y,PKM,6,2008,6287,E
KOR,T-PASS-RL-TOT,P1Y,PKM,6,2004,52749,NA
KOR,T-PASS-RL-TOT,P1Y,PKM,6,2005,54641,NA
KOR,T-PASS-RL-TOT,P1Y,PKM,6,2006,55526,NA
KOR,T-PASS-RL-TOT,P1Y,PKM,6,2007,55730,NA
KOR,T-PASS-RL-TOT,P1Y,PKM,6,2008,56766,NA
KOR,T-PASS-RL-TOT,P1Y,PKM,6,2009,55489,NA
KOR,T-PASS-RL-TOT,P1Y,PKM,6,2010,58381,NA
KOR,T-PASS-RL-TOT,P1Y,PKM,6,2011,63044,NA
KOR,T-PASS-RL-TOT,P1Y,PKM,6,2012,70079,NA
KOR,T-PASS-RL-TOT,P1Y,PKM,6,2013,66353,NA
KOR,T-PASS-RL-TOT,P1Y,PKM,6,2014,67860,NA
KOR,T-PASS-RL-TOT,P1Y,PKM,6,2015,68371,NA
KOR,T-PASS-RL-TOT,P1Y,PKM,6,2016,86871,NA
KOR,T-PASS-RL-TOT,P1Y,PKM,6,2017,89964,NA
KOR,T-PASS-RL-TOT,P1Y,PKM,6,2018,92285,NA
KOR,T-PASS-RL-TOT,P1Y,PKM,6,2019,93887,NA
SVK,T-PASS-RL-TOT,P1Y,PKM,6,2004,2228,NA
SVK,T-PASS-RL-TOT,P1Y,PKM,6,2005,2182,NA
SVK,T-PASS-RL-TOT,P1Y,PKM,6,2006,2213,NA
SVK,T-PASS-RL-TOT,P1Y,PKM,6,2007,2165,NA
SVK,T-PASS-RL-TOT,P1Y,PKM,6,2008,2296,NA
SVK,T-PASS-RL-TOT,P1Y,PKM,6,2009,2264,NA
SVK,T-PASS-RL-TOT,P1Y,PKM,6,2010,2309,NA
SVK,T-PASS-RL-TOT,P1Y,PKM,6,2011,2431,NA
SVK,T-PASS-RL-TOT,P1Y,PKM,6,2012,2459,NA
SVK,T-PASS-RL-TOT,P1Y,PKM,6,2013,2485,NA
SVK,T-PASS-RL-TOT,P1Y,PKM,6,2014,2583,NA
SVK,T-PASS-RL-TOT,P1Y,PKM,6,2015,3411,NA
SVK,T-PASS-RL-TOT,P1Y,PKM,6,2016,3595,NA
SVK,T-PASS-RL-TOT,P1Y,PKM,6,2017,3873,NA
SVK,T-PASS-RL-TOT,P1Y,PKM,6,2018,3915,NA
SVK,T-PASS-RL-TOT,P1Y,PKM,6,2019,4093,NA
PRT,T-PASS-RD-TOT,P1Y,PKM,6,2004,97809,E
PRT,T-PASS-RD-TOT,P1Y,PKM,6,2005,97518,E
PRT,T-PASS-RD-TOT,P1Y,PKM,6,2006,97202,E
PRT,T-PASS-RD-TOT,P1Y,PKM,6,2007,97722,E
PRT,T-PASS-RD-TOT,P1Y,PKM,6,2008,96756,E
NLD,T-PASS-RD-CAR,P1Y,PKM,6,2004,151500,NA
NLD,T-PASS-RD-CAR,P1Y,PKM,6,2005,148800,NA
NLD,T-PASS-RD-CAR,P1Y,PKM,6,2006,148000,NA
NLD,T-PASS-RD-CAR,P1Y,PKM,6,2007,150500,NA
NLD,T-PASS-RD-CAR,P1Y,PKM,6,2008,147044,E
NLD,T-PASS-RD-CAR,P1Y,PKM,6,2010,144200,B
NLD,T-PASS-RD-CAR,P1Y,PKM,6,2011,144400,NA
NLD,T-PASS-RD-CAR,P1Y,PKM,6,2012,139600,NA
NLD,T-PASS-RD-CAR,P1Y,PKM,6,2013,145400,NA
NLD,T-PASS-RD-CAR,P1Y,PKM,6,2014,145000,NA
NLD,T-PASS-RD-CAR,P1Y,PKM,6,2015,139500,NA
NLD,T-PASS-RD-CAR,P1Y,PKM,6,2016,140800,NA
NLD,T-PASS-RD-CAR,P1Y,PKM,6,2017,138700,NA
NLD,T-PASS-RD-CAR,P1Y,PKM,6,2018,144700,B
ESP,T-PASS-RD-BUS,P1Y,PKM,6,2004,53458,NA
ESP,T-PASS-RD-BUS,P1Y,PKM,6,2005,53176,NA
ESP,T-PASS-RD-BUS,P1Y,PKM,6,2006,49369,NA
ESP,T-PASS-RD-BUS,P1Y,PKM,6,2007,59163,NA
ESP,T-PASS-RD-BUS,P1Y,PKM,6,2008,60864,NA
ESP,T-PASS-RD-BUS,P1Y,PKM,6,2009,57043,NA
ESP,T-PASS-RD-BUS,P1Y,PKM,6,2010,50902,NA
ESP,T-PASS-RD-BUS,P1Y,PKM,6,2011,55742,NA
ESP,T-PASS-RD-BUS,P1Y,PKM,6,2012,54531,NA
ESP,T-PASS-RD-BUS,P1Y,PKM,6,2013,53836,NA
ESP,T-PASS-RD-BUS,P1Y,PKM,6,2014,39469,NA
ESP,T-PASS-RD-BUS,P1Y,PKM,6,2015,46389,NA
ESP,T-PASS-RD-BUS,P1Y,PKM,6,2016,47763,NA
ESP,T-PASS-RD-BUS,P1Y,PKM,6,2017,30510,NA
ESP,T-PASS-RD-BUS,P1Y,PKM,6,2018,32188,NA
IND,T-PASS-RD-TOT,P1Y,PKM,6,2004,3469000,NA
IND,T-PASS-RD-TOT,P1Y,PKM,6,2005,4252000,NA
IND,T-PASS-RD-TOT,P1Y,PKM,6,2006,4657000,NA
IND,T-PASS-RD-TOT,P1Y,PKM,6,2007,5482000,NA
IND,T-PASS-RD-TOT,P1Y,PKM,6,2008,6182000,NA
IND,T-PASS-RD-TOT,P1Y,PKM,6,2009,7192000,NA
IND,T-PASS-RD-TOT,P1Y,PKM,6,2010,8409000,NA
IND,T-PASS-RD-TOT,P1Y,PKM,6,2011,9478000,NA
IND,T-PASS-RD-TOT,P1Y,PKM,6,2012,10393000,NA
IND,T-PASS-RD-TOT,P1Y,PKM,6,2013,11756000,NA
IND,T-PASS-RD-TOT,P1Y,PKM,6,2014,13403000,NA
IND,T-PASS-RD-TOT,P1Y,PKM,6,2015,15415000,NA
IND,T-PASS-RD-TOT,P1Y,PKM,6,2016,17496000,E
IND,T-PASS-RD-TOT,P1Y,PKM,6,2017,19718000,E
DEU,T-PASS-RD-CAR,P1Y,PKM,6,2004,868700,NA
DEU,T-PASS-RD-CAR,P1Y,PKM,6,2005,856900,NA
DEU,T-PASS-RD-CAR,P1Y,PKM,6,2006,863300,NA
DEU,T-PASS-RD-CAR,P1Y,PKM,6,2007,866500,NA
DEU,T-PASS-RD-CAR,P1Y,PKM,6,2008,871300,NA
DEU,T-PASS-RD-CAR,P1Y,PKM,6,2009,881100,NA
DEU,T-PASS-RD-CAR,P1Y,PKM,6,2010,884800,NA
DEU,T-PASS-RD-CAR,P1Y,PKM,6,2011,894400,NA
DEU,T-PASS-RD-CAR,P1Y,PKM,6,2012,896300,NA
DEU,T-PASS-RD-CAR,P1Y,PKM,6,2013,903100,NA
DEU,T-PASS-RD-CAR,P1Y,PKM,6,2014,916400,NA
DEU,T-PASS-RD-CAR,P1Y,PKM,6,2015,927000,NA
DEU,T-PASS-RD-CAR,P1Y,PKM,6,2016,946300,NA
DEU,T-PASS-RD-CAR,P1Y,PKM,6,2017,920900,B
DEU,T-PASS-RD-CAR,P1Y,PKM,6,2018,920200,P
EST,T-PASS-RL-TOT,P1Y,PKM,6,2004,192,NA
EST,T-PASS-RL-TOT,P1Y,PKM,6,2005,247,NA
EST,T-PASS-RL-TOT,P1Y,PKM,6,2006,256,NA
EST,T-PASS-RL-TOT,P1Y,PKM,6,2007,272,NA
EST,T-PASS-RL-TOT,P1Y,PKM,6,2008,274,NA
EST,T-PASS-RL-TOT,P1Y,PKM,6,2009,249,NA
EST,T-PASS-RL-TOT,P1Y,PKM,6,2010,248,NA
EST,T-PASS-RL-TOT,P1Y,PKM,6,2011,241,NA
EST,T-PASS-RL-TOT,P1Y,PKM,6,2012,236,NA
EST,T-PASS-RL-TOT,P1Y,PKM,6,2013,225,NA
EST,T-PASS-RL-TOT,P1Y,PKM,6,2014,282,NA
EST,T-PASS-RL-TOT,P1Y,PKM,6,2015,289,NA
EST,T-PASS-RL-TOT,P1Y,PKM,6,2016,316,NA
EST,T-PASS-RL-TOT,P1Y,PKM,6,2017,367,NA
EST,T-PASS-RL-TOT,P1Y,PKM,6,2018,417,NA
EST,T-PASS-RL-TOT,P1Y,PKM,6,2019,392,NA
BGR,T-PASS-RD-BUS,P1Y,PKM,6,2004,12057,NA
BGR,T-PASS-RD-BUS,P1Y,PKM,6,2005,12289,NA
BGR,T-PASS-RD-BUS,P1Y,PKM,6,2006,12039,NA
