COUNTRY,INDICATOR,NUTRIENTS,TIME_FORMAT,UNIT,POWERCODE,obsTime,obsValue,OBS_STATUS
JPN,C211,NITROGEN,P1Y,TONNE,0,2011,150942.022,NA
JPN,C211,NITROGEN,P1Y,TONNE,0,2012,155540.87,NA
JPN,C211,NITROGEN,P1Y,TONNE,0,2013,155673.491,NA
JPN,C211,NITROGEN,P1Y,TONNE,0,2014,153574.07,NA
JPN,C211,NITROGEN,P1Y,TONNE,0,2015,149799.528,NA
JPN,C211,NITROGEN,P1Y,TONNE,0,2016,146073.538,NA
JPN,C211,NITROGEN,P1Y,TONNE,0,2017,145342.078,NA
ISL,A13,NITROGEN,P1Y,TONNE,0,2004,4159.392,NA
ISL,A13,NITROGEN,P1Y,TONNE,0,2005,4155.742,NA
ISL,A13,NITROGEN,P1Y,TONNE,0,2006,4162.331,NA
ISL,A13,NITROGEN,P1Y,TONNE,0,2007,4155.761,NA
ISL,A13,NITROGEN,P1Y,TONNE,0,2008,4184.154,NA
ISL,A13,NITROGEN,P1Y,TONNE,0,2009,4291.037,NA
ISL,A13,NITROGEN,P1Y,TONNE,0,2010,4377.613,NA
ISL,A13,NITROGEN,P1Y,TONNE,0,2011,4342.471,NA
ISL,A13,NITROGEN,P1Y,TONNE,0,2012,4356.095,NA
ISL,A13,NITROGEN,P1Y,TONNE,0,2013,4428.173,NA
ISL,A13,NITROGEN,P1Y,TONNE,0,2014,4454.967,NA
ISL,A13,NITROGEN,P1Y,TONNE,0,2015,4384.79,NA
ISL,A13,NITROGEN,P1Y,TONNE,0,2016,4333.653,NA
ISL,A13,NITROGEN,P1Y,TONNE,0,2017,4196.339,NA
ISL,A13,NITROGEN,P1Y,TONNE,0,2018,3961.745,NA
AUS,F11,PHOSPHORUS,P1Y,TONNE,0,2004,486948,NA
AUS,F11,PHOSPHORUS,P1Y,TONNE,0,2005,457908,NA
AUS,F11,PHOSPHORUS,P1Y,TONNE,0,2006,430320,NA
AUS,F11,PHOSPHORUS,P1Y,TONNE,0,2007,432168,NA
AUS,F11,PHOSPHORUS,P1Y,TONNE,0,2008,360052,NA
AUS,F11,PHOSPHORUS,P1Y,TONNE,0,2009,282040,NA
AUS,F11,PHOSPHORUS,P1Y,TONNE,0,2010,359392,NA
AUS,F11,PHOSPHORUS,P1Y,TONNE,0,2011,384120,NA
AUS,F11,PHOSPHORUS,P1Y,TONNE,0,2012,353188,NA
AUS,F11,PHOSPHORUS,P1Y,TONNE,0,2013,359040,NA
AUS,F11,PHOSPHORUS,P1Y,TONNE,0,2014,404184,NA
AUS,F11,PHOSPHORUS,P1Y,TONNE,0,2015,424028,NA
AUS,F11,PHOSPHORUS,P1Y,TONNE,0,2016,391380,NA
AUS,F11,PHOSPHORUS,P1Y,TONNE,0,2017,359700,NA
NZL,L111,PHOSPHORUS,P1Y,TONNE,0,2004,3671.33,NA
NZL,L111,PHOSPHORUS,P1Y,TONNE,0,2005,3391.48,NA
NZL,L111,PHOSPHORUS,P1Y,TONNE,0,2006,3294.11,NA
NZL,L111,PHOSPHORUS,P1Y,TONNE,0,2007,3357.5,NA
NZL,L111,PHOSPHORUS,P1Y,TONNE,0,2008,3290.78,NA
NZL,L111,PHOSPHORUS,P1Y,TONNE,0,2009,3324.1,NA
NZL,L111,PHOSPHORUS,P1Y,TONNE,0,2010,3299.76,NA
NZL,L111,PHOSPHORUS,P1Y,TONNE,0,2011,3289.59,NA
NZL,L111,PHOSPHORUS,P1Y,TONNE,0,2012,3241.85,NA
NZL,L111,PHOSPHORUS,P1Y,TONNE,0,2013,3211.22,NA
NZL,L111,PHOSPHORUS,P1Y,TONNE,0,2014,3214.96,NA
NZL,L111,PHOSPHORUS,P1Y,TONNE,0,2015,3136,NA
NZL,L111,PHOSPHORUS,P1Y,TONNE,0,2016,3085.14,NA
NZL,L111,PHOSPHORUS,P1Y,TONNE,0,2017,3115.09,NA
NZL,L111,PHOSPHORUS,P1Y,TONNE,0,2018,3072.22,NA
MEX,I0,NITROGEN,P1Y,TONNE,0,2004,6077611.285,NA
MEX,I0,NITROGEN,P1Y,TONNE,0,2005,6019318.943,NA
MEX,I0,NITROGEN,P1Y,TONNE,0,2006,6061713.65,NA
MEX,I0,NITROGEN,P1Y,TONNE,0,2007,6209501.709,NA
MEX,I0,NITROGEN,P1Y,TONNE,0,2008,6018689.981,NA
MEX,I0,NITROGEN,P1Y,TONNE,0,2009,6075048.106,NA
MEX,I0,NITROGEN,P1Y,TONNE,0,2010,6190583.711,NA
MEX,I0,NITROGEN,P1Y,TONNE,0,2011,6138788.748,NA
MEX,I0,NITROGEN,P1Y,TONNE,0,2012,6168323.338,NA
MEX,I0,NITROGEN,P1Y,TONNE,0,2013,6530885.698,NA
MEX,I0,NITROGEN,P1Y,TONNE,0,2014,6570963.731,NA
MEX,I0,NITROGEN,P1Y,TONNE,0,2015,6416599.871,NA
MEX,I0,NITROGEN,P1Y,TONNE,0,2016,6735190.739,NA
MEX,I0,NITROGEN,P1Y,TONNE,0,2017,6829051.091,NA
JPN,A11,NITROGEN,P1Y,TONNE,0,2004,283735.76,NA
JPN,A11,NITROGEN,P1Y,TONNE,0,2005,278270.834,NA
JPN,A11,NITROGEN,P1Y,TONNE,0,2006,277126.925,NA
JPN,A11,NITROGEN,P1Y,TONNE,0,2007,275821.695,NA
JPN,A11,NITROGEN,P1Y,TONNE,0,2008,276287.028,NA
JPN,A11,NITROGEN,P1Y,TONNE,0,2009,275291.903,NA
JPN,A11,NITROGEN,P1Y,TONNE,0,2010,271942.445,NA
JPN,A11,NITROGEN,P1Y,TONNE,0,2011,263164.777,NA
JPN,A11,NITROGEN,P1Y,TONNE,0,2012,260505.487,NA
JPN,A11,NITROGEN,P1Y,TONNE,0,2013,254291.609,NA
JPN,A11,NITROGEN,P1Y,TONNE,0,2014,247672.511,NA
JPN,A11,NITROGEN,P1Y,TONNE,0,2015,241111.61,NA
JPN,A11,NITROGEN,P1Y,TONNE,0,2016,239218.89,NA
JPN,A11,NITROGEN,P1Y,TONNE,0,2017,238204.03,NA
TUR,C000,PHOSPHORUS,P1Y,TONNE,0,2004,22204.856,NA
TUR,C000,PHOSPHORUS,P1Y,TONNE,0,2005,23446.61,NA
TUR,C000,PHOSPHORUS,P1Y,TONNE,0,2006,23078.5,NA
TUR,C000,PHOSPHORUS,P1Y,TONNE,0,2007,22935.572,NA
TUR,C000,PHOSPHORUS,P1Y,TONNE,0,2008,24146.531,NA
TUR,C000,PHOSPHORUS,P1Y,TONNE,0,2009,24581.909,NA
TUR,C000,PHOSPHORUS,P1Y,TONNE,0,2010,25137.44,NA
TUR,C000,PHOSPHORUS,P1Y,TONNE,0,2011,26217.941,NA
TUR,C000,PHOSPHORUS,P1Y,TONNE,0,2012,27039.934,NA
TUR,C000,PHOSPHORUS,P1Y,TONNE,0,2013,26743.062,NA
TUR,C000,PHOSPHORUS,P1Y,TONNE,0,2014,26434.039,NA
TUR,C000,PHOSPHORUS,P1Y,TONNE,0,2015,27627.577,NA
TUR,C000,PHOSPHORUS,P1Y,TONNE,0,2016,28670.745,NA
TUR,C000,PHOSPHORUS,P1Y,TONNE,0,2017,29714.596,NA
TUR,C000,PHOSPHORUS,P1Y,TONNE,0,2018,29213.145,NA
USA,B0,PHOSPHORUS,P1Y,TONNE,0,2004,1376721.457,NA
USA,B0,PHOSPHORUS,P1Y,TONNE,0,2005,1393167.08,NA
USA,B0,PHOSPHORUS,P1Y,TONNE,0,2006,1426514.326,NA
USA,B0,PHOSPHORUS,P1Y,TONNE,0,2007,1356400.009,NA
USA,B0,PHOSPHORUS,P1Y,TONNE,0,2008,1210267.652,NA
USA,B0,PHOSPHORUS,P1Y,TONNE,0,2009,560328.758,NA
USA,B0,PHOSPHORUS,P1Y,TONNE,0,2010,1063323.641,NA
USA,B0,PHOSPHORUS,P1Y,TONNE,0,2011,1216254.308,NA
USA,B0,PHOSPHORUS,P1Y,TONNE,0,2012,1271747.483,NA
USA,B0,PHOSPHORUS,P1Y,TONNE,0,2013,1137176.563,NA
USA,B0,PHOSPHORUS,P1Y,TONNE,0,2014,971789.636,NA
USA,B0,PHOSPHORUS,P1Y,TONNE,0,2015,1128243.705,NA
USA,B0,PHOSPHORUS,P1Y,TONNE,0,2016,951883.363,NA
USA,B0,PHOSPHORUS,P1Y,TONNE,0,2017,1173586.899,NA
CAN,A14,PHOSPHORUS,P1Y,TONNE,0,2004,19530.912,NA
CAN,A14,PHOSPHORUS,P1Y,TONNE,0,2005,18815.921,NA
CAN,A14,PHOSPHORUS,P1Y,TONNE,0,2006,18747.037,NA
CAN,A14,PHOSPHORUS,P1Y,TONNE,0,2007,18771.947,NA
CAN,A14,PHOSPHORUS,P1Y,TONNE,0,2008,18796.857,NA
CAN,A14,PHOSPHORUS,P1Y,TONNE,0,2009,18821.767,NA
CAN,A14,PHOSPHORUS,P1Y,TONNE,0,2010,18846.678,NA
CAN,A14,PHOSPHORUS,P1Y,TONNE,0,2011,19370.538,NA
CAN,A14,PHOSPHORUS,P1Y,TONNE,0,2012,19695.828,NA
CAN,A14,PHOSPHORUS,P1Y,TONNE,0,2013,20021.118,NA
CAN,A14,PHOSPHORUS,P1Y,TONNE,0,2014,20346.408,NA
CAN,A14,PHOSPHORUS,P1Y,TONNE,0,2015,20671.698,NA
CAN,A14,PHOSPHORUS,P1Y,TONNE,0,2016,20996.989,NA
CAN,A14,PHOSPHORUS,P1Y,TONNE,0,2017,20996.989,NA
CAN,A14,PHOSPHORUS,P1Y,TONNE,0,2018,20996.989,NA
TUR,O1,NITROGEN,P1Y,TONNE,0,2004,623680.752,NA
TUR,O1,NITROGEN,P1Y,TONNE,0,2005,629896.232,NA
TUR,O1,NITROGEN,P1Y,TONNE,0,2006,636384.016,NA
TUR,O1,NITROGEN,P1Y,TONNE,0,2007,639194.261,NA
TUR,O1,NITROGEN,P1Y,TONNE,0,2008,622743.729,NA
TUR,O1,NITROGEN,P1Y,TONNE,0,2009,623393.375,NA
TUR,O1,NITROGEN,P1Y,TONNE,0,2010,618079.681,NA
TUR,O1,NITROGEN,P1Y,TONNE,0,2011,604637.302,NA
TUR,O1,NITROGEN,P1Y,TONNE,0,2012,632857.206,NA
TUR,O1,NITROGEN,P1Y,TONNE,0,2013,626854.865,NA
TUR,O1,NITROGEN,P1Y,TONNE,0,2014,637793.525,NA
TUR,O1,NITROGEN,P1Y,TONNE,0,2015,626137.145,NA
TUR,O1,NITROGEN,P1Y,TONNE,0,2016,623221.285,NA
TUR,O1,NITROGEN,P1Y,TONNE,0,2017,627659.902,NA
TUR,O1,NITROGEN,P1Y,TONNE,0,2018,628297.782,NA
MEX,C1,NITROGEN,P1Y,TONNE,0,2004,8844.677,NA
MEX,C1,NITROGEN,P1Y,TONNE,0,2005,8555.37,NA
MEX,C1,NITROGEN,P1Y,TONNE,0,2006,9342.373,NA
MEX,C1,NITROGEN,P1Y,TONNE,0,2007,9368.676,NA
MEX,C1,NITROGEN,P1Y,TONNE,0,2008,9422.413,NA
MEX,C1,NITROGEN,P1Y,TONNE,0,2009,8882.528,NA
MEX,C1,NITROGEN,P1Y,TONNE,0,2010,8916.057,NA
MEX,C1,NITROGEN,P1Y,TONNE,0,2011,8386.835,NA
MEX,C1,NITROGEN,P1Y,TONNE,0,2012,8621.827,NA
MEX,C1,NITROGEN,P1Y,TONNE,0,2013,8781.677,NA
MEX,C1,NITROGEN,P1Y,TONNE,0,2014,8781.677,NA
MEX,C1,NITROGEN,P1Y,TONNE,0,2015,8781.677,NA
MEX,C1,NITROGEN,P1Y,TONNE,0,2016,8781.677,NA
MEX,C1,NITROGEN,P1Y,TONNE,0,2017,8781.677,NA
CAN,C212,PHOSPHORUS,P1Y,TONNE,0,2004,93251.259,NA
CAN,C212,PHOSPHORUS,P1Y,TONNE,0,2005,111848.43,NA
CAN,C212,PHOSPHORUS,P1Y,TONNE,0,2006,108748.929,NA
CAN,C212,PHOSPHORUS,P1Y,TONNE,0,2007,107902.126,NA
CAN,C212,PHOSPHORUS,P1Y,TONNE,0,2008,140600.552,NA
CAN,C212,PHOSPHORUS,P1Y,TONNE,0,2009,144868.836,NA
CAN,C212,PHOSPHORUS,P1Y,TONNE,0,2010,146119.748,NA
CAN,C212,PHOSPHORUS,P1Y,TONNE,0,2011,162015.579,NA
CAN,C212,PHOSPHORUS,P1Y,TONNE,0,2012,159819.532,NA
CAN,C212,PHOSPHORUS,P1Y,TONNE,0,2013,204842.236,NA
CAN,C212,PHOSPHORUS,P1Y,TONNE,0,2014,190691.16,NA
CAN,C212,PHOSPHORUS,P1Y,TONNE,0,2015,210960.351,NA
CAN,C212,PHOSPHORUS,P1Y,TONNE,0,2016,221515.951,NA
CAN,C212,PHOSPHORUS,P1Y,TONNE,0,2017,243148.255,NA
CAN,C212,PHOSPHORUS,P1Y,TONNE,0,2018,231359.134,NA
KOR,L111,NITROGEN,P1Y,TONNE,0,2004,17114.534,NA
KOR,L111,NITROGEN,P1Y,TONNE,0,2005,16999.155,NA
KOR,L111,NITROGEN,P1Y,TONNE,0,2006,16766.477,NA
KOR,L111,NITROGEN,P1Y,TONNE,0,2007,16585.469,NA
KOR,L111,NITROGEN,P1Y,TONNE,0,2008,16378.135,NA
KOR,L111,NITROGEN,P1Y,TONNE,0,2009,16170.7,NA
KOR,L111,NITROGEN,P1Y,TONNE,0,2010,15961.4,NA
KOR,L111,NITROGEN,P1Y,TONNE,0,2011,15806.7,NA
KOR,L111,NITROGEN,P1Y,TONNE,0,2012,16088.8,NA
KOR,L111,NITROGEN,P1Y,TONNE,0,2013,15915.9,NA
KOR,L111,NITROGEN,P1Y,TONNE,0,2014,15716.728,NA
KOR,L111,NITROGEN,P1Y,TONNE,0,2015,15597.4,NA
KOR,L111,NITROGEN,P1Y,TONNE,0,2016,15270.264,NA
KOR,L111,NITROGEN,P1Y,TONNE,0,2017,15058.571,NA
AUS,C217,NITROGEN,P1Y,TONNE,0,2004,296321.702,NA
AUS,C217,NITROGEN,P1Y,TONNE,0,2005,294450.127,NA
AUS,C217,NITROGEN,P1Y,TONNE,0,2006,288263.694,NA
AUS,C217,NITROGEN,P1Y,TONNE,0,2007,255413.82,NA
AUS,C217,NITROGEN,P1Y,TONNE,0,2008,244621.015,NA
AUS,C217,NITROGEN,P1Y,TONNE,0,2009,245214.512,NA
AUS,C217,NITROGEN,P1Y,TONNE,0,2010,199180.156,NA
AUS,C217,NITROGEN,P1Y,TONNE,0,2011,211312.147,NA
AUS,C217,NITROGEN,P1Y,TONNE,0,2012,224133.645,NA
AUS,C217,NITROGEN,P1Y,TONNE,0,2013,247762.196,NA
AUS,C217,NITROGEN,P1Y,TONNE,0,2014,260559.807,NA
AUS,C217,NITROGEN,P1Y,TONNE,0,2015,271959.498,NA
AUS,C217,NITROGEN,P1Y,TONNE,0,2016,289816.363,NA
AUS,C217,NITROGEN,P1Y,TONNE,0,2017,269329.209,NA
KOR,B0,PHOSPHORUS,P1Y,TONNE,0,2004,94791.755,NA
KOR,B0,PHOSPHORUS,P1Y,TONNE,0,2005,98369.016,NA
KOR,B0,PHOSPHORUS,P1Y,TONNE,0,2006,74039.229,NA
KOR,B0,PHOSPHORUS,P1Y,TONNE,0,2007,91072.275,NA
KOR,B0,PHOSPHORUS,P1Y,TONNE,0,2008,72834.618,NA
KOR,B0,PHOSPHORUS,P1Y,TONNE,0,2009,71465.91,NA
KOR,B0,PHOSPHORUS,P1Y,TONNE,0,2010,70873.772,NA
KOR,B0,PHOSPHORUS,P1Y,TONNE,0,2011,69442.596,NA
KOR,B0,PHOSPHORUS,P1Y,TONNE,0,2012,76119.203,NA
KOR,B0,PHOSPHORUS,P1Y,TONNE,0,2013,74066.703,NA
KOR,B0,PHOSPHORUS,P1Y,TONNE,0,2014,73129.345,NA
KOR,B0,PHOSPHORUS,P1Y,TONNE,0,2015,71601.39,NA
KOR,B0,PHOSPHORUS,P1Y,TONNE,0,2016,77278.821,NA
KOR,B0,PHOSPHORUS,P1Y,TONNE,0,2017,75942.145,NA
TUR,A1,PHOSPHORUS,P1Y,TONNE,0,2004,250123.233,NA
TUR,A1,PHOSPHORUS,P1Y,TONNE,0,2005,258009.794,NA
TUR,A1,PHOSPHORUS,P1Y,TONNE,0,2006,265631.243,NA
TUR,A1,PHOSPHORUS,P1Y,TONNE,0,2007,259491.746,NA
TUR,A1,PHOSPHORUS,P1Y,TONNE,0,2008,249533.674,NA
TUR,A1,PHOSPHORUS,P1Y,TONNE,0,2009,239741.758,NA
TUR,A1,PHOSPHORUS,P1Y,TONNE,0,2010,254782.587,NA
TUR,A1,PHOSPHORUS,P1Y,TONNE,0,2011,275994.183,NA
TUR,A1,PHOSPHORUS,P1Y,TONNE,0,2012,306420.502,NA
TUR,A1,PHOSPHORUS,P1Y,TONNE,0,2013,321086.136,NA
TUR,A1,PHOSPHORUS,P1Y,TONNE,0,2014,328711.75,NA
TUR,A1,PHOSPHORUS,P1Y,TONNE,0,2015,328843.855,NA
TUR,A1,PHOSPHORUS,P1Y,TONNE,0,2016,331495.31,NA
TUR,A1,PHOSPHORUS,P1Y,TONNE,0,2017,366229.747,NA
TUR,A1,PHOSPHORUS,P1Y,TONNE,0,2018,386357.393,NA
USA,M1,PHOSPHORUS,P1Y,TONNE,0,2004,1998953.85,NA
USA,M1,PHOSPHORUS,P1Y,TONNE,0,2005,2020501.755,NA
USA,M1,PHOSPHORUS,P1Y,TONNE,0,2006,2037491.767,NA
USA,M1,PHOSPHORUS,P1Y,TONNE,0,2007,2051252.778,NA
USA,M1,PHOSPHORUS,P1Y,TONNE,0,2008,2068813.027,NA
USA,M1,PHOSPHORUS,P1Y,TONNE,0,2009,2010531.771,NA
USA,M1,PHOSPHORUS,P1Y,TONNE,0,2010,2005606.916,NA
USA,M1,PHOSPHORUS,P1Y,TONNE,0,2011,2000390.04,NA
USA,M1,PHOSPHORUS,P1Y,TONNE,0,2012,1981385.017,NA
USA,M1,PHOSPHORUS,P1Y,TONNE,0,2013,1972923.837,NA
USA,M1,PHOSPHORUS,P1Y,TONNE,0,2014,1953882.047,NA
USA,M1,PHOSPHORUS,P1Y,TONNE,0,2015,1980336.832,NA
USA,M1,PHOSPHORUS,P1Y,TONNE,0,2016,2021260.052,NA
USA,M1,PHOSPHORUS,P1Y,TONNE,0,2017,2055370.531,NA
AUS,A11,NITROGEN,P1Y,TONNE,0,2004,2035676.764,NA
AUS,A11,NITROGEN,P1Y,TONNE,0,2005,2062649.368,NA
AUS,A11,NITROGEN,P1Y,TONNE,0,2006,2101354.526,NA
AUS,A11,NITROGEN,P1Y,TONNE,0,2007,2064297.196,NA
AUS,A11,NITROGEN,P1Y,TONNE,0,2008,2042226.586,NA
AUS,A11,NITROGEN,P1Y,TONNE,0,2009,2056449.742,NA
AUS,A11,NITROGEN,P1Y,TONNE,0,2010,1980198.636,NA
AUS,A11,NITROGEN,P1Y,TONNE,0,2011,2085563.742,NA
AUS,A11,NITROGEN,P1Y,TONNE,0,2012,2111592.066,NA
AUS,A11,NITROGEN,P1Y,TONNE,0,2013,2152915.412,NA
AUS,A11,NITROGEN,P1Y,TONNE,0,2014,2137264.669,NA
AUS,A11,NITROGEN,P1Y,TONNE,0,2015,2018313.552,NA
AUS,A11,NITROGEN,P1Y,TONNE,0,2016,1841347.722,NA
AUS,A11,NITROGEN,P1Y,TONNE,0,2017,1930923.491,NA
CAN,A13,NITROGEN,P1Y,TONNE,0,2004,9654.85,NA
CAN,A13,NITROGEN,P1Y,TONNE,0,2005,9412.589,NA
CAN,A13,NITROGEN,P1Y,TONNE,0,2006,8973.981,NA
CAN,A13,NITROGEN,P1Y,TONNE,0,2007,8904.456,NA
CAN,A13,NITROGEN,P1Y,TONNE,0,2008,8810.942,NA
CAN,A13,NITROGEN,P1Y,TONNE,0,2009,8938.102,NA
CAN,A13,NITROGEN,P1Y,TONNE,0,2010,9080.193,NA
CAN,A13,NITROGEN,P1Y,TONNE,0,2011,9381.798,NA
CAN,A13,NITROGEN,P1Y,TONNE,0,2012,9421.99,NA
CAN,A13,NITROGEN,P1Y,TONNE,0,2013,9427.085,NA
CAN,A13,NITROGEN,P1Y,TONNE,0,2014,9235.842,NA
CAN,A13,NITROGEN,P1Y,TONNE,0,2015,9069.62,NA
CAN,A13,NITROGEN,P1Y,TONNE,0,2016,8969.075,NA
CAN,A13,NITROGEN,P1Y,TONNE,0,2017,8847.797,NA
CAN,A13,NITROGEN,P1Y,TONNE,0,2018,8988.187,NA
JPN,A14,PHOSPHORUS,P1Y,TONNE,0,2004,44229.63,NA
JPN,A14,PHOSPHORUS,P1Y,TONNE,0,2005,43962.255,NA
JPN,A14,PHOSPHORUS,P1Y,TONNE,0,2006,44144.01,NA
JPN,A14,PHOSPHORUS,P1Y,TONNE,0,2007,45501.73,NA
JPN,A14,PHOSPHORUS,P1Y,TONNE,0,2008,45042.57,NA
JPN,A14,PHOSPHORUS,P1Y,TONNE,0,2009,44815.51,NA
JPN,A14,PHOSPHORUS,P1Y,TONNE,0,2010,45214.398,NA
JPN,A14,PHOSPHORUS,P1Y,TONNE,0,2011,45613.285,NA
JPN,A14,PHOSPHORUS,P1Y,TONNE,0,2012,45971.468,NA
JPN,A14,PHOSPHORUS,P1Y,TONNE,0,2013,46093.39,NA
JPN,A14,PHOSPHORUS,P1Y,TONNE,0,2014,46591.84,NA
JPN,A14,PHOSPHORUS,P1Y,TONNE,0,2015,46619.08,NA
JPN,A14,PHOSPHORUS,P1Y,TONNE,0,2016,46645.98,NA
JPN,A14,PHOSPHORUS,P1Y,TONNE,0,2017,47176.08,NA
ISL,M1,PHOSPHORUS,P1Y,TONNE,0,2004,2864.124,NA
ISL,M1,PHOSPHORUS,P1Y,TONNE,0,2005,2907.982,NA
ISL,M1,PHOSPHORUS,P1Y,TONNE,0,2006,2949.407,NA
ISL,M1,PHOSPHORUS,P1Y,TONNE,0,2007,2976.889,NA
ISL,M1,PHOSPHORUS,P1Y,TONNE,0,2008,3008.09,NA
ISL,M1,PHOSPHORUS,P1Y,TONNE,0,2009,3056.681,NA
ISL,M1,PHOSPHORUS,P1Y,TONNE,0,2010,3065.587,NA
ISL,M1,PHOSPHORUS,P1Y,TONNE,0,2011,3054.122,NA
ISL,M1,PHOSPHORUS,P1Y,TONNE,0,2012,3035.204,NA
ISL,M1,PHOSPHORUS,P1Y,TONNE,0,2013,2991.329,NA
ISL,M1,PHOSPHORUS,P1Y,TONNE,0,2014,3059.764,NA
ISL,M1,PHOSPHORUS,P1Y,TONNE,0,2015,3053.461,NA
ISL,M1,PHOSPHORUS,P1Y,TONNE,0,2016,3022.515,NA
ISL,M1,PHOSPHORUS,P1Y,TONNE,0,2017,2952.33,NA
ISL,M1,PHOSPHORUS,P1Y,TONNE,0,2018,2856.46,NA
AUS,C21,PHOSPHORUS,P1Y,TONNE,0,2004,156429.789,NA
AUS,C21,PHOSPHORUS,P1Y,TONNE,0,2005,176683.344,NA
AUS,C21,PHOSPHORUS,P1Y,TONNE,0,2006,109541.978,NA
AUS,C21,PHOSPHORUS,P1Y,TONNE,0,2007,121001.155,NA
AUS,C21,PHOSPHORUS,P1Y,TONNE,0,2008,149716.346,NA
AUS,C21,PHOSPHORUS,P1Y,TONNE,0,2009,152548.449,NA
AUS,C21,PHOSPHORUS,P1Y,TONNE,0,2010,161757.267,NA
AUS,C21,PHOSPHORUS,P1Y,TONNE,0,2011,182853.573,NA
AUS,C21,PHOSPHORUS,P1Y,TONNE,0,2012,169485.453,NA
AUS,C21,PHOSPHORUS,P1Y,TONNE,0,2013,181829.143,NA
AUS,C21,PHOSPHORUS,P1Y,TONNE,0,2014,170709.656,NA
AUS,C21,PHOSPHORUS,P1Y,TONNE,0,2015,165607.627,NA
AUS,C21,PHOSPHORUS,P1Y,TONNE,0,2016,216663.618,NA
AUS,C21,PHOSPHORUS,P1Y,TONNE,0,2017,169822.533,NA
MEX,C211,PHOSPHORUS,P1Y,TONNE,0,2004,101612.391,NA
MEX,C211,PHOSPHORUS,P1Y,TONNE,0,2005,92059.558,NA
MEX,C211,PHOSPHORUS,P1Y,TONNE,0,2006,102085.094,NA
MEX,C211,PHOSPHORUS,P1Y,TONNE,0,2007,108700.959,NA
MEX,C211,PHOSPHORUS,P1Y,TONNE,0,2008,115410.999,NA
MEX,C211,PHOSPHORUS,P1Y,TONNE,0,2009,99782,NA
MEX,C211,PHOSPHORUS,P1Y,TONNE,0,2010,110364.659,NA
MEX,C211,PHOSPHORUS,P1Y,TONNE,0,2011,90515.619,NA
MEX,C211,PHOSPHORUS,P1Y,TONNE,0,2012,106158.287,NA
MEX,C211,PHOSPHORUS,P1Y,TONNE,0,2013,104831.094,NA
MEX,C211,PHOSPHORUS,P1Y,TONNE,0,2014,115503.209,NA
MEX,C211,PHOSPHORUS,P1Y,TONNE,0,2015,108961.556,NA
MEX,C211,PHOSPHORUS,P1Y,TONNE,0,2016,108961.556,NA
MEX,C211,PHOSPHORUS,P1Y,TONNE,0,2017,108961.556,NA
KOR,M21,PHOSPHORUS,P1Y,TONNE,0,2004,-11082.767,NA
KOR,M21,PHOSPHORUS,P1Y,TONNE,0,2005,-11091.773,NA
KOR,M21,PHOSPHORUS,P1Y,TONNE,0,2006,-11510.186,NA
KOR,M21,PHOSPHORUS,P1Y,TONNE,0,2007,-11401.74,NA
KOR,M21,PHOSPHORUS,P1Y,TONNE,0,2008,-8821.224,NA
KOR,M21,PHOSPHORUS,P1Y,TONNE,0,2009,-8758.921,NA
KOR,M21,PHOSPHORUS,P1Y,TONNE,0,2010,-8727.826,NA
KOR,M21,PHOSPHORUS,P1Y,TONNE,0,2011,-7638.894,NA
KOR,M21,PHOSPHORUS,P1Y,TONNE,0,2012,-7331.969,NA
KOR,M21,PHOSPHORUS,P1Y,TONNE,0,2013,-6921.871,NA
KOR,M21,PHOSPHORUS,P1Y,TONNE,0,2014,-6489.847,NA
KOR,M21,PHOSPHORUS,P1Y,TONNE,0,2015,-6208.995,NA
KOR,M21,PHOSPHORUS,P1Y,TONNE,0,2016,-6263.169,NA
KOR,M21,PHOSPHORUS,P1Y,TONNE,0,2017,-6017.096,NA
NZL,C213,PHOSPHORUS,P1Y,TONNE,0,2004,147.528,NA
NZL,C213,PHOSPHORUS,P1Y,TONNE,0,2005,180.744,NA
NZL,C213,PHOSPHORUS,P1Y,TONNE,0,2006,155.493,NA
NZL,C213,PHOSPHORUS,P1Y,TONNE,0,2007,116.066,NA
NZL,C213,PHOSPHORUS,P1Y,TONNE,0,2008,111.68,NA
NZL,C213,PHOSPHORUS,P1Y,TONNE,0,2009,114.941,NA
NZL,C213,PHOSPHORUS,P1Y,TONNE,0,2010,181.63,NA
NZL,C213,PHOSPHORUS,P1Y,TONNE,0,2011,163.91,NA
NZL,C213,PHOSPHORUS,P1Y,TONNE,0,2012,100.118,NA
NZL,C213,PHOSPHORUS,P1Y,TONNE,0,2013,116.066,NA
NZL,C213,PHOSPHORUS,P1Y,TONNE,0,2014,124.04,NA
NZL,C213,PHOSPHORUS,P1Y,TONNE,0,2015,110.75,NA
NZL,C213,PHOSPHORUS,P1Y,TONNE,0,2016,101.89,NA
NZL,C213,PHOSPHORUS,P1Y,TONNE,0,2017,101.89,NA
NZL,C213,PHOSPHORUS,P1Y,TONNE,0,2018,101.89,NA
KOR,F1,NITROGEN,P1Y,TONNE,0,2004,394277,NA
KOR,F1,NITROGEN,P1Y,TONNE,0,2005,354173,NA
KOR,F1,NITROGEN,P1Y,TONNE,0,2006,244325,NA
KOR,F1,NITROGEN,P1Y,TONNE,0,2007,334536,NA
KOR,F1,NITROGEN,P1Y,TONNE,0,2008,301655,NA
KOR,F1,NITROGEN,P1Y,TONNE,0,2009,262000,NA
