COUNTRY,ISC11A,SEX,AGE,PIAAC_CATEGORY,INDICATOR,MEASURE,TIME_FORMAT,obsTime,obsValue,OBS_STATUS
SVN,L0T2,T,Y25T64,T,OECD-UIS-EUROSTAT_AL_F,VALUE,P1Y,2017,2,NA
SVN,L3T4,T,Y25T64,T,OECD-UIS-EUROSTAT_AL_F,VALUE,P1Y,2017,19,NA
SVN,L5T8,T,Y25T64,T,OECD-UIS-EUROSTAT_AL_F,VALUE,P1Y,2017,79,NA
SVN,T,T,Y25T64,T,OECD-UIS-EUROSTAT_AL_F,VALUE,P1Y,2017,2,NA
ZAF,L0T2,T,Y25T64,T,OECD-UIS-EUROSTAT_AL_F,VALUE,P1Y,2017,NA,m
ZAF,L3T4,T,Y25T64,T,OECD-UIS-EUROSTAT_AL_F,VALUE,P1Y,2017,NA,m
ZAF,L5T8,T,Y25T64,T,OECD-UIS-EUROSTAT_AL_F,VALUE,P1Y,2017,NA,m
ZAF,T,T,Y25T64,T,OECD-UIS-EUROSTAT_AL_F,VALUE,P1Y,2017,NA,m
OAVG,L0T2,T,Y25T64,T,OECD-UIS-EUROSTAT_AL_F,VALUE,P1Y,2017,6,NA
OAVG,L3T4,T,Y25T64,T,OECD-UIS-EUROSTAT_AL_F,VALUE,P1Y,2017,21,NA
OAVG,L5T8,T,Y25T64,T,OECD-UIS-EUROSTAT_AL_F,VALUE,P1Y,2017,73,NA
OAVG,T,T,Y25T64,T,OECD-UIS-EUROSTAT_AL_F,VALUE,P1Y,2017,5,NA
G20,L0T2,T,Y25T64,T,OECD-UIS-EUROSTAT_AL_F,VALUE,P1Y,2017,NA,m
G20,L3T4,T,Y25T64,T,OECD-UIS-EUROSTAT_AL_F,VALUE,P1Y,2017,NA,m
G20,L5T8,T,Y25T64,T,OECD-UIS-EUROSTAT_AL_F,VALUE,P1Y,2017,NA,m
G20,T,T,Y25T64,T,OECD-UIS-EUROSTAT_AL_F,VALUE,P1Y,2017,NA,m
AUS,T,T,Y35T44,T,AES_AL_PART_FNFAET,VALUE,P1Y,2016,40,NA
AUS,T,T,Y35T44,T,AES_AL_PART_FAET,VALUE,P1Y,2016,12,NA
AUS,T,T,Y35T44,T,AES_AL_PART_NFAET,VALUE,P1Y,2016,32,NA
AUS,T,T,Y35T44,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,NA,m
AUS,T,T,Y35T44,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,NA,m
AUS,T,T,Y35T44,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2016,NA,m
AUS,T,T,Y35T44,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2016,NA,m
AUS,T,T,Y35T44,T,AES_AL_NFAET_JOB,VALUE,P1Y,2016,29,NA
AUS,T,T,Y35T44,T,AES_AL_NFAET_NOT_JOB,VALUE,P1Y,2016,3,NA
AUS,T,M,Y35T44,T,PIAAC_AL_NF_DISTANCE,VALUE,P1Y,2012,13,NA
AUS,T,F,Y35T44,T,PIAAC_AL_NF_DISTANCE,SE,P1Y,2012,1.1,NA
AUT,T,T,Y35T44,T,AES_AL_PART_FNFAET,VALUE,P1Y,2016,68,NA
AUT,T,T,Y35T44,T,AES_AL_PART_FAET,VALUE,P1Y,2016,6,NA
AUT,T,T,Y35T44,T,AES_AL_PART_NFAET,VALUE,P1Y,2016,66,NA
AUT,T,T,Y35T44,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,70,NA
AUT,T,T,Y35T44,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,12,NA
AUT,T,T,Y35T44,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2016,18,NA
AUT,T,T,Y35T44,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2016,0,NA
AUT,T,T,Y35T44,T,AES_AL_NFAET_JOB,VALUE,P1Y,2016,57,NA
AUT,T,T,Y35T44,T,AES_AL_NFAET_NOT_JOB,VALUE,P1Y,2016,19,NA
AUT,T,M,Y35T44,T,PIAAC_AL_NF_DISTANCE,VALUE,P1Y,2012,11,NA
AUT,T,F,Y35T44,T,PIAAC_AL_NF_DISTANCE,SE,P1Y,2012,1.3,NA
BEL,T,T,Y35T44,T,AES_AL_PART_FNFAET,VALUE,P1Y,2016,51,NA
BEL,T,T,Y35T44,T,AES_AL_PART_FAET,VALUE,P1Y,2016,7,NA
BEL,T,T,Y35T44,T,AES_AL_PART_NFAET,VALUE,P1Y,2016,47,NA
BEL,T,T,Y35T44,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,73,NA
BEL,T,T,Y35T44,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,9,NA
BEL,T,T,Y35T44,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2016,11,NA
BEL,T,T,Y35T44,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2016,7,NA
BEL,T,T,Y35T44,T,AES_AL_NFAET_JOB,VALUE,P1Y,2016,39,NA
BEL,T,T,Y35T44,T,AES_AL_NFAET_NOT_JOB,VALUE,P1Y,2016,13,NA
CAN,T,T,Y35T44,T,AES_AL_PART_FNFAET,VALUE,P1Y,2012,64,NA
CAN,T,T,Y35T44,T,AES_AL_PART_FAET,VALUE,P1Y,2012,16,NA
CAN,T,T,Y35T44,T,AES_AL_PART_NFAET,VALUE,P1Y,2012,59,NA
CAN,T,T,Y35T44,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2012,79,NA
CAN,T,T,Y35T44,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2012,8,NA
CAN,T,T,Y35T44,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2012,13,NA
CAN,T,T,Y35T44,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2012,NA,m
CAN,T,T,Y35T44,T,AES_AL_NFAET_JOB,VALUE,P1Y,2012,52,NA
CAN,T,T,Y35T44,T,AES_AL_NFAET_NOT_JOB,VALUE,P1Y,2012,7,NA
CAN,T,M,Y35T44,T,PIAAC_AL_NF_DISTANCE,VALUE,P1Y,2012,22,NA
CAN,T,F,Y35T44,T,PIAAC_AL_NF_DISTANCE,SE,P1Y,2012,1.1,NA
CZE,T,T,Y35T44,T,AES_AL_PART_FNFAET,VALUE,P1Y,2016,51,NA
CZE,T,T,Y35T44,T,AES_AL_PART_FAET,VALUE,P1Y,2016,1,r
CZE,T,T,Y35T44,T,AES_AL_PART_NFAET,VALUE,P1Y,2016,50,NA
CZE,T,T,Y35T44,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,80,NA
CZE,T,T,Y35T44,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,6,NA
CZE,T,T,Y35T44,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2016,14,NA
CZE,T,T,Y35T44,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2016,0,NA
CZE,T,T,Y35T44,T,AES_AL_NFAET_JOB,VALUE,P1Y,2016,45,NA
CZE,T,T,Y35T44,T,AES_AL_NFAET_NOT_JOB,VALUE,P1Y,2016,10,NA
CZE,T,M,Y35T44,T,PIAAC_AL_NF_DISTANCE,VALUE,P1Y,2012,10,NA
CZE,T,F,Y35T44,T,PIAAC_AL_NF_DISTANCE,SE,P1Y,2012,2,NA
DNK,T,T,Y35T44,T,AES_AL_PART_FNFAET,VALUE,P1Y,2016,56,NA
DNK,T,T,Y35T44,T,AES_AL_PART_FAET,VALUE,P1Y,2016,13,NA
DNK,T,T,Y35T44,T,AES_AL_PART_NFAET,VALUE,P1Y,2016,50,NA
DNK,T,T,Y35T44,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,82,NA
DNK,T,T,Y35T44,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,7,r
DNK,T,T,Y35T44,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2016,11,NA
DNK,T,T,Y35T44,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2016,1,NA
DNK,T,T,Y35T44,T,AES_AL_NFAET_JOB,VALUE,P1Y,2016,44,NA
DNK,T,T,Y35T44,T,AES_AL_NFAET_NOT_JOB,VALUE,P1Y,2016,10,NA
DNK,T,M,Y35T44,T,PIAAC_AL_NF_DISTANCE,VALUE,P1Y,2012,21,NA
DNK,T,F,Y35T44,T,PIAAC_AL_NF_DISTANCE,SE,P1Y,2012,1.3,NA
FIN,T,T,Y35T44,T,AES_AL_PART_FNFAET,VALUE,P1Y,2016,60,NA
FIN,T,T,Y35T44,T,AES_AL_PART_FAET,VALUE,P1Y,2016,15,NA
FIN,T,T,Y35T44,T,AES_AL_PART_NFAET,VALUE,P1Y,2016,53,NA
FIN,T,T,Y35T44,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,66,NA
FIN,T,T,Y35T44,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,16,NA
FIN,T,T,Y35T44,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2016,18,NA
FIN,T,T,Y35T44,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2016,0,NA
FIN,T,T,Y35T44,T,AES_AL_NFAET_JOB,VALUE,P1Y,2016,48,NA
FIN,T,T,Y35T44,T,AES_AL_NFAET_NOT_JOB,VALUE,P1Y,2016,16,NA
FIN,T,M,Y35T44,T,PIAAC_AL_NF_DISTANCE,VALUE,P1Y,2012,24,NA
FIN,T,F,Y35T44,T,PIAAC_AL_NF_DISTANCE,SE,P1Y,2012,1.5,NA
FRA,T,T,Y35T44,T,AES_AL_PART_FNFAET,VALUE,P1Y,2016,59,NA
FRA,T,T,Y35T44,T,AES_AL_PART_FAET,VALUE,P1Y,2016,4,NA
FRA,T,T,Y35T44,T,AES_AL_PART_NFAET,VALUE,P1Y,2016,58,NA
FRA,T,T,Y35T44,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,68,NA
FRA,T,T,Y35T44,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,8,NA
FRA,T,T,Y35T44,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2016,23,NA
FRA,T,T,Y35T44,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2016,1,NA
FRA,T,T,Y35T44,T,AES_AL_NFAET_JOB,VALUE,P1Y,2016,48,NA
FRA,T,T,Y35T44,T,AES_AL_NFAET_NOT_JOB,VALUE,P1Y,2016,24,NA
FRA,T,M,Y35T44,T,PIAAC_AL_NF_DISTANCE,VALUE,P1Y,2012,NA,q
FRA,T,F,Y35T44,T,PIAAC_AL_NF_DISTANCE,SE,P1Y,2012,NA,q
DEU,T,T,Y35T44,T,AES_AL_PART_FNFAET,VALUE,P1Y,2016,55,NA
DEU,T,T,Y35T44,T,AES_AL_PART_FAET,VALUE,P1Y,2016,2,r
DEU,T,T,Y35T44,T,AES_AL_PART_NFAET,VALUE,P1Y,2016,54,NA
DEU,T,T,Y35T44,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,75,NA
DEU,T,T,Y35T44,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,11,NA
DEU,T,T,Y35T44,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2016,13,NA
DEU,T,T,Y35T44,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2016,1,NA
DEU,T,T,Y35T44,T,AES_AL_NFAET_JOB,VALUE,P1Y,2016,48,NA
DEU,T,T,Y35T44,T,AES_AL_NFAET_NOT_JOB,VALUE,P1Y,2016,11,NA
DEU,T,M,Y35T44,T,PIAAC_AL_NF_DISTANCE,VALUE,P1Y,2012,11,NA
DEU,T,F,Y35T44,T,PIAAC_AL_NF_DISTANCE,SE,P1Y,2012,1.3,NA
GRC,T,T,Y35T44,T,AES_AL_PART_FNFAET,VALUE,P1Y,2016,21,NA
GRC,T,T,Y35T44,T,AES_AL_PART_FAET,VALUE,P1Y,2016,3,r
GRC,T,T,Y35T44,T,AES_AL_PART_NFAET,VALUE,P1Y,2016,17,NA
GRC,T,T,Y35T44,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,45,NA
GRC,T,T,Y35T44,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,43,NA
GRC,T,T,Y35T44,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2016,12,r
GRC,T,T,Y35T44,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2016,0,NA
GRC,T,T,Y35T44,T,AES_AL_NFAET_JOB,VALUE,P1Y,2016,16,NA
GRC,T,T,Y35T44,T,AES_AL_NFAET_NOT_JOB,VALUE,P1Y,2016,2,r
GRC,T,M,Y35T44,T,PIAAC_AL_NF_DISTANCE,VALUE,P1Y,2015,18,NA
GRC,T,F,Y35T44,T,PIAAC_AL_NF_DISTANCE,SE,P1Y,2015,3.1,NA
HUN,T,T,Y35T44,T,AES_AL_PART_FNFAET,VALUE,P1Y,2016,61,NA
HUN,T,T,Y35T44,T,AES_AL_PART_FAET,VALUE,P1Y,2016,8,NA
HUN,T,T,Y35T44,T,AES_AL_PART_NFAET,VALUE,P1Y,2016,58,NA
HUN,T,T,Y35T44,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,49,NA
HUN,T,T,Y35T44,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,6,NA
HUN,T,T,Y35T44,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2016,21,NA
HUN,T,T,Y35T44,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2016,24,NA
HUN,T,T,Y35T44,T,AES_AL_NFAET_JOB,VALUE,P1Y,2016,42,NA
HUN,T,T,Y35T44,T,AES_AL_NFAET_NOT_JOB,VALUE,P1Y,2016,30,NA
IRL,T,T,Y35T44,T,AES_AL_PART_FNFAET,VALUE,P1Y,2016,58,NA
IRL,T,T,Y35T44,T,AES_AL_PART_FAET,VALUE,P1Y,2016,10,NA
IRL,T,T,Y35T44,T,AES_AL_PART_NFAET,VALUE,P1Y,2016,54,NA
IRL,T,T,Y35T44,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,81,NA
IRL,T,T,Y35T44,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,9,NA
IRL,T,T,Y35T44,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2016,11,NA
IRL,T,T,Y35T44,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2016,0,NA
IRL,T,T,Y35T44,T,AES_AL_NFAET_JOB,VALUE,P1Y,2012,47,NA
IRL,T,T,Y35T44,T,AES_AL_NFAET_NOT_JOB,VALUE,P1Y,2012,10,NA
IRL,T,M,Y35T44,T,PIAAC_AL_NF_DISTANCE,VALUE,P1Y,2012,13,NA
IRL,T,F,Y35T44,T,PIAAC_AL_NF_DISTANCE,SE,P1Y,2012,1.3,NA
ITA,T,T,Y35T44,T,AES_AL_PART_FNFAET,VALUE,P1Y,2016,43,NA
ITA,T,T,Y35T44,T,AES_AL_PART_FAET,VALUE,P1Y,2016,2,r
ITA,T,T,Y35T44,T,AES_AL_PART_NFAET,VALUE,P1Y,2016,42,NA
ITA,T,T,Y35T44,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,59,NA
ITA,T,T,Y35T44,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,17,NA
ITA,T,T,Y35T44,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2016,24,NA
ITA,T,T,Y35T44,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2016,0,NA
ITA,T,T,Y35T44,T,AES_AL_NFAET_JOB,VALUE,P1Y,2016,35,NA
ITA,T,T,Y35T44,T,AES_AL_NFAET_NOT_JOB,VALUE,P1Y,2016,14,NA
ITA,T,M,Y35T44,T,PIAAC_AL_NF_DISTANCE,VALUE,P1Y,2012,25,NA
ITA,T,F,Y35T44,T,PIAAC_AL_NF_DISTANCE,SE,P1Y,2012,2.6,NA
JPN,T,T,Y35T44,T,AES_AL_PART_FNFAET,VALUE,P1Y,2012,44,NA
JPN,T,T,Y35T44,T,AES_AL_PART_FAET,VALUE,P1Y,2012,2,NA
JPN,T,T,Y35T44,T,AES_AL_PART_NFAET,VALUE,P1Y,2012,43,NA
JPN,T,T,Y35T44,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2012,77,NA
JPN,T,T,Y35T44,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2012,10,NA
JPN,T,T,Y35T44,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2012,13,NA
JPN,T,T,Y35T44,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2012,NA,m
JPN,T,T,Y35T44,T,AES_AL_NFAET_JOB,VALUE,P1Y,2012,37,NA
JPN,T,T,Y35T44,T,AES_AL_NFAET_NOT_JOB,VALUE,P1Y,2012,6,NA
JPN,T,M,Y35T44,T,PIAAC_AL_NF_DISTANCE,VALUE,P1Y,2012,17,NA
JPN,T,F,Y35T44,T,PIAAC_AL_NF_DISTANCE,SE,P1Y,2012,1.7,NA
KOR,T,T,Y35T44,T,AES_AL_PART_FNFAET,VALUE,P1Y,2012,56,NA
KOR,T,T,Y35T44,T,AES_AL_PART_FAET,VALUE,P1Y,2012,3,NA
KOR,T,T,Y35T44,T,AES_AL_PART_NFAET,VALUE,P1Y,2012,55,NA
KOR,T,T,Y35T44,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2012,62,NA
KOR,T,T,Y35T44,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2012,18,NA
KOR,T,T,Y35T44,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2012,19,NA
KOR,T,T,Y35T44,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2012,NA,m
KOR,T,T,Y35T44,T,AES_AL_NFAET_JOB,VALUE,P1Y,2012,45,NA
KOR,T,T,Y35T44,T,AES_AL_NFAET_NOT_JOB,VALUE,P1Y,2012,11,NA
KOR,T,M,Y35T44,T,PIAAC_AL_NF_DISTANCE,VALUE,P1Y,2012,40,NA
KOR,T,F,Y35T44,T,PIAAC_AL_NF_DISTANCE,SE,P1Y,2012,1.9,NA
LUX,T,T,Y35T44,T,AES_AL_PART_FNFAET,VALUE,P1Y,2016,54,NA
LUX,T,T,Y35T44,T,AES_AL_PART_FAET,VALUE,P1Y,2016,7,NA
LUX,T,T,Y35T44,T,AES_AL_PART_NFAET,VALUE,P1Y,2016,53,NA
LUX,T,T,Y35T44,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,69,NA
LUX,T,T,Y35T44,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,9,NA
LUX,T,T,Y35T44,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2016,21,NA
LUX,T,T,Y35T44,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2016,1,NA
LUX,T,T,Y35T44,T,AES_AL_NFAET_JOB,VALUE,P1Y,2016,45,NA
LUX,T,T,Y35T44,T,AES_AL_NFAET_NOT_JOB,VALUE,P1Y,2016,18,NA
NLD,T,T,Y35T44,T,AES_AL_PART_FNFAET,VALUE,P1Y,2016,69,NA
NLD,T,T,Y35T44,T,AES_AL_PART_FAET,VALUE,P1Y,2016,7,NA
NLD,T,T,Y35T44,T,AES_AL_PART_NFAET,VALUE,P1Y,2016,67,NA
NLD,T,T,Y35T44,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,79,NA
NLD,T,T,Y35T44,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,7,NA
NLD,T,T,Y35T44,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2016,12,NA
NLD,T,T,Y35T44,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2016,3,NA
NLD,T,T,Y35T44,T,AES_AL_NFAET_JOB,VALUE,P1Y,2016,62,NA
NLD,T,T,Y35T44,T,AES_AL_NFAET_NOT_JOB,VALUE,P1Y,2016,20,NA
NLD,T,M,Y35T44,T,PIAAC_AL_NF_DISTANCE,VALUE,P1Y,2012,21,NA
NLD,T,F,Y35T44,T,PIAAC_AL_NF_DISTANCE,SE,P1Y,2012,1.7,NA
NZL,T,T,Y35T44,T,AES_AL_PART_FNFAET,VALUE,P1Y,2015,71,NA
NZL,T,T,Y35T44,T,AES_AL_PART_FAET,VALUE,P1Y,2015,19,NA
NZL,T,T,Y35T44,T,AES_AL_PART_NFAET,VALUE,P1Y,2015,67,NA
NZL,T,T,Y35T44,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2015,78,NA
NZL,T,T,Y35T44,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2015,9,NA
NZL,T,T,Y35T44,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2015,13,NA
NZL,T,T,Y35T44,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2015,NA,m
NZL,T,T,Y35T44,T,AES_AL_NFAET_JOB,VALUE,P1Y,2015,58,NA
NZL,T,T,Y35T44,T,AES_AL_NFAET_NOT_JOB,VALUE,P1Y,2015,9,NA
NZL,T,M,Y35T44,T,PIAAC_AL_NF_DISTANCE,VALUE,P1Y,2015,17,NA
NZL,T,F,Y35T44,T,PIAAC_AL_NF_DISTANCE,SE,P1Y,2015,1.5,NA
NOR,T,T,Y35T44,T,AES_AL_PART_FNFAET,VALUE,P1Y,2016,65,NA
NOR,T,T,Y35T44,T,AES_AL_PART_FAET,VALUE,P1Y,2016,10,NA
NOR,T,T,Y35T44,T,AES_AL_PART_NFAET,VALUE,P1Y,2016,61,NA
NOR,T,T,Y35T44,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,85,NA
NOR,T,T,Y35T44,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,5,r
NOR,T,T,Y35T44,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2016,4,r
NOR,T,T,Y35T44,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2016,6,NA
NOR,T,T,Y35T44,T,AES_AL_NFAET_JOB,VALUE,P1Y,2016,55,NA
NOR,T,T,Y35T44,T,AES_AL_NFAET_NOT_JOB,VALUE,P1Y,2016,9,NA
NOR,T,M,Y35T44,T,PIAAC_AL_NF_DISTANCE,VALUE,P1Y,2012,10,NA
NOR,T,F,Y35T44,T,PIAAC_AL_NF_DISTANCE,SE,P1Y,2012,1.1,NA
POL,T,T,Y35T44,T,AES_AL_PART_FNFAET,VALUE,P1Y,2016,30,NA
POL,T,T,Y35T44,T,AES_AL_PART_FAET,VALUE,P1Y,2016,4,NA
POL,T,T,Y35T44,T,AES_AL_PART_NFAET,VALUE,P1Y,2016,29,NA
POL,T,T,Y35T44,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,78,NA
POL,T,T,Y35T44,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,8,NA
POL,T,T,Y35T44,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2016,14,NA
POL,T,T,Y35T44,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2016,0,NA
POL,T,T,Y35T44,T,AES_AL_NFAET_JOB,VALUE,P1Y,2016,25,NA
POL,T,T,Y35T44,T,AES_AL_NFAET_NOT_JOB,VALUE,P1Y,2016,5,NA
POL,T,M,Y35T44,T,PIAAC_AL_NF_DISTANCE,VALUE,P1Y,2012,43,NA
POL,T,F,Y35T44,T,PIAAC_AL_NF_DISTANCE,SE,P1Y,2012,3.2,NA
PRT,T,T,Y35T44,T,AES_AL_PART_FNFAET,VALUE,P1Y,2016,54,NA
PRT,T,T,Y35T44,T,AES_AL_PART_FAET,VALUE,P1Y,2016,3,NA
PRT,T,T,Y35T44,T,AES_AL_PART_NFAET,VALUE,P1Y,2016,53,NA
PRT,T,T,Y35T44,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,82,NA
PRT,T,T,Y35T44,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,10,NA
PRT,T,T,Y35T44,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2016,9,NA
PRT,T,T,Y35T44,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2016,0,NA
PRT,T,T,Y35T44,T,AES_AL_NFAET_JOB,VALUE,P1Y,2016,49,NA
PRT,T,T,Y35T44,T,AES_AL_NFAET_NOT_JOB,VALUE,P1Y,2016,7,NA
SVK,T,T,Y35T44,T,AES_AL_PART_FNFAET,VALUE,P1Y,2016,51,NA
SVK,T,T,Y35T44,T,AES_AL_PART_FAET,VALUE,P1Y,2016,NA,c
SVK,T,T,Y35T44,T,AES_AL_PART_NFAET,VALUE,P1Y,2016,50,NA
SVK,T,T,Y35T44,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,85,NA
SVK,T,T,Y35T44,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,7,r
SVK,T,T,Y35T44,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2016,9,NA
SVK,T,T,Y35T44,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2016,0,NA
SVK,T,T,Y35T44,T,AES_AL_NFAET_JOB,VALUE,P1Y,2016,47,NA
SVK,T,T,Y35T44,T,AES_AL_NFAET_NOT_JOB,VALUE,P1Y,2016,6,r
SVK,T,M,Y35T44,T,PIAAC_AL_NF_DISTANCE,VALUE,P1Y,2012,9,NA
SVK,T,F,Y35T44,T,PIAAC_AL_NF_DISTANCE,SE,P1Y,2012,1.7,NA
ESP,T,T,Y35T44,T,AES_AL_PART_FNFAET,VALUE,P1Y,2016,47,NA
ESP,T,T,Y35T44,T,AES_AL_PART_FAET,VALUE,P1Y,2016,10,NA
ESP,T,T,Y35T44,T,AES_AL_PART_NFAET,VALUE,P1Y,2016,43,NA
ESP,T,T,Y35T44,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,72,NA
ESP,T,T,Y35T44,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,13,NA
ESP,T,T,Y35T44,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2016,15,NA
ESP,T,T,Y35T44,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2016,1,NA
ESP,T,T,Y35T44,T,AES_AL_NFAET_JOB,VALUE,P1Y,2016,38,NA
ESP,T,T,Y35T44,T,AES_AL_NFAET_NOT_JOB,VALUE,P1Y,2016,10,NA
ESP,T,M,Y35T44,T,PIAAC_AL_NF_DISTANCE,VALUE,P1Y,2012,35,NA
ESP,T,F,Y35T44,T,PIAAC_AL_NF_DISTANCE,SE,P1Y,2012,2,NA
SWE,T,T,Y35T44,T,AES_AL_PART_FNFAET,VALUE,P1Y,2016,66,NA
